month,country_code,channel_id,plan_id,subs_start,new_subs,reactivated_subs,expansion_subs,contraction_subs,subs_end,mrr_start,mrr_new,mrr_reactivation,mrr_expansion,mrr_contraction,mrr_fx,churned_voluntary_subs,mrr_churn_voluntary,churned_involuntary_subs,mrr_churn_involuntary,churned_refund_subs,mrr_churn_refund,churned_chargeback_subs,mrr_churn_chargeback,mrr_end,mrr_net_new
2026-06,NL,CH05,P12M,408,40,7,0,5,444,1668.97,153.8,26.91,0.0,-38.55,11.27,10,-38.19,0,0.0,1,-3.84,0,0.0,1780.38,111.4
2026-06,NL,CH06,P1M,110,36,6,1,0,126,1467.98,485.33,80.89,4.82,0.0,7.74,17,-227.61,8,-107.11,1,-13.39,0,0.0,1698.64,230.66
2026-06,NL,CH06,P3M,79,16,0,0,2,85,695.96,138.61,0.0,0.0,-9.64,4.21,9,-77.43,1,-8.6,0,0.0,0,0.0,743.11,47.15
2026-06,NL,CH06,P12M,388,30,5,0,5,412,1597.39,115.35,19.22,0.0,-39.51,10.75,11,-42.0,0,0.0,0,0.0,0,0.0,1661.19,63.8
2026-06,NL,CH07,P1M,43,11,1,0,0,45,575.72,148.29,13.48,0.0,0.0,3.05,8,-107.11,1,-13.39,1,-13.39,0,0.0,606.66,30.94
2026-06,NL,CH07,P3M,31,2,0,0,2,30,276.28,17.33,0.0,0.0,-9.64,1.73,3,-25.81,0,0.0,0,0.0,0,0.0,259.89,-16.39
2026-06,NL,CH07,P12M,170,8,0,0,2,172,687.43,30.76,0.0,0.0,-15.42,4.58,4,-17.19,2,-7.64,0,0.0,0,0.0,682.52,-4.91
2026-06,NL,CH08,P1M,5,0,3,0,0,7,66.94,0.0,40.44,0.0,0.0,0.37,1,-13.39,0,0.0,0,0.0,0,0.0,94.37,27.43
2026-06,NL,CH08,P3M,7,0,0,0,0,7,61.18,0.0,0.0,0.0,0.0,0.42,0,0.0,0,0.0,0,0.0,0,0.0,61.61,0.42
2026-06,NL,CH08,P12M,70,0,2,0,0,69,297.92,0.0,7.69,0.0,0.0,1.97,3,-13.37,0,0.0,0,0.0,0,0.0,294.21,-3.71
2026-06,NL,CH09,P1M,28,6,2,0,0,28,374.89,80.89,26.96,0.0,0.0,1.85,7,-93.72,1,-13.39,0,0.0,0,0.0,377.48,2.59
2026-06,NL,CH09,P3M,24,4,1,0,0,26,208.4,34.65,8.66,0.0,0.0,1.26,3,-25.81,0,0.0,0,0.0,0,0.0,227.17,18.77
2026-06,NL,CH09,P12M,126,13,1,0,2,136,523.24,49.98,3.84,0.0,-19.27,3.52,3,-13.37,0,0.0,1,-3.84,0,0.0,544.11,20.86
2026-06,CH,CH01,P1M,122,38,7,5,0,134,1790.86,573.42,105.63,37.75,0.0,8.96,25,-374.66,6,-89.92,0,0.0,2,-29.97,2022.07,231.2
2026-06,CH,CH01,P3M,83,5,1,0,0,77,804.68,48.48,9.7,0.0,0.0,4.75,11,-108.08,1,-9.63,0,0.0,0,0.0,749.9,-54.78
2026-06,CH,CH01,P12M,405,20,6,0,3,422,1848.89,86.07,25.82,0.0,-21.57,12.51,8,-34.19,1,-4.27,0,0.0,0,0.0,1913.25,64.36
2026-06,CH,CH02,P1M,52,10,4,0,0,50,779.3,150.9,60.36,0.0,0.0,3.83,11,-164.85,4,-59.95,1,-15.09,0,0.0,754.5,-24.8
2026-06,CH,CH02,P3M,36,7,2,0,0,39,348.84,67.88,19.39,0.0,0.0,2.01,5,-48.15,0,0.0,0,0.0,1,-9.63,380.34,31.5
2026-06,CH,CH02,P12M,243,16,4,0,2,254,1112.55,68.86,17.21,0.0,-16.18,7.43,8,-36.34,0,0.0,1,-4.3,0,0.0,1149.24,36.69
2026-06,CH,CH03,P1M,33,5,2,0,0,34,494.55,75.45,30.18,0.0,0.0,2.8,5,-74.93,1,-14.99,0,0.0,0,0.0,513.06,18.51
2026-06,CH,CH03,P3M,22,1,2,0,0,21,212.94,9.7,19.39,0.0,0.0,1.2,4,-38.52,0,0.0,0,0.0,0,0.0,204.71,-8.23
2026-06,CH,CH03,P12M,162,5,2,0,2,164,741.7,21.52,8.61,0.0,-10.79,4.98,5,-21.37,0,0.0,0,0.0,0,0.0,744.64,2.95
2026-06,CH,CH04,P1M,24,14,0,1,0,33,354.32,211.26,0.0,5.39,0.0,1.93,4,-59.95,1,-14.99,0,0.0,0,0.0,497.97,143.65
2026-06,CH,CH04,P3M,21,1,1,0,0,23,203.31,9.7,9.7,0.0,0.0,1.4,0,0.0,0,0.0,0,0.0,0,0.0,224.11,20.8
2026-06,CH,CH04,P12M,114,8,1,0,1,120,508.68,34.43,4.3,0.0,-10.79,3.41,3,-14.97,0,0.0,0,0.0,0,0.0,525.08,16.39
2026-06,CH,CH05,P1M,76,25,3,1,0,83,1133.62,377.25,45.27,5.39,0.0,5.76,16,-239.78,2,-29.97,1,-15.09,2,-29.97,1252.47,118.86
2026-06,CH,CH05,P3M,46,9,2,0,0,53,446.21,87.27,19.39,0.0,0.0,2.82,4,-38.52,0,0.0,0,0.0,0,0.0,517.17,70.96
2026-06,CH,CH05,P12M,260,17,5,0,2,278,1190.57,73.16,21.52,0.0,-21.57,8.09,4,-19.24,0,0.0,0,0.0,0,0.0,1252.53,61.96
2026-06,CH,CH06,P1M,66,23,3,2,0,74,973.04,347.07,45.27,16.18,0.0,4.96,12,-179.84,3,-44.96,2,-30.08,1,-14.99,1116.66,143.62
2026-06,CH,CH06,P3M,55,11,3,0,1,65,538.24,106.67,29.09,0.0,-5.39,3.45,3,-28.89,1,-9.63,0,0.0,0,0.0,633.53,95.29
2026-06,CH,CH06,P12M,225,13,2,0,6,232,1059.18,55.95,8.61,0.0,-48.54,7.14,5,-21.37,1,-4.27,2,-8.61,0,0.0,1048.08,-11.09
2026-06,CH,CH07,P1M,30,7,2,2,0,33,433.53,105.63,30.18,16.18,0.0,2.48,4,-59.95,1,-14.99,1,-15.09,0,0.0,497.97,64.44
2026-06,CH,CH07,P3M,19,3,0,0,0,19,185.12,29.09,0.0,0.0,0.0,1.08,1,-9.63,2,-19.26,0,0.0,0,0.0,186.4,1.28
2026-06,CH,CH07,P12M,115,4,1,0,1,115,520.46,17.21,4.3,0.0,-5.39,3.51,2,-8.55,1,-4.27,2,-8.61,0,0.0,518.66,-1.8
2026-06,CH,CH08,P1M,2,0,2,0,0,3,29.97,0.0,30.18,0.0,0.0,0.1,1,-14.99,0,0.0,0,0.0,0,0.0,45.27,15.3
2026-06,CH,CH08,P3M,3,0,0,0,0,2,29.96,0.0,0.0,0.0,0.0,0.13,1,-10.7,0,0.0,0,0.0,0,0.0,19.39,-10.57
2026-06,CH,CH08,P12M,34,0,1,0,0,31,166.75,0.0,4.3,0.0,0.0,1.03,4,-17.1,0,0.0,0,0.0,0,0.0,154.99,-11.76
2026-06,CH,CH09,P1M,11,4,0,0,0,13,164.85,60.36,0.0,0.0,0.0,0.93,2,-29.97,0,0.0,0,0.0,0,0.0,196.17,31.32
2026-06,CH,CH09,P3M,17,3,0,0,0,16,163.72,29.09,0.0,0.0,0.0,0.86,4,-38.52,0,0.0,0,0.0,0,0.0,155.15,-8.57
2026-06,CH,CH09,P12M,78,10,3,0,2,87,361.24,43.04,12.91,0.0,-21.57,2.36,4,-19.24,0,0.0,0,0.0,0,0.0,378.74,17.5
2026-06,SE,CH01,P1M,112,33,4,2,0,119,1433.03,430.65,52.2,18.66,0.0,7.57,21,-272.17,3,-38.88,6,-78.12,0,0.0,1552.93,119.91
2026-06,SE,CH01,P3M,82,13,1,0,2,86,695.89,109.02,8.39,0.0,-9.33,4.29,8,-66.63,1,-8.33,1,-8.39,0,0.0,724.92,29.02
2026-06,SE,CH01,P12M,393,27,1,0,5,414,1559.2,100.49,3.72,0.0,-32.65,10.59,5,-18.48,2,-7.39,0,0.0,0,0.0,1615.48,56.28
2026-06,SE,CH02,P1M,47,16,1,2,0,51,590.61,208.8,13.05,18.66,0.0,2.92,12,-155.52,0,0.0,1,-12.96,0,0.0,665.54,74.94
2026-06,SE,CH02,P3M,41,6,0,0,0,39,345.17,50.32,0.0,0.0,0.0,1.91,8,-68.48,0,0.0,0,0.0,0,0.0,328.91,-16.25
2026-06,SE,CH02,P12M,230,7,1,0,2,231,930.75,26.05,3.72,0.0,-13.99,6.24,7,-27.73,0,0.0,0,0.0,0,0.0,925.05,-5.71
2026-06,SE,CH03,P1M,33,8,1,0,0,38,427.69,104.4,13.05,0.0,0.0,2.6,4,-51.84,0,0.0,0,0.0,0,0.0,495.9,68.2
2026-06,SE,CH03,P3M,22,0,2,0,1,22,189.71,0.0,16.77,0.0,-4.66,1.2,2,-16.66,0,0.0,0,0.0,0,0.0,186.35,-3.35
2026-06,SE,CH03,P12M,150,3,2,0,2,150,590.58,11.17,7.44,0.0,-13.99,3.94,5,-20.33,0,0.0,0,0.0,0,0.0,578.8,-11.78
2026-06,SE,CH04,P1M,26,6,1,0,0,26,336.97,78.3,13.05,0.0,0.0,1.7,6,-77.76,1,-12.96,0,0.0,0,0.0,339.3,2.33
2026-06,SE,CH04,P3M,18,9,0,0,0,26,150.84,75.47,0.0,0.0,0.0,0.98,0,0.0,1,-8.33,0,0.0,0,0.0,218.97,68.13
2026-06,SE,CH04,P12M,75,6,1,0,0,78,288.34,22.33,3.72,0.0,0.0,1.94,2,-7.39,0,0.0,2,-7.44,0,0.0,301.5,13.16
2026-06,SE,CH05,P1M,73,14,1,1,0,72,942.4,182.7,13.05,3.73,0.0,5.08,14,-181.44,1,-12.96,1,-12.96,0,0.0,939.59,-2.81
2026-06,SE,CH05,P3M,37,3,2,0,2,37,321.12,25.16,16.77,0.0,-9.33,1.99,3,-24.99,1,-8.33,1,-8.39,0,0.0,314.01,-7.11
2026-06,SE,CH05,P12M,219,20,1,0,1,236,872.49,74.44,3.72,0.0,-9.33,5.93,3,-11.09,1,-3.7,0,0.0,0,0.0,932.46,59.97
2026-06,SE,CH06,P1M,62,18,4,1,0,71,794.28,234.9,52.2,9.33,0.0,4.32,10,-129.6,2,-25.92,1,-12.96,0,0.0,926.54,132.26
2026-06,SE,CH06,P3M,40,6,0,0,0,38,334.06,50.32,0.0,0.0,0.0,1.85,8,-66.63,0,0.0,0,0.0,0,0.0,319.6,-14.46
2026-06,SE,CH06,P12M,267,16,1,0,0,273,1036.95,59.55,3.72,0.0,0.0,6.87,10,-38.82,1,-3.7,0,0.0,0,0.0,1064.58,27.63
2026-06,SE,CH07,P1M,36,11,1,3,0,40,443.41,143.55,13.05,23.32,0.0,2.35,6,-77.76,2,-25.92,0,0.0,0,0.0,521.99,78.58
2026-06,SE,CH07,P3M,20,3,0,0,1,19,173.05,25.16,0.0,0.0,-4.66,0.96,4,-34.24,0,0.0,0,0.0,0,0.0,160.26,-12.79
2026-06,SE,CH07,P12M,99,7,1,0,0,103,395.58,26.05,3.72,0.0,0.0,2.66,3,-11.09,0,0.0,1,-3.72,0,0.0,413.2,17.62
2026-06,SE,CH08,P1M,4,0,0,0,0,3,51.84,0.0,0.0,0.0,0.0,0.27,0,0.0,1,-12.96,0,0.0,0,0.0,39.15,-12.69
2026-06,SE,CH08,P3M,2,0,1,0,0,3,16.66,0.0,8.39,0.0,0.0,0.12,0,0.0,0,0.0,0,0.0,0,0.0,25.16,8.5
2026-06,SE,CH08,P12M,36,0,0,0,1,34,162.71,0.0,0.0,0.0,-9.33,1.07,2,-7.39,0,0.0,0,0.0,0,0.0,147.07,-15.65
2026-06,SE,CH09,P1M,19,8,0,1,0,22,241.61,104.4,0.0,4.66,0.0,1.31,4,-51.84,0,0.0,1,-13.05,0,0.0,287.1,45.48
2026-06,SE,CH09,P3M,6,4,1,0,0,11,49.97,33.54,8.39,0.0,0.0,0.35,0,0.0,0,0.0,0,0.0,0,0.0,92.24,42.27
2026-06,SE,CH09,P12M,77,7,0,0,0,83,305.0,26.05,0.0,0.0,0.0,2.08,1,-3.7,0,0.0,0,0.0,0,0.0,329.44,24.44
2026-06,ES,CH01,P1M,223,57,9,6,0,243,2947.42,768.43,121.33,38.55,0.0,16.11,38,-508.77,6,-80.33,2,-26.78,0,0.0,3275.95,328.53
2026-06,ES,CH01,P3M,156,14,2,0,0,146,1349.83,121.28,17.33,0.0,0.0,7.83,23,-198.84,2,-17.21,1,-8.66,0,0.0,1271.56,-78.27
2026-06,ES,CH01,P12M,837,45,10,0,10,871,3488.0,173.02,38.45,0.0,-78.05,23.57,18,-72.56,1,-3.82,2,-7.69,0,0.0,3560.92,72.91
2026-06,ES,CH02,P1M,124,31,8,2,0,121,1645.85,417.92,107.85,14.45,0.0,7.49,36,-482.0,5,-66.94,1,-13.39,0,0.0,1631.23,-14.62
2026-06,ES,CH02,P3M,83,14,2,0,0,88,718.89,121.28,17.33,0.0,0.0,4.31,10,-86.99,1,-8.6,0,0.0,0,0.0,766.21,47.32
2026-06,ES,CH02,P12M,460,29,8,0,2,480,1879.98,111.5,30.76,0.0,-14.45,12.51,16,-64.92,1,-3.82,0,0.0,0,0.0,1951.56,71.58
2026-06,ES,CH03,P1M,67,10,2,0,0,63,897.05,134.81,26.96,0.0,0.0,4.72,12,-160.67,3,-40.17,1,-13.39,0,0.0,849.32,-47.73
2026-06,ES,CH03,P3M,51,3,1,0,1,49,451.23,25.99,8.66,0.0,-4.82,2.76,5,-43.02,1,-8.6,0,0.0,0,0.0,432.2,-19.03
2026-06,ES,CH03,P12M,336,12,7,0,8,345,1427.54,46.14,26.91,0.0,-72.27,9.64,8,-32.46,0,0.0,2,-7.69,0,0.0,1397.8,-29.73
2026-06,ES,CH04,P1M,55,23,1,0,0,66,736.38,310.07,13.48,0.0,0.0,3.98,10,-133.89,2,-26.78,1,-13.48,0,0.0,889.76,153.38
2026-06,ES,CH04,P3M,36,2,0,0,1,36,314.52,17.33,0.0,0.0,-4.82,2.05,2,-17.21,0,0.0,0,0.0,0,0.0,311.87,-2.65
2026-06,ES,CH04,P12M,145,12,1,0,1,153,558.47,46.14,3.84,0.0,-4.82,3.75,4,-15.27,0,0.0,1,-3.84,0,0.0,588.27,29.8
2026-06,ES,CH05,P1M,147,48,8,2,0,162,1953.79,647.1,107.85,14.45,0.0,9.8,36,-482.0,3,-40.17,1,-13.48,1,-13.39,2183.97,230.17
2026-06,ES,CH05,P3M,92,22,1,0,0,109,797.28,190.59,8.66,0.0,0.0,5.15,5,-43.02,1,-8.6,0,0.0,0,0.0,950.06,152.78
2026-06,ES,CH05,P12M,505,38,7,0,6,533,2042.24,146.11,26.91,0.0,-49.15,13.71,13,-49.64,1,-3.82,2,-7.69,1,-3.82,2114.86,72.62
2026-06,ES,CH06,P1M,137,44,3,5,0,152,1791.2,593.18,40.44,43.36,0.0,9.51,22,-294.55,8,-107.11,1,-13.48,1,-13.39,2049.15,257.96
2026-06,ES,CH06,P3M,96,14,0,0,1,104,837.43,121.28,0.0,0.0,-4.82,5.42,5,-43.98,1,-8.6,0,0.0,0,0.0,906.74,69.31
2026-06,ES,CH06,P12M,491,34,7,0,4,518,2002.18,130.73,26.91,0.0,-33.73,13.55,9,-36.28,1,-3.82,4,-15.38,0,0.0,2084.17,81.99
2026-06,ES,CH07,P1M,71,15,1,3,0,72,926.68,202.22,13.48,24.09,0.0,5.01,11,-147.28,4,-53.56,0,0.0,0,0.0,970.65,43.97
2026-06,ES,CH07,P3M,41,11,0,0,1,49,360.41,95.29,0.0,0.0,-4.82,2.31,2,-17.21,1,-8.6,0,0.0,0,0.0,427.38,66.98
2026-06,ES,CH07,P12M,200,10,3,0,0,207,803.9,38.45,11.53,0.0,0.0,5.45,4,-15.27,0,0.0,2,-7.69,0,0.0,836.37,32.47
2026-06,ES,CH08,P1M,6,0,3,1,0,9,70.76,0.0,40.44,9.64,0.0,0.49,0,0.0,0,0.0,0,0.0,0,0.0,121.33,50.57
2026-06,ES,CH08,P3M,2,0,0,0,0,1,17.21,0.0,0.0,0.0,0.0,0.06,1,-8.6,0,0.0,0,0.0,0,0.0,8.66,-8.54
2026-06,ES,CH08,P12M,81,0,1,0,1,77,344.71,0.0,3.84,0.0,-4.82,2.25,5,-19.09,0,0.0,0,0.0,0,0.0,326.89,-17.82
2026-06,ES,CH09,P1M,38,12,3,1,0,38,503.99,161.78,40.44,4.82,0.0,2.09,12,-160.67,1,-13.39,1,-13.39,1,-13.39,512.29,8.3
2026-06,ES,CH09,P3M,27,3,1,0,0,27,232.3,25.99,8.66,0.0,0.0,1.37,4,-34.41,0,0.0,0,0.0,0,0.0,233.9,1.6
2026-06,ES,CH09,P12M,176,9,3,0,2,181,720.87,34.6,11.53,0.0,-14.45,4.77,7,-30.56,0,0.0,0,0.0,0,0.0,726.76,5.9
2026-06,IT,CH01,P1M,206,70,7,3,0,223,2707.01,935.95,93.6,28.67,0.0,13.84,40,-531.16,10,-132.79,9,-120.15,1,-13.28,2981.68,274.68
2026-06,IT,CH01,P3M,160,16,2,0,1,156,1378.59,137.47,17.18,0.0,-4.78,8.22,20,-171.61,2,-17.07,0,0.0,0,0.0,1348.01,-30.58
2026-06,IT,CH01,P12M,795,63,10,0,9,841,3247.19,240.24,38.13,0.0,-71.68,21.77,24,-92.79,0,0.0,2,-7.63,1,-3.79,3371.45,124.26
2026-06,IT,CH02,P1M,108,37,3,2,0,118,1419.9,494.72,40.11,14.34,0.0,7.42,23,-305.42,3,-39.84,4,-53.48,0,0.0,1577.75,157.85
2026-06,IT,CH02,P3M,83,14,1,0,0,87,712.05,120.29,8.59,0.0,0.0,4.27,11,-93.86,0,0.0,0,0.0,0,0.0,751.33,39.29
2026-06,IT,CH02,P12M,456,32,3,0,1,475,1831.39,122.03,11.44,0.0,-9.56,12.26,13,-49.23,2,-7.57,1,-3.81,0,0.0,1906.94,75.55
2026-06,IT,CH03,P1M,65,10,6,0,0,74,863.14,133.71,80.22,0.0,0.0,5.32,6,-79.67,1,-13.28,0,0.0,0,0.0,989.44,126.3
2026-06,IT,CH03,P3M,71,10,2,0,1,77,613.45,85.92,17.18,0.0,-4.78,3.88,6,-51.2,0,0.0,0,0.0,0,0.0,664.46,51.01
2026-06,IT,CH03,P12M,311,8,5,0,0,318,1244.27,30.51,19.07,0.0,0.0,8.43,6,-24.62,0,0.0,0,0.0,0,0.0,1277.65,33.38
2026-06,IT,CH04,P1M,45,19,2,0,0,55,597.56,254.04,26.74,0.0,0.0,3.12,9,-119.51,2,-26.56,0,0.0,0,0.0,735.39,137.84
2026-06,IT,CH04,P3M,29,5,2,0,0,34,249.36,42.96,17.18,0.0,0.0,1.6,2,-17.07,0,0.0,0,0.0,0,0.0,294.04,44.68
2026-06,IT,CH04,P12M,133,11,1,0,1,143,513.19,41.95,3.81,0.0,-9.56,3.49,2,-7.57,0,0.0,0,0.0,0,0.0,545.32,32.12
2026-06,IT,CH05,P1M,170,44,8,4,0,180,2233.71,588.31,106.97,23.89,0.0,11.58,36,-478.05,5,-66.4,1,-13.28,0,0.0,2406.74,173.03
2026-06,IT,CH05,P3M,113,17,2,0,2,121,980.38,146.07,17.18,0.0,-9.56,6.18,9,-76.8,1,-8.53,1,-8.59,0,0.0,1046.33,65.95
2026-06,IT,CH05,P12M,513,33,10,0,6,533,2096.62,125.84,38.13,0.0,-47.79,13.93,20,-75.74,1,-3.79,2,-7.63,0,0.0,2139.58,42.97
2026-06,IT,CH06,P1M,131,45,8,1,0,149,1730.06,601.68,106.97,9.56,0.0,9.02,25,-331.98,7,-92.95,3,-40.11,0,0.0,1992.24,262.18
2026-06,IT,CH06,P3M,75,12,0,0,1,77,650.43,103.1,0.0,0.0,-4.78,3.96,9,-76.8,0,0.0,1,-8.59,0,0.0,667.32,16.9
2026-06,IT,CH06,P12M,462,36,4,0,12,485,1923.4,137.28,15.25,0.0,-100.35,12.92,13,-49.23,0,0.0,3,-11.44,1,-3.79,1924.04,0.64
2026-06,IT,CH07,P1M,48,13,1,2,0,51,627.9,173.82,13.37,9.56,0.0,3.42,9,-119.51,1,-13.28,1,-13.37,0,0.0,681.91,54.01
2026-06,IT,CH07,P3M,41,6,0,0,0,42,355.55,51.55,0.0,0.0,0.0,2.16,5,-43.61,0,0.0,0,0.0,0,0.0,365.65,10.09
2026-06,IT,CH07,P12M,209,11,1,0,3,213,875.06,41.95,3.81,0.0,-28.67,5.89,5,-18.94,1,-3.79,2,-7.63,0,0.0,867.69,-7.37
2026-06,IT,CH08,P1M,4,0,3,1,0,7,43.62,0.0,40.11,9.56,0.0,0.3,0,0.0,0,0.0,0,0.0,0,0.0,93.6,49.97
2026-06,IT,CH08,P3M,7,0,0,0,0,7,60.68,0.0,0.0,0.0,0.0,0.42,0,0.0,0,0.0,0,0.0,0,0.0,61.1,0.42
2026-06,IT,CH08,P12M,84,0,0,0,1,76,351.35,0.0,0.0,0.0,-4.78,2.22,8,-30.3,0,0.0,0,0.0,0,0.0,318.49,-32.86
2026-06,IT,CH09,P1M,29,12,0,0,0,32,385.09,160.45,0.0,0.0,0.0,1.93,8,-106.23,0,0.0,1,-13.37,0,0.0,427.86,42.77
2026-06,IT,CH09,P3M,34,4,2,0,3,39,304.36,34.37,17.18,0.0,-14.34,2.04,1,-8.53,0,0.0,0,0.0,0,0.0,335.09,30.73
2026-06,IT,CH09,P12M,143,8,1,0,0,148,577.64,30.51,3.81,0.0,0.0,3.89,4,-15.15,0,0.0,0,0.0,0,0.0,600.7,23.06
2026-06,PL,CH01,P1M,158,37,12,2,0,159,2066.91,490.7,159.14,14.22,0.0,10.0,41,-540.01,6,-79.03,1,-13.26,0,0.0,2108.67,41.76
2026-06,PL,CH01,P3M,100,9,2,0,1,99,860.5,76.7,17.04,0.0,-4.74,5.24,10,-84.64,2,-16.93,0,0.0,0,0.0,853.18,-7.32
2026-06,PL,CH01,P12M,538,27,11,0,3,557,2161.24,102.12,41.61,0.0,-23.7,14.46,17,-67.63,0,0.0,2,-7.56,0,0.0,2220.55,59.31
2026-06,PL,CH02,P1M,61,22,3,0,0,69,803.44,291.77,39.79,0.0,0.0,4.19,14,-184.4,1,-13.17,2,-26.52,0,0.0,915.08,111.65
2026-06,PL,CH02,P3M,45,13,3,0,0,55,383.69,110.79,25.57,0.0,0.0,2.3,6,-50.78,0,0.0,0,0.0,0,0.0,471.57,87.87
2026-06,PL,CH02,P12M,302,27,4,0,2,322,1209.76,102.12,15.13,0.0,-9.48,8.1,9,-37.57,0,0.0,2,-7.56,0,0.0,1280.5,70.73
2026-06,PL,CH03,P1M,39,9,3,0,0,36,513.67,119.36,39.79,0.0,0.0,2.18,13,-171.22,2,-26.34,0,0.0,0,0.0,477.43,-36.24
2026-06,PL,CH03,P3M,31,2,2,0,0,32,264.26,17.04,17.04,0.0,0.0,1.7,2,-17.87,0,0.0,1,-8.52,0,0.0,273.66,9.4
2026-06,PL,CH03,P12M,225,7,1,0,5,226,948.76,26.48,3.78,0.0,-37.92,6.36,7,-28.18,0,0.0,0,0.0,0,0.0,919.28,-29.48
2026-06,PL,CH04,P1M,27,15,0,0,0,32,355.62,198.93,0.0,0.0,0.0,1.55,8,-105.37,2,-26.34,0,0.0,0,0.0,424.39,68.77
2026-06,PL,CH04,P3M,31,3,0,0,0,32,262.38,25.57,0.0,0.0,0.0,1.7,2,-16.93,0,0.0,0,0.0,0,0.0,272.71,10.33
2026-06,PL,CH04,P12M,101,13,1,0,2,114,405.76,49.17,3.78,0.0,-18.96,2.8,0,0.0,0,0.0,1,-3.78,0,0.0,438.78,33.01
2026-06,PL,CH05,P1M,106,37,2,2,0,119,1382.01,490.7,26.52,14.22,0.0,7.36,19,-250.25,4,-52.68,3,-39.7,0,0.0,1578.19,196.17
2026-06,PL,CH05,P3M,70,12,2,0,5,78,618.82,102.27,17.04,0.0,-23.7,3.98,4,-33.86,1,-8.46,1,-8.52,0,0.0,667.58,48.75
2026-06,PL,CH05,P12M,355,32,3,0,4,381,1424.86,121.04,11.35,0.0,-33.18,9.71,5,-18.78,0,0.0,4,-15.13,0,0.0,1499.86,75.01
2026-06,PL,CH06,P1M,98,36,2,0,0,109,1290.77,477.43,26.52,0.0,0.0,6.64,21,-276.59,4,-52.68,2,-26.52,0,0.0,1445.57,154.8
2026-06,PL,CH06,P3M,63,9,1,0,0,63,536.98,76.7,8.52,0.0,0.0,3.13,9,-76.17,1,-8.46,0,0.0,0,0.0,540.69,3.71
2026-06,PL,CH06,P12M,344,24,4,0,3,360,1380.71,90.78,15.13,0.0,-28.44,9.24,10,-39.45,1,-3.76,1,-3.78,0,0.0,1420.43,39.72
2026-06,PL,CH07,P1M,36,14,0,1,0,38,464.74,185.67,0.0,9.48,0.0,2.12,10,-131.71,2,-26.34,0,0.0,0,0.0,503.96,39.21
2026-06,PL,CH07,P3M,27,1,0,0,2,27,239.82,8.52,0.0,0.0,-9.48,1.6,1,-8.46,0,0.0,0,0.0,0,0.0,232.0,-7.82
2026-06,PL,CH07,P12M,118,11,2,0,3,128,495.04,41.61,7.56,0.0,-23.7,3.37,2,-7.51,0,0.0,1,-3.78,0,0.0,512.58,17.54
2026-06,PL,CH08,P1M,4,0,2,1,0,4,43.27,0.0,26.52,9.48,0.0,0.12,1,-13.17,0,0.0,0,0.0,1,-13.17,53.05,9.78
2026-06,PL,CH08,P3M,1,0,0,0,0,1,9.41,0.0,0.0,0.0,0.0,0.06,0,0.0,0,0.0,0,0.0,0,0.0,9.47,0.06
2026-06,PL,CH08,P12M,48,0,0,0,0,43,202.9,0.0,0.0,0.0,0.0,1.27,5,-18.78,0,0.0,0,0.0,0,0.0,185.39,-17.51
2026-06,PL,CH09,P1M,19,7,3,1,0,24,245.54,92.83,39.79,4.74,0.0,1.24,5,-65.86,0,0.0,0,0.0,0,0.0,318.29,72.75
2026-06,PL,CH09,P3M,27,3,0,0,0,26,229.46,25.57,0.0,0.0,0.0,1.34,4,-34.8,0,0.0,0,0.0,0,0.0,221.58,-7.88
2026-06,PL,CH09,P12M,95,8,0,0,0,101,375.69,30.26,0.0,0.0,0.0,2.57,1,-3.76,0,0.0,1,-3.78,0,0.0,400.98,25.29
2026-06,JP,CH01,P1M,129,26,3,0,0,120,1640.65,330.67,38.15,0.0,0.0,0.0,27,-343.39,8,-101.75,2,-25.44,1,-12.72,1526.18,-114.46
2026-06,JP,CH01,P3M,88,16,2,0,0,89,722.84,130.76,16.35,0.0,0.0,0.0,11,-89.9,5,-42.68,1,-8.17,0,0.0,729.19,6.35
2026-06,JP,CH01,P12M,487,26,4,0,2,500,1888.3,94.31,14.51,0.0,-18.18,0.0,16,-59.85,0,0.0,1,-3.63,0,0.0,1915.45,27.15
2026-06,JP,CH02,P1M,69,22,1,2,0,68,868.46,279.8,12.72,9.09,0.0,0.0,22,-279.8,1,-12.72,1,-12.72,0,0.0,864.84,-3.63
2026-06,JP,CH02,P3M,34,5,1,0,0,31,278.78,40.86,8.17,0.0,0.0,0.0,8,-65.38,0,0.0,1,-8.17,0,0.0,254.26,-24.52
2026-06,JP,CH02,P12M,275,17,3,0,2,282,1061.14,61.66,10.88,0.0,-18.18,0.0,12,-43.53,0,0.0,1,-3.63,0,0.0,1068.35,7.21
2026-06,JP,CH03,P1M,45,7,3,1,0,44,567.77,89.03,38.15,4.55,0.0,0.0,9,-114.46,2,-25.44,0,0.0,0,0.0,559.6,-8.17
2026-06,JP,CH03,P3M,26,3,2,0,0,26,213.4,24.52,16.35,0.0,0.0,0.0,5,-40.86,0,0.0,0,0.0,0,0.0,213.4,0.0
2026-06,JP,CH03,P12M,178,7,1,0,2,182,705.65,25.39,3.63,0.0,-18.18,0.0,3,-12.7,1,-5.45,0,0.0,0,0.0,698.35,-7.31
2026-06,JP,CH04,P1M,25,10,0,0,0,21,317.95,127.18,0.0,0.0,0.0,0.0,10,-127.18,3,-38.15,1,-12.72,0,0.0,267.08,-50.87
