date,campaign_id,channel_id,spend_usd,impressions,clicks,free_signups,new_paid_subscribers,reactivated_subscribers,first_payment_net_revenue_usd
2026-03-20,CMP009,CH02,178.42,437368.0,2624.0,213,3,0,39.59
2026-03-20,CMP011,CH02,42.23,164457.0,987.0,107,1,0,40.58
2026-03-20,CMP012,CH03,448.09,344215.0,2323.0,240,16,0,505.56
2026-03-20,CMP013,CH03,329.61,282059.0,1904.0,186,6,0,250.59
2026-03-20,CMP014,CH03,298.97,244243.0,1649.0,186,5,0,107.41
2026-03-20,CMP015,CH03,182.14,196086.0,1324.0,148,5,0,158.85
2026-03-20,CMP017,CH03,1204.21,1204526.0,8131.0,967,22,0,734.46
2026-03-20,CMP018,CH04,0.0,80934.0,971.0,175,8,0,257.62
2026-03-20,CMP019,CH04,0.0,26486.0,318.0,53,3,0,71.57
2026-03-20,CMP020,CH04,0.0,32430.0,389.0,57,1,0,26.12
2026-03-20,CMP021,CH04,0.0,305742.0,3669.0,571,14,0,518.88
2026-03-20,CMP022,CH05,461.48,1066979.0,37344.0,2747,85,0,2332.24
2026-03-20,CMP023,CH05,234.75,30841.0,1079.0,80,3,0,65.78
2026-03-20,CMP024,CH05,229.8,73057.0,2557.0,199,10,0,303.46
2026-03-20,CMP025,CH06,0.0,,7063.0,1492,90,0,2615.61
2026-03-20,CMP026,CH07,210.22,,2969.0,454,31,0,833.04
2026-03-20,CMP027,CH07,106.37,,1515.0,252,7,0,205.79
2026-03-20,CMP031,CH09,834.57,1607492.0,8037.0,756,24,0,636.65
2026-03-20,CMP032,CH09,96.93,157108.0,786.0,78,4,0,97.01
2026-03-20,CMP033,CH10,467.5,12886.0,387.0,0,0,49,0.0
2026-03-20,CMP034,CH10,320.0,8944.0,268.0,0,0,36,0.0
2026-03-21,CMP001,CH01,2675.0,,21890.0,2844,107,0,3116.51
2026-03-21,CMP002,CH01,475.0,,3092.0,487,19,0,559.38
2026-03-21,CMP003,CH01,400.0,,1613.0,304,16,0,376.02
2026-03-21,CMP004,CH01,25.0,,317.0,43,1,0,13.55
2026-03-21,CMP005,CH01,100.0,,533.0,79,4,0,127.77
2026-03-21,CMP006,CH02,337.66,618714.0,3712.0,347,15,0,327.82
2026-03-21,CMP007,CH02,182.11,591394.0,3548.0,367,10,0,277.45
2026-03-21,CMP008,CH02,740.42,2755349.0,16532.0,1859,58,0,1491.41
2026-03-21,CMP009,CH02,151.91,388576.0,2331.0,230,8,0,232.65
2026-03-21,CMP011,CH02,59.36,174332.0,1046.0,86,2,0,37.24
2026-03-21,CMP012,CH03,338.76,324977.0,2194.0,240,10,0,226.26
2026-03-21,CMP013,CH03,390.54,253862.0,1714.0,205,9,0,261.35
2026-03-21,CMP014,CH03,345.48,249104.0,1681.0,164,8,0,284.34
2026-03-21,CMP015,CH03,283.76,168827.0,1140.0,130,3,0,41.8
2026-03-21,CMP017,CH03,952.35,1282740.0,8658.0,1016,32,0,873.0
2026-03-21,CMP018,CH04,0.0,108369.0,1300.0,176,6,0,188.93
2026-03-21,CMP019,CH04,0.0,26820.0,322.0,58,3,0,115.78
2026-03-21,CMP020,CH04,0.0,26153.0,314.0,57,2,0,77.37
2026-03-21,CMP021,CH04,0.0,319570.0,3835.0,603,18,0,510.09
2026-03-21,CMP022,CH05,403.48,852971.0,29854.0,2763,114,0,3276.86
2026-03-21,CMP023,CH05,218.82,29943.0,1048.0,91,5,0,133.37
2026-03-21,CMP024,CH05,256.12,71191.0,2492.0,185,5,0,204.73
2026-03-21,CMP025,CH06,0.0,,7560.0,1648,77,0,2121.07
2026-03-21,CMP026,CH07,163.45,,2665.0,454,13,0,389.32
2026-03-21,CMP027,CH07,105.22,,1329.0,239,15,0,437.93
2026-03-21,CMP031,CH09,1073.47,1449807.0,7249.0,815,16,0,356.87
2026-03-21,CMP032,CH09,160.99,214576.0,1073.0,101,6,0,107.54
2026-03-21,CMP033,CH10,497.5,14214.0,426.0,0,0,61,0.0
2026-03-21,CMP034,CH10,330.0,8856.0,266.0,0,0,40,0.0
2026-03-22,CMP001,CH01,2950.0,,18727.0,2786,118,0,3285.34
2026-03-22,CMP002,CH01,575.0,,3260.0,422,23,0,685.57
2026-03-22,CMP003,CH01,350.0,,2213.0,336,14,0,310.47
2026-03-22,CMP004,CH01,25.0,,313.0,43,1,0,13.55
2026-03-22,CMP005,CH01,100.0,,677.0,100,4,0,173.75
2026-03-22,CMP006,CH02,242.02,695324.0,4172.0,353,10,0,252.39
2026-03-22,CMP007,CH02,235.38,789596.0,4738.0,368,9,0,278.7
2026-03-22,CMP008,CH02,870.42,2816648.0,16900.0,1729,29,0,824.19
2026-03-22,CMP009,CH02,146.88,460900.0,2765.0,219,11,0,217.75
2026-03-22,CMP011,CH02,46.58,153472.0,921.0,83,2,0,68.05
2026-03-22,CMP012,CH03,468.26,313608.0,2117.0,252,9,0,219.46
2026-03-22,CMP013,CH03,387.21,344780.0,2327.0,216,8,0,285.07
2026-03-22,CMP014,CH03,233.1,227442.0,1535.0,185,6,0,155.38
2026-03-22,CMP015,CH03,297.31,173094.0,1168.0,128,4,0,120.33
2026-03-22,CMP017,CH03,937.24,1379132.0,9309.0,973,24,0,523.76
2026-03-22,CMP018,CH04,0.0,80536.0,966.0,150,8,0,239.01
2026-03-22,CMP019,CH04,0.0,30059.0,361.0,56,1,0,25.44
2026-03-22,CMP020,CH04,0.0,29340.0,352.0,62,2,0,27.09
2026-03-22,CMP021,CH04,0.0,300520.0,3606.0,557,20,0,597.37
2026-03-22,CMP022,CH05,467.16,817465.0,28611.0,2725,87,0,2270.07
2026-03-22,CMP023,CH05,256.31,26139.0,915.0,64,3,0,73.46
2026-03-22,CMP024,CH05,235.61,75544.0,2644.0,197,9,0,264.06
2026-03-22,CMP025,CH06,0.0,,6788.0,1468,79,0,2248.66
2026-03-22,CMP026,CH07,188.56,,3020.0,477,28,0,712.61
2026-03-22,CMP027,CH07,86.31,,1271.0,215,7,0,212.36
2026-03-22,CMP031,CH09,678.85,1496536.0,7483.0,695,33,0,1108.77
2026-03-22,CMP032,CH09,116.0,156665.0,783.0,80,1,0,13.2
2026-03-22,CMP033,CH10,480.0,11566.0,347.0,0,0,54,0.0
2026-03-22,CMP034,CH10,300.0,7780.0,233.0,0,0,28,0.0
2026-03-23,CMP001,CH01,1875.0,,16631.0,2489,75,0,2117.41
2026-03-23,CMP002,CH01,475.0,,2902.0,411,19,0,627.33
2026-03-23,CMP003,CH01,325.0,,1885.0,262,13,0,396.83
2026-03-23,CMP004,CH01,25.0,,281.0,39,1,0,13.55
2026-03-23,CMP005,CH01,25.0,,696.0,89,1,0,41.28
2026-03-23,CMP006,CH02,292.11,668974.0,4014.0,342,13,0,318.36
2026-03-23,CMP007,CH02,192.89,580680.0,3484.0,357,7,0,185.13
2026-03-23,CMP008,CH02,886.62,3119600.0,18718.0,1604,40,0,1051.08
2026-03-23,CMP009,CH02,126.69,329471.0,1977.0,188,5,0,126.32
2026-03-23,CMP011,CH02,41.29,134134.0,805.0,68,1,0,12.72
2026-03-23,CMP012,CH03,295.61,334333.0,2257.0,251,6,0,154.56
2026-03-23,CMP013,CH03,325.68,266901.0,1802.0,165,7,0,186.21
2026-03-23,CMP014,CH03,350.66,183876.0,1241.0,170,3,0,111.41
2026-03-23,CMP015,CH03,231.37,200508.0,1353.0,132,7,0,139.67
2026-03-23,CMP017,CH03,864.57,1155232.0,7798.0,903,17,0,548.0
2026-03-23,CMP018,CH04,0.0,82449.0,989.0,155,11,0,308.9
2026-03-23,CMP019,CH04,0.0,25453.0,305.0,49,7,0,199.73
2026-03-23,CMP020,CH04,0.0,26869.0,322.0,53,2,0,26.87
2026-03-23,CMP021,CH04,0.0,256359.0,3076.0,528,14,0,411.02
2026-03-23,CMP022,CH05,526.51,760314.0,26611.0,2453,79,0,2062.23
2026-03-23,CMP023,CH05,231.14,19958.0,699.0,65,1,0,46.36
2026-03-23,CMP024,CH05,215.83,66725.0,2335.0,186,14,0,385.38
2026-03-23,CMP025,CH06,0.0,,6320.0,1431,76,0,2294.11
2026-03-23,CMP026,CH07,179.23,,3068.0,436,24,0,732.96
2026-03-23,CMP027,CH07,86.82,,1417.0,210,8,0,228.99
2026-03-23,CMP031,CH09,850.63,1383405.0,6917.0,720,16,0,482.83
2026-03-23,CMP032,CH09,114.15,179734.0,899.0,79,2,0,38.64
2026-03-23,CMP033,CH10,435.0,8851.0,266.0,0,0,36,0.0
2026-03-23,CMP034,CH10,302.5,8523.0,256.0,0,0,29,0.0
2026-03-24,CMP001,CH01,2025.0,,17932.0,2453,81,0,2126.9
2026-03-24,CMP002,CH01,525.0,,3093.0,387,21,0,496.61
2026-03-24,CMP003,CH01,275.0,,1963.0,272,11,0,305.82
2026-03-24,CMP004,CH01,100.0,,275.0,43,4,0,91.89
2026-03-24,CMP005,CH01,50.0,,517.0,84,2,0,58.92
2026-03-24,CMP006,CH02,235.9,639475.0,3837.0,352,14,0,328.85
2026-03-24,CMP007,CH02,213.64,671327.0,4028.0,327,9,0,235.05
2026-03-24,CMP008,CH02,784.82,3056051.0,18336.0,1498,32,0,965.11
2026-03-24,CMP009,CH02,141.61,330042.0,1980.0,163,6,0,146.32
2026-03-24,CMP011,CH02,42.09,177196.0,1063.0,96,3,0,49.09
2026-03-24,CMP012,CH03,401.82,251519.0,1698.0,219,4,0,97.01
2026-03-24,CMP013,CH03,369.0,251075.0,1695.0,167,5,0,164.93
2026-03-24,CMP014,CH03,297.61,186156.0,1257.0,142,2,0,70.61
2026-03-24,CMP015,CH03,196.91,175059.0,1182.0,122,2,0,58.45
2026-03-24,CMP017,CH03,1120.69,1106899.0,7472.0,847,14,0,375.98
2026-03-24,CMP018,CH04,0.0,75421.0,905.0,161,13,0,274.5
2026-03-24,CMP019,CH04,0.0,18467.0,222.0,31,1,0,25.44
2026-03-24,CMP020,CH04,0.0,27654.0,332.0,55,2,0,26.65
2026-03-24,CMP021,CH04,0.0,304706.0,3656.0,514,14,0,486.56
2026-03-24,CMP022,CH05,408.73,755450.0,26441.0,2404,76,0,2027.51
2026-03-24,CMP023,CH05,250.76,20221.0,708.0,63,2,0,92.73
2026-03-24,CMP024,CH05,274.8,53805.0,1883.0,156,5,0,134.76
2026-03-24,CMP025,CH06,0.0,,6969.0,1382,89,0,2464.73
2026-03-24,CMP026,CH07,164.54,,1829.0,384,22,0,556.12
2026-03-24,CMP027,CH07,92.49,,1111.0,208,9,0,207.0
2026-03-24,CMP031,CH09,564.69,1400283.0,7001.0,640,27,0,777.09
2026-03-24,CMP032,CH09,79.38,185722.0,929.0,81,5,0,193.88
2026-03-24,CMP033,CH10,505.0,15802.0,474.0,0,0,64,0.0
2026-03-24,CMP034,CH10,315.0,7031.0,211.0,0,0,34,0.0
2026-03-25,CMP001,CH01,2300.0,,17495.0,2483,92,0,2403.48
2026-03-25,CMP002,CH01,300.0,,2968.0,430,12,0,403.05
2026-03-25,CMP003,CH01,150.0,,1671.0,258,6,0,126.63
2026-03-25,CMP004,CH01,25.0,,284.0,45,1,0,13.55
2026-03-25,CMP005,CH01,50.0,,680.0,88,2,0,64.53
2026-03-25,CMP006,CH02,249.63,717453.0,4305.0,393,13,0,397.34
2026-03-25,CMP007,CH02,191.03,484859.0,2909.0,333,13,0,393.43
2026-03-25,CMP008,CH02,761.01,3072174.0,18433.0,1540,31,0,954.05
2026-03-25,CMP009,CH02,148.27,389580.0,2337.0,202,6,0,166.81
2026-03-25,CMP011,CH02,39.52,146474.0,879.0,79,1,0,40.58
2026-03-25,CMP012,CH03,543.63,335593.0,2265.0,233,6,0,147.9
2026-03-25,CMP013,CH03,283.05,233806.0,1578.0,198,4,0,129.66
2026-03-25,CMP014,CH03,295.13,255814.0,1727.0,193,6,0,218.5
2026-03-25,CMP015,CH03,199.17,183572.0,1239.0,129,7,0,166.29
2026-03-25,CMP017,CH03,1029.33,1120085.0,7561.0,818,24,0,759.07
2026-03-25,CMP018,CH04,0.0,86303.0,1036.0,180,9,0,305.8
2026-03-25,CMP019,CH04,0.0,27353.0,328.0,50,1,0,45.17
2026-03-25,CMP020,CH04,0.0,30346.0,364.0,60,3,0,53.54
2026-03-25,CMP021,CH04,0.0,261795.0,3142.0,549,19,0,459.32
2026-03-25,CMP022,CH05,462.3,907997.0,31780.0,2451,85,0,2495.33
2026-03-25,CMP023,CH05,252.76,23703.0,830.0,67,1,0,13.55
2026-03-25,CMP024,CH05,216.77,52516.0,1838.0,174,9,0,263.3
2026-03-25,CMP025,CH06,0.0,,6055.0,1316,80,0,2394.01
2026-03-25,CMP026,CH07,187.91,,2409.0,390,13,0,395.26
2026-03-25,CMP027,CH07,96.85,,1057.0,198,8,0,234.17
2026-03-25,CMP031,CH09,780.24,1305553.0,6528.0,656,17,0,495.22
2026-03-25,CMP032,CH09,103.53,144357.0,722.0,77,2,0,90.34
2026-03-25,CMP033,CH10,472.5,12939.0,388.0,0,0,51,0.0
2026-03-25,CMP034,CH10,302.5,8417.0,252.0,0,0,29,0.0
2026-03-26,CMP001,CH01,2650.0,,21679.0,2666,106,0,2906.94
2026-03-26,CMP002,CH01,550.0,,3021.0,466,22,0,617.89
2026-03-26,CMP003,CH01,275.0,,2272.0,306,11,0,313.06
2026-03-26,CMP004,CH01,50.0,,249.0,31,2,0,27.09
2026-03-26,CMP005,CH01,0.0,,751.0,96,0,0,0.0
2026-03-26,CMP006,CH02,235.69,502401.0,3014.0,327,15,0,354.3
2026-03-26,CMP007,CH02,225.86,681100.0,4087.0,350,10,0,257.47
2026-03-26,CMP008,CH02,947.87,2637295.0,15824.0,1685,41,0,1137.47
2026-03-26,CMP009,CH02,169.73,435079.0,2610.0,212,6,0,151.76
2026-03-26,CMP011,CH02,38.49,185099.0,1111.0,87,0,0,0.0
2026-03-26,CMP012,CH03,529.86,320986.0,2167.0,245,15,0,373.26
2026-03-26,CMP013,CH03,292.02,270120.0,1823.0,203,4,0,86.85
2026-03-26,CMP014,CH03,328.87,232569.0,1570.0,174,4,0,97.01
2026-03-26,CMP015,CH03,178.53,257934.0,1741.0,166,4,0,131.19
2026-03-26,CMP017,CH03,1253.61,1134584.0,7658.0,903,31,0,811.0
2026-03-26,CMP018,CH04,0.0,92225.0,1107.0,166,11,0,343.44
2026-03-26,CMP019,CH04,0.0,23359.0,280.0,46,5,0,139.38
2026-03-26,CMP020,CH04,0.0,36122.0,433.0,60,2,0,91.6
2026-03-26,CMP021,CH04,0.0,315029.0,3780.0,520,10,0,256.21
2026-03-26,CMP022,CH05,426.78,914267.0,31999.0,2565,78,0,2029.86
2026-03-26,CMP023,CH05,212.93,31525.0,1103.0,88,3,0,86.03
2026-03-26,CMP024,CH05,227.66,61273.0,2145.0,175,5,0,144.86
2026-03-26,CMP025,CH06,0.0,,8202.0,1539,68,0,2120.74
2026-03-26,CMP026,CH07,158.3,,2060.0,399,19,0,468.1
2026-03-26,CMP027,CH07,92.66,,945.0,212,7,0,204.83
2026-03-26,CMP031,CH09,597.22,1550499.0,7752.0,689,18,0,482.39
2026-03-26,CMP032,CH09,104.51,121246.0,606.0,64,3,0,103.54
2026-03-26,CMP033,CH10,497.5,14829.0,445.0,0,0,61,0.0
2026-03-26,CMP034,CH10,292.5,6635.0,199.0,0,0,25,0.0
2026-03-27,CMP001,CH01,2175.0,,17415.0,2698,87,0,2248.61
2026-03-27,CMP002,CH01,350.0,,2816.0,426,14,0,416.39
2026-03-27,CMP003,CH01,300.0,,2111.0,308,12,0,262.36
2026-03-27,CMP004,CH01,25.0,,363.0,51,1,0,46.36
2026-03-27,CMP005,CH01,25.0,,803.0,94,1,0,45.6
2026-03-27,CMP006,CH02,225.13,607754.0,3647.0,362,14,0,356.88
2026-03-27,CMP007,CH02,239.88,776780.0,4661.0,356,10,0,310.17
2026-03-27,CMP008,CH02,982.61,3068845.0,18413.0,1678,37,0,1024.19
2026-03-27,CMP009,CH02,142.37,387607.0,2326.0,213,6,0,216.52
2026-03-27,CMP011,CH02,44.15,221012.0,1326.0,100,2,0,56.25
2026-03-27,CMP012,CH03,412.34,339089.0,2289.0,262,8,0,181.77
2026-03-27,CMP013,CH03,389.52,304998.0,2059.0,208,5,0,165.54
2026-03-27,CMP014,CH03,286.46,238769.0,1612.0,178,8,0,288.36
2026-03-27,CMP015,CH03,240.1,154043.0,1040.0,122,6,0,176.71
2026-03-27,CMP017,CH03,1201.47,1433628.0,9677.0,981,21,0,666.81
2026-03-27,CMP018,CH04,0.0,101007.0,1212.0,182,11,0,321.79
2026-03-27,CMP019,CH04,0.0,20191.0,242.0,32,1,0,13.2
2026-03-27,CMP020,CH04,0.0,34385.0,413.0,60,1,0,45.23
2026-03-27,CMP021,CH04,0.0,232462.0,2790.0,504,22,0,592.99
2026-03-27,CMP022,CH05,469.79,865433.0,30290.0,2661,98,0,2707.14
2026-03-27,CMP023,CH05,223.22,19602.0,686.0,56,5,0,133.37
2026-03-27,CMP024,CH05,189.72,72290.0,2530.0,198,5,0,67.3
2026-03-27,CMP025,CH06,0.0,,8095.0,1439,64,0,1692.33
2026-03-27,CMP026,CH07,154.33,,2102.0,402,26,0,650.75
2026-03-27,CMP027,CH07,96.79,,1081.0,220,8,0,232.91
2026-03-27,CMP031,CH09,711.42,1343446.0,6717.0,720,19,0,599.74
2026-03-27,CMP032,CH09,116.23,147716.0,739.0,77,7,0,200.55
2026-03-27,CMP033,CH10,452.5,11494.0,345.0,0,0,43,0.0
2026-03-27,CMP034,CH10,315.0,7423.0,223.0,0,0,34,0.0
2026-03-28,CMP001,CH01,2600.0,,17620.0,2885,104,0,2861.53
2026-03-28,CMP002,CH01,650.0,,4210.0,487,26,0,725.51
2026-03-28,CMP003,CH01,300.0,,2027.0,324,12,0,367.13
2026-03-28,CMP004,CH01,25.0,,325.0,40,1,0,26.12
2026-03-28,CMP005,CH01,100.0,,712.0,91,4,0,60.69
2026-03-28,CMP006,CH02,259.49,673477.0,4041.0,410,14,0,353.26
2026-03-28,CMP007,CH02,197.12,729820.0,4379.0,389,11,0,304.82
2026-03-28,CMP008,CH02,920.28,3473535.0,20841.0,1769,42,0,1182.81
2026-03-28,CMP009,CH02,164.18,426084.0,2557.0,244,7,0,168.58
2026-03-28,CMP011,CH02,33.85,174874.0,1049.0,102,4,0,150.49
2026-03-28,CMP012,CH03,499.96,344876.0,2328.0,265,8,0,273.31
2026-03-28,CMP013,CH03,337.92,373019.0,2518.0,233,4,0,85.11
2026-03-28,CMP014,CH03,335.18,340308.0,2297.0,214,8,0,289.93
2026-03-28,CMP015,CH03,237.16,177835.0,1200.0,152,4,0,131.84
2026-03-28,CMP017,CH03,1330.79,1120584.0,7564.0,961,27,0,783.56
2026-03-28,CMP018,CH04,0.0,120305.0,1444.0,213,11,0,204.51
2026-03-28,CMP019,CH04,0.0,24778.0,297.0,49,1,0,23.87
2026-03-28,CMP020,CH04,0.0,28071.0,337.0,60,2,0,26.87
2026-03-28,CMP021,CH04,0.0,263800.0,3166.0,541,16,0,484.39
2026-03-28,CMP022,CH05,480.28,1117015.0,39096.0,2784,88,0,2268.48
2026-03-28,CMP023,CH05,251.54,28378.0,993.0,80,4,0,54.19
2026-03-28,CMP024,CH05,209.59,63973.0,2239.0,195,7,0,183.68
2026-03-28,CMP025,CH06,0.0,,7777.0,1590,100,0,2915.66
2026-03-28,CMP026,CH07,183.99,,2419.0,436,26,0,619.94
2026-03-28,CMP027,CH07,103.71,,1408.0,236,9,0,233.23
2026-03-28,CMP031,CH09,716.05,1775443.0,8877.0,796,23,0,677.49
2026-03-28,CMP032,CH09,126.54,188853.0,944.0,90,3,0,135.51
2026-03-28,CMP033,CH10,497.5,15674.0,470.0,0,0,61,0.0
2026-03-28,CMP034,CH10,307.5,7756.0,233.0,0,0,31,0.0
2026-03-29,CMP001,CH01,2175.0,,20957.0,2936,87,0,2469.06
2026-03-29,CMP002,CH01,600.0,,3615.0,459,24,0,635.23
2026-03-29,CMP003,CH01,275.0,,2080.0,329,11,0,278.23
2026-03-29,CMP004,CH01,0.0,,342.0,51,0,0,0.0
2026-03-29,CMP005,CH01,75.0,,891.0,116,3,0,66.66
2026-03-29,CMP006,CH02,238.42,803856.0,4823.0,375,8,0,297.42
2026-03-29,CMP007,CH02,174.8,709379.0,4256.0,410,11,0,330.67
2026-03-29,CMP008,CH02,699.21,3591564.0,21549.0,1793,37,0,1006.8
2026-03-29,CMP009,CH02,196.45,341642.0,2050.0,217,3,0,103.54
2026-03-29,CMP011,CH02,37.45,261908.0,1571.0,119,2,0,55.38
2026-03-29,CMP012,CH03,373.69,354515.0,2393.0,252,12,0,342.73
2026-03-29,CMP013,CH03,279.01,261568.0,1766.0,200,7,0,160.25
2026-03-29,CMP014,CH03,309.5,258615.0,1746.0,210,5,0,151.63
2026-03-29,CMP015,CH03,212.31,260460.0,1758.0,157,2,0,27.09
2026-03-29,CMP017,CH03,930.03,1197922.0,8086.0,966,21,0,591.72
2026-03-29,CMP018,CH04,0.0,105283.0,1263.0,188,13,0,384.44
2026-03-29,CMP019,CH04,0.0,27438.0,329.0,45,0,0,0.0
2026-03-29,CMP020,CH04,0.0,23871.0,286.0,47,5,0,99.57
2026-03-29,CMP021,CH04,0.0,337256.0,4047.0,611,16,0,371.03
2026-03-29,CMP022,CH05,423.86,1082215.0,37878.0,2868,91,0,2663.98
2026-03-29,CMP023,CH05,288.7,18095.0,633.0,64,1,0,26.12
2026-03-29,CMP024,CH05,202.75,51420.0,1800.0,177,8,0,226.99
2026-03-29,CMP025,CH06,0.0,,7956.0,1597,93,0,2623.56
2026-03-29,CMP026,CH07,177.48,,2265.0,457,24,0,736.57
2026-03-29,CMP027,CH07,104.26,,1343.0,242,15,0,503.68
2026-03-29,CMP031,CH09,583.6,1490770.0,7454.0,759,25,0,623.6
2026-03-29,CMP032,CH09,118.03,156822.0,784.0,74,1,0,45.17
2026-03-29,CMP033,CH10,465.0,10498.0,315.0,0,0,48,0.0
2026-03-29,CMP034,CH10,307.5,7681.0,230.0,0,0,31,0.0
2026-03-30,CMP001,CH01,1875.0,,19327.0,2317,75,0,2187.03
2026-03-30,CMP002,CH01,275.0,,2975.0,375,11,0,233.61
2026-03-30,CMP003,CH01,350.0,,1901.0,289,14,0,344.63
2026-03-30,CMP004,CH01,50.0,,339.0,54,2,0,92.73
2026-03-30,CMP005,CH01,25.0,,731.0,81,1,0,41.28
2026-03-30,CMP006,CH02,247.73,591746.0,3550.0,300,12,0,345.77
2026-03-30,CMP007,CH02,152.94,655004.0,3930.0,346,10,0,219.0
2026-03-30,CMP008,CH02,776.56,3424453.0,20547.0,1544,30,0,871.41
2026-03-30,CMP009,CH02,159.55,451792.0,2711.0,215,6,0,143.13
2026-03-30,CMP011,CH02,32.34,172907.0,1037.0,79,2,0,66.38
2026-03-30,CMP012,CH03,516.99,334129.0,2255.0,235,7,0,232.52
2026-03-30,CMP013,CH03,294.48,234730.0,1584.0,161,7,0,237.05
2026-03-30,CMP014,CH03,189.16,216665.0,1462.0,177,7,0,200.55
2026-03-30,CMP015,CH03,189.99,164369.0,1109.0,133,2,0,72.87
2026-03-30,CMP017,CH03,987.56,946079.0,6386.0,800,23,0,750.9
2026-03-30,CMP018,CH04,0.0,95228.0,1143.0,187,8,0,230.26
2026-03-30,CMP019,CH04,0.0,28545.0,343.0,50,2,0,57.55
2026-03-30,CMP020,CH04,0.0,25770.0,309.0,49,3,0,85.6
2026-03-30,CMP021,CH04,0.0,218799.0,2626.0,484,20,0,610.17
2026-03-30,CMP022,CH05,494.14,782637.0,27392.0,2352,56,0,1881.6
2026-03-30,CMP023,CH05,217.29,20793.0,728.0,60,2,0,39.66
2026-03-30,CMP024,CH05,258.46,56230.0,1968.0,165,4,0,117.91
2026-03-30,CMP025,CH06,0.0,,5896.0,1324,58,0,1599.97
2026-03-30,CMP026,CH07,165.45,,1852.0,383,14,0,437.79
2026-03-30,CMP027,CH07,86.84,,1083.0,173,12,0,261.64
2026-03-30,CMP031,CH09,648.52,1173538.0,5868.0,644,19,0,498.73
2026-03-30,CMP032,CH09,99.89,128874.0,644.0,65,2,0,26.4
2026-03-30,CMP033,CH10,470.0,14028.0,421.0,0,0,50,0.0
2026-03-30,CMP034,CH10,300.0,8921.0,268.0,0,0,28,0.0
2026-03-31,CMP001,CH01,2225.0,,17746.0,2475,89,0,2372.79
2026-03-31,CMP002,CH01,575.0,,2689.0,372,23,0,535.52
2026-03-31,CMP003,CH01,200.0,,2049.0,325,8,0,208.96
2026-03-31,CMP004,CH01,50.0,,288.0,40,2,0,59.91
2026-03-31,CMP005,CH01,0.0,,651.0,83,0,0,0.0
2026-03-31,CMP006,CH02,185.26,530234.0,3181.0,314,7,0,178.02
2026-03-31,CMP007,CH02,224.9,596769.0,3581.0,346,10,0,265.84
2026-03-31,CMP008,CH02,842.74,3044766.0,18269.0,1541,35,0,996.63
2026-03-31,CMP009,CH02,129.2,376160.0,2257.0,211,5,0,193.88
2026-03-31,CMP011,CH02,56.97,186183.0,1117.0,92,1,0,12.72
2026-03-31,CMP012,CH03,462.17,335738.0,2266.0,243,6,0,155.38
2026-03-31,CMP013,CH03,243.22,277847.0,1875.0,182,2,0,59.97
2026-03-31,CMP014,CH03,304.33,222124.0,1499.0,168,5,0,141.36
2026-03-31,CMP015,CH03,186.96,177405.0,1197.0,134,4,0,150.68
2026-03-31,CMP017,CH03,1066.87,1122151.0,7575.0,873,30,0,864.44
2026-03-31,CMP018,CH04,0.0,107605.0,1291.0,184,13,0,254.26
2026-03-31,CMP019,CH04,0.0,18240.0,219.0,41,1,0,45.17
2026-03-31,CMP020,CH04,0.0,20596.0,247.0,40,2,0,60.02
2026-03-31,CMP021,CH04,0.0,253854.0,3046.0,506,20,0,628.06
2026-03-31,CMP022,CH05,495.23,913719.0,31980.0,2430,78,0,2249.61
2026-03-31,CMP023,CH05,216.66,24059.0,842.0,70,0,0,0.0
2026-03-31,CMP024,CH05,245.3,59701.0,2090.0,185,5,0,115.83
2026-03-31,CMP025,CH06,0.0,,6543.0,1425,89,0,2501.61
2026-03-31,CMP026,CH07,166.59,,2124.0,398,21,0,676.69
2026-03-31,CMP027,CH07,101.76,,1072.0,190,7,0,167.32
2026-03-31,CMP031,CH09,717.11,1350892.0,6754.0,709,25,0,711.58
2026-03-31,CMP032,CH09,92.06,169721.0,849.0,80,4,0,160.95
2026-03-31,CMP033,CH10,462.5,10495.0,315.0,0,0,47,0.0
2026-03-31,CMP034,CH10,317.5,9538.0,286.0,0,0,35,0.0
2026-04-01,CMP001,CH01,2375.0,,20384.0,2822,95,0,2680.84
2026-04-01,CMP002,CH01,575.0,,3403.0,435,23,0,563.28
2026-04-01,CMP003,CH01,300.0,,2127.0,307,12,0,378.01
2026-04-01,CMP004,CH01,50.0,,364.0,49,2,0,26.84
2026-04-01,CMP005,CH01,75.0,,690.0,91,3,0,98.94
2026-04-01,CMP006,CH02,267.96,656577.0,3939.0,364,20,0,623.6
2026-04-01,CMP007,CH02,188.24,533838.0,3203.0,352,11,0,335.34
2026-04-01,CMP008,CH02,600.83,3250363.0,19502.0,1742,36,0,1041.64
2026-04-01,CMP009,CH02,172.51,374660.0,2248.0,224,6,0,167.87
2026-04-01,CMP011,CH02,40.71,160510.0,963.0,85,0,0,0.0
2026-04-01,CMP012,CH03,199.03,139743.0,1258.0,139,6,0,139.52
2026-04-01,CMP013,CH03,159.17,139539.0,1256.0,133,6,0,92.21
2026-04-01,CMP014,CH03,159.44,110544.0,995.0,93,8,0,305.29
2026-04-01,CMP015,CH03,141.5,102874.0,926.0,87,1,0,14.9
2026-04-01,CMP017,CH03,467.38,567174.0,5105.0,571,11,0,309.41
2026-04-01,CMP018,CH04,5239.71,88375.0,1061.0,155,9,0,207.86
