month,processor_id,payment_method_id,payment_type,attempts,declined_first_attempt,recovered_by_retry,failed_final,approved,approval_rate,transactions,amount_gross_usd,processing_fees_usd
2025-08,ACQ_A,PM01,Renewal,3479,401,131,270,3209,0.9224,3209,74551.68,5223.49
2025-08,ACQ_A,PM01,Token pack,1431,111,0,111,1320,0.9224,1320,75289.83,4602.94
2025-08,ACQ_A,PM02,Chargeback,0,0,0,0,0,,15,-506.43,375.0
2025-08,ACQ_A,PM02,Initial (new + win-back),1697,230,0,230,1467,0.8645,1467,51814.02,3363.22
2025-08,ACQ_A,PM02,Refund,0,0,0,0,0,,61,-2438.3,0.0
2025-08,ACQ_A,PM02,Renewal,1786,223,70,153,1633,0.9143,1633,37806.68,2650.92
2025-08,ACQ_A,PM02,Token pack,711,59,0,59,652,0.917,652,35724.1,2193.03
2025-08,ACQ_A,PM03,Chargeback,0,0,0,0,0,,1,-55.92,25.0
2025-08,ACQ_A,PM03,Initial (new + win-back),133,19,0,19,114,0.8571,114,3859.14,252.15
2025-08,ACQ_A,PM03,Refund,0,0,0,0,0,,4,-112.11,0.0
2025-08,ACQ_A,PM03,Renewal,156,15,6,9,147,0.9423,147,3639.66,251.63
2025-08,ACQ_A,PM03,Token pack,78,7,0,7,71,0.9103,71,4395.66,266.61
2025-08,ACQ_B,PM01,Chargeback,0,0,0,0,0,,40,-1113.01,1000.0
2025-08,ACQ_B,PM01,Initial (new + win-back),6232,980,0,980,5252,0.8427,5252,157843.56,11046.21
2025-08,ACQ_B,PM01,Refund,0,0,0,0,0,,230,-7499.53,0.0
2025-08,ACQ_B,PM01,Renewal,5570,783,265,518,5052,0.907,5052,101359.0,7597.14
2025-08,ACQ_B,PM01,Token pack,2270,209,0,209,2061,0.9079,2061,100709.39,6660.86
2025-08,ACQ_B,PM02,Chargeback,0,0,0,0,0,,27,-644.01,675.0
2025-08,ACQ_B,PM02,Initial (new + win-back),3092,473,0,473,2619,0.847,2619,78208.8,5478.23
2025-08,ACQ_B,PM02,Refund,0,0,0,0,0,,123,-3584.86,0.0
2025-08,ACQ_B,PM02,Renewal,2835,386,112,274,2561,0.9034,2561,50345.34,3789.02
2025-08,ACQ_B,PM02,Token pack,1107,105,0,105,1002,0.9051,1002,48019.98,3181.8
2025-08,ACQ_B,PM03,Chargeback,0,0,0,0,0,,2,-40.96,50.0
2025-08,ACQ_B,PM03,Initial (new + win-back),304,47,0,47,257,0.8454,257,7970.16,555.31
2025-08,ACQ_B,PM03,Refund,0,0,0,0,0,,14,-495.05,0.0
2025-08,ACQ_B,PM03,Renewal,266,37,13,24,242,0.9098,242,4774.76,359.09
2025-08,ACQ_B,PM03,Token pack,99,9,0,9,90,0.9091,90,5039.1,329.35
2025-08,CRYPTO_GW,PM04,Initial (new + win-back),493,21,0,21,472,0.9574,472,16956.48,254.35
2025-08,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,24,-749.38,0.0
2025-08,CRYPTO_GW,PM04,Renewal,427,0,0,0,427,1.0,427,9459.12,141.89
2025-08,CRYPTO_GW,PM04,Token pack,226,6,0,6,220,0.9735,220,12370.47,185.56
2025-08,CRYPTO_GW,PM05,Initial (new + win-back),290,12,0,12,278,0.9586,278,9938.43,149.08
2025-08,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,13,-514.01,0.0
2025-08,CRYPTO_GW,PM05,Renewal,270,0,0,0,270,1.0,270,6044.73,90.67
2025-08,CRYPTO_GW,PM05,Token pack,131,3,0,3,128,0.9771,128,6010.39,90.16
2025-08,CRYPTO_GW,PM06,Initial (new + win-back),484,19,0,19,465,0.9607,465,16459.72,246.9
2025-08,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,23,-788.83,0.0
2025-08,CRYPTO_GW,PM06,Renewal,457,0,0,0,457,1.0,457,11043.04,165.65
2025-08,CRYPTO_GW,PM06,Token pack,257,7,0,7,250,0.9728,250,15213.79,228.21
2025-08,CRYPTO_GW,PM07,Initial (new + win-back),152,6,0,6,146,0.9605,146,4777.91,71.67
2025-08,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,3,-109.75,0.0
2025-08,CRYPTO_GW,PM07,Renewal,130,0,0,0,130,1.0,130,2789.67,41.84
2025-08,CRYPTO_GW,PM07,Token pack,57,1,0,1,56,0.9825,56,3808.42,57.13
2025-09,ACQ_A,PM01,Chargeback,0,0,0,0,0,,29,-619.39,725.0
2025-09,ACQ_A,PM01,Initial (new + win-back),3380,436,0,436,2944,0.871,2944,104901.59,6799.99
2025-09,ACQ_A,PM01,Refund,0,0,0,0,0,,113,-4326.96,0.0
2025-09,ACQ_A,PM01,Renewal,3585,427,129,298,3287,0.9169,3287,76405.37,5352.75
2025-09,ACQ_A,PM01,Token pack,1474,114,0,114,1360,0.9227,1360,77918.06,4761.49
2025-09,ACQ_A,PM02,Chargeback,0,0,0,0,0,,14,-394.68,350.0
2025-09,ACQ_A,PM02,Initial (new + win-back),1727,207,0,207,1520,0.8801,1520,54699.28,3540.46
2025-09,ACQ_A,PM02,Refund,0,0,0,0,0,,80,-2739.17,0.0
2025-09,ACQ_A,PM02,Renewal,1856,224,60,164,1692,0.9116,1692,38878.21,2730.5
2025-09,ACQ_A,PM02,Token pack,752,67,0,67,685,0.9109,685,40850.57,2486.53
2025-09,ACQ_A,PM03,Chargeback,0,0,0,0,0,,1,-31.42,25.0
2025-09,ACQ_A,PM03,Initial (new + win-back),165,22,0,22,143,0.8667,143,4986.47,324.31
2025-09,ACQ_A,PM03,Refund,0,0,0,0,0,,6,-151.21,0.0
2025-09,ACQ_A,PM03,Renewal,155,11,3,8,147,0.9484,147,3495.04,243.68
2025-09,ACQ_A,PM03,Token pack,72,7,0,7,65,0.9028,65,4335.83,261.22
2025-09,ACQ_B,PM01,Chargeback,0,0,0,0,0,,37,-736.95,925.0
2025-09,ACQ_B,PM01,Initial (new + win-back),6229,979,0,979,5250,0.8428,5250,158734.91,11099.09
2025-09,ACQ_B,PM01,Refund,0,0,0,0,0,,236,-8301.17,0.0
2025-09,ACQ_B,PM01,Renewal,5741,818,269,549,5192,0.9044,5192,101842.94,7668.18
2025-09,ACQ_B,PM01,Token pack,2449,221,0,221,2228,0.9098,2228,109837.72,7258.66
2025-09,ACQ_B,PM02,Chargeback,0,0,0,0,0,,22,-388.54,550.0
2025-09,ACQ_B,PM02,Initial (new + win-back),3165,529,0,529,2636,0.8329,2636,79600.31,5566.82
2025-09,ACQ_B,PM02,Refund,0,0,0,0,0,,118,-4175.7,0.0
2025-09,ACQ_B,PM02,Renewal,2924,415,127,288,2636,0.9015,2636,50263.25,3806.6
2025-09,ACQ_B,PM02,Token pack,1255,126,0,126,1129,0.8996,1129,56873.71,3751.12
2025-09,ACQ_B,PM03,Chargeback,0,0,0,0,0,,2,-61.87,50.0
2025-09,ACQ_B,PM03,Initial (new + win-back),269,46,0,46,223,0.829,223,6645.08,465.6
2025-09,ACQ_B,PM03,Refund,0,0,0,0,0,,9,-238.67,0.0
2025-09,ACQ_B,PM03,Renewal,275,43,17,26,249,0.9055,249,4792.88,362.27
2025-09,ACQ_B,PM03,Token pack,122,13,0,13,109,0.8934,109,5008.91,333.23
2025-09,CRYPTO_GW,PM04,Initial (new + win-back),516,22,0,22,494,0.9574,494,16482.25,247.23
2025-09,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,20,-890.87,0.0
2025-09,CRYPTO_GW,PM04,Renewal,433,0,0,0,433,1.0,433,9912.72,148.69
2025-09,CRYPTO_GW,PM04,Token pack,248,6,0,6,242,0.9758,242,12704.75,190.57
2025-09,CRYPTO_GW,PM05,Initial (new + win-back),303,12,0,12,291,0.9604,291,10616.35,159.25
2025-09,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,10,-301.44,0.0
2025-09,CRYPTO_GW,PM05,Renewal,274,0,0,0,274,1.0,274,5745.3,86.18
2025-09,CRYPTO_GW,PM05,Token pack,157,4,0,4,153,0.9745,153,7474.46,112.12
2025-09,CRYPTO_GW,PM06,Initial (new + win-back),536,22,0,22,514,0.959,514,17858.68,267.88
2025-09,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,17,-587.55,0.0
2025-09,CRYPTO_GW,PM06,Renewal,460,0,0,0,460,1.0,460,10994.67,164.92
2025-09,CRYPTO_GW,PM06,Token pack,254,7,0,7,247,0.9724,247,15481.76,232.23
2025-09,CRYPTO_GW,PM07,Initial (new + win-back),130,5,0,5,125,0.9615,125,4173.92,62.61
2025-09,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,4,-107.67,0.0
2025-09,CRYPTO_GW,PM07,Renewal,142,0,0,0,142,1.0,142,3154.86,47.32
2025-09,CRYPTO_GW,PM07,Token pack,61,1,0,1,60,0.9836,60,2819.9,42.3
2025-10,ACQ_A,PM01,Chargeback,0,0,0,0,0,,24,-768.42,600.0
2025-10,ACQ_A,PM01,Initial (new + win-back),3818,491,0,491,3327,0.8714,3327,114731.27,7474.67
2025-10,ACQ_A,PM01,Refund,0,0,0,0,0,,139,-5070.87,0.0
2025-10,ACQ_A,PM01,Renewal,3802,443,135,308,3494,0.919,3494,82151.77,5741.25
2025-10,ACQ_A,PM01,Token pack,1627,130,0,130,1497,0.9201,1497,85933.5,5250.29
2025-10,ACQ_A,PM02,Chargeback,0,0,0,0,0,,19,-586.1,475.0
2025-10,ACQ_A,PM02,Initial (new + win-back),1865,253,0,253,1612,0.8643,1612,55506.6,3617.06
2025-10,ACQ_A,PM02,Refund,0,0,0,0,0,,80,-2636.22,0.0
2025-10,ACQ_A,PM02,Renewal,1940,196,57,139,1801,0.9284,1801,42777.64,2983.12
2025-10,ACQ_A,PM02,Token pack,816,66,0,66,750,0.9191,750,42675.29,2609.64
2025-10,ACQ_A,PM03,Initial (new + win-back),205,29,0,29,176,0.8585,176,6150.24,399.86
2025-10,ACQ_A,PM03,Refund,0,0,0,0,0,,8,-217.24,0.0
2025-10,ACQ_A,PM03,Renewal,175,19,7,12,163,0.9314,163,3674.37,259.14
2025-10,ACQ_A,PM03,Token pack,80,7,0,7,73,0.9125,73,4750.36,286.82
2025-10,ACQ_B,PM01,Chargeback,0,0,0,0,0,,52,-1232.27,1300.0
2025-10,ACQ_B,PM01,Initial (new + win-back),6747,1067,0,1067,5680,0.8419,5680,170801.14,11952.07
2025-10,ACQ_B,PM01,Refund,0,0,0,0,0,,262,-8575.45,0.0
2025-10,ACQ_B,PM01,Renewal,6068,844,277,567,5501,0.9066,5501,110406.14,8274.67
2025-10,ACQ_B,PM01,Token pack,2585,263,0,263,2322,0.8983,2322,113951.78,7533.71
2025-10,ACQ_B,PM02,Chargeback,0,0,0,0,0,,25,-651.88,625.0
2025-10,ACQ_B,PM02,Initial (new + win-back),3449,509,0,509,2940,0.8524,2940,88536.64,6194.2
2025-10,ACQ_B,PM02,Refund,0,0,0,0,0,,122,-4240.74,0.0
2025-10,ACQ_B,PM02,Renewal,3121,432,140,292,2829,0.9064,2829,57780.16,4315.51
2025-10,ACQ_B,PM02,Token pack,1305,123,0,123,1182,0.9057,1182,62733.18,4118.59
2025-10,ACQ_B,PM03,Chargeback,0,0,0,0,0,,1,-13.99,25.0
2025-10,ACQ_B,PM03,Initial (new + win-back),311,49,0,49,262,0.8424,262,7672.37,538.94
2025-10,ACQ_B,PM03,Refund,0,0,0,0,0,,13,-644.48,0.0
2025-10,ACQ_B,PM03,Renewal,297,51,15,36,261,0.8788,261,5261.05,393.96
2025-10,ACQ_B,PM03,Token pack,117,11,0,11,106,0.906,106,4748.94,316.74
2025-10,CRYPTO_GW,PM04,Initial (new + win-back),559,23,0,23,536,0.9589,536,19425.54,291.38
2025-10,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,27,-985.87,0.0
2025-10,CRYPTO_GW,PM04,Renewal,506,0,0,0,506,1.0,506,11210.65,168.16
2025-10,CRYPTO_GW,PM04,Token pack,248,6,0,6,242,0.9758,242,11005.58,165.08
2025-10,CRYPTO_GW,PM05,Initial (new + win-back),344,14,0,14,330,0.9593,330,12120.43,181.81
2025-10,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,9,-365.02,0.0
2025-10,CRYPTO_GW,PM05,Renewal,304,0,0,0,304,1.0,304,6875.1,103.13
2025-10,CRYPTO_GW,PM05,Token pack,182,5,0,5,177,0.9725,177,9754.12,146.31
2025-10,CRYPTO_GW,PM06,Initial (new + win-back),546,22,0,22,524,0.9597,524,17751.37,266.27
2025-10,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,14,-539.48,0.0
2025-10,CRYPTO_GW,PM06,Renewal,483,0,0,0,483,1.0,483,11609.17,174.14
2025-10,CRYPTO_GW,PM06,Token pack,278,6,0,6,272,0.9784,272,14572.88,218.59
2025-10,CRYPTO_GW,PM07,Initial (new + win-back),175,7,0,7,168,0.96,168,6112.9,91.69
2025-10,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,9,-381.59,0.0
2025-10,CRYPTO_GW,PM07,Renewal,166,0,0,0,166,1.0,166,3921.25,58.82
2025-10,CRYPTO_GW,PM07,Token pack,72,2,0,2,70,0.9722,70,3453.87,51.81
2025-11,ACQ_A,PM01,Chargeback,0,0,0,0,0,,22,-678.14,550.0
2025-11,ACQ_A,PM01,Initial (new + win-back),5172,705,0,705,4467,0.8637,4467,160453.12,10388.37
2025-11,ACQ_A,PM01,Refund,0,0,0,0,0,,156,-5813.98,0.0
2025-11,ACQ_A,PM01,Renewal,4174,536,151,385,3789,0.9078,3789,97075.25,6665.29
2025-11,ACQ_A,PM01,Token pack,2036,168,0,168,1868,0.9175,1868,103706.61,6357.66
2025-11,ACQ_A,PM02,Chargeback,0,0,0,0,0,,16,-426.41,400.0
2025-11,ACQ_A,PM02,Initial (new + win-back),2484,344,0,344,2140,0.8615,2140,76355.02,4948.53
2025-11,ACQ_A,PM02,Refund,0,0,0,0,0,,92,-3951.73,0.0
2025-11,ACQ_A,PM02,Renewal,2127,244,80,164,1963,0.9229,1963,52242.49,3560.39
2025-11,ACQ_A,PM02,Token pack,975,80,0,80,895,0.9179,895,51537.53,3147.81
2025-11,ACQ_A,PM03,Chargeback,0,0,0,0,0,,1,-31.37,25.0
2025-11,ACQ_A,PM03,Initial (new + win-back),246,31,0,31,215,0.874,215,7633.45,495.09
2025-11,ACQ_A,PM03,Refund,0,0,0,0,0,,11,-494.17,0.0
2025-11,ACQ_A,PM03,Renewal,193,32,10,22,171,0.886,171,4650.0,315.6
2025-11,ACQ_A,PM03,Token pack,82,7,0,7,75,0.9146,75,3598.24,224.15
2025-11,ACQ_B,PM01,Chargeback,0,0,0,0,0,,49,-1139.18,1225.0
2025-11,ACQ_B,PM01,Initial (new + win-back),8855,1291,0,1291,7564,0.8542,7564,229690.02,16050.6
2025-11,ACQ_B,PM01,Refund,0,0,0,0,0,,252,-9351.9,0.0
2025-11,ACQ_B,PM01,Renewal,6732,943,291,652,6080,0.9031,6080,135906.72,9978.4
2025-11,ACQ_B,PM01,Token pack,3171,325,0,325,2846,0.8975,2846,143476.54,9462.39
2025-11,ACQ_B,PM02,Chargeback,0,0,0,0,0,,29,-682.0,725.0
2025-11,ACQ_B,PM02,Initial (new + win-back),4623,760,0,760,3863,0.8356,3863,118170.28,8249.12
2025-11,ACQ_B,PM02,Refund,0,0,0,0,0,,144,-5299.47,0.0
2025-11,ACQ_B,PM02,Renewal,3402,513,154,359,3043,0.8945,3043,69105.89,5059.25
2025-11,ACQ_B,PM02,Token pack,1653,156,0,156,1497,0.9056,1497,73475.03,4857.6
2025-11,ACQ_B,PM03,Chargeback,0,0,0,0,0,,1,-13.99,25.0
2025-11,ACQ_B,PM03,Initial (new + win-back),435,72,0,72,363,0.8345,363,10523.18,740.29
2025-11,ACQ_B,PM03,Refund,0,0,0,0,0,,16,-468.16,0.0
2025-11,ACQ_B,PM03,Renewal,301,39,14,25,276,0.9169,276,6146.6,451.6
2025-11,ACQ_B,PM03,Token pack,136,13,0,13,123,0.9044,123,4448.77,303.83
2025-11,CRYPTO_GW,PM04,Initial (new + win-back),811,32,0,32,779,0.9605,779,27325.87,409.89
2025-11,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,26,-952.5,0.0
2025-11,CRYPTO_GW,PM04,Renewal,549,0,0,0,549,1.0,549,14239.46,213.59
2025-11,CRYPTO_GW,PM04,Token pack,348,9,0,9,339,0.9741,339,16552.23,248.28
2025-11,CRYPTO_GW,PM05,Initial (new + win-back),444,19,0,19,425,0.9572,425,15220.8,228.31
2025-11,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,24,-1041.25,0.0
2025-11,CRYPTO_GW,PM05,Renewal,325,0,0,0,325,1.0,325,7993.81,119.91
2025-11,CRYPTO_GW,PM05,Token pack,187,4,0,4,183,0.9786,183,8856.84,132.85
2025-11,CRYPTO_GW,PM06,Initial (new + win-back),785,34,0,34,751,0.9567,751,26729.31,400.94
2025-11,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,35,-1107.32,0.0
2025-11,CRYPTO_GW,PM06,Renewal,555,0,0,0,555,1.0,555,14512.02,217.68
2025-11,CRYPTO_GW,PM06,Token pack,317,8,0,8,309,0.9748,309,17317.05,259.76
2025-11,CRYPTO_GW,PM07,Initial (new + win-back),216,8,0,8,208,0.963,208,7638.04,114.57
2025-11,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,8,-306.62,0.0
2025-11,CRYPTO_GW,PM07,Renewal,175,0,0,0,175,1.0,175,4412.79,66.19
2025-11,CRYPTO_GW,PM07,Token pack,76,2,0,2,74,0.9737,74,4497.73,67.47
2025-12,ACQ_A,PM01,Chargeback,0,0,0,0,0,,42,-1290.33,1050.0
2025-12,ACQ_A,PM01,Initial (new + win-back),4616,756,0,756,3860,0.8362,3860,136735.39,8871.45
2025-12,ACQ_A,PM01,Refund,0,0,0,0,0,,159,-5552.87,0.0
2025-12,ACQ_A,PM01,Renewal,4464,546,168,378,4086,0.9153,4086,97273.64,6780.15
2025-12,ACQ_A,PM01,Token pack,2207,181,0,181,2026,0.918,2026,122427.72,7442.62
2025-12,ACQ_A,PM02,Chargeback,0,0,0,0,0,,14,-412.57,350.0
2025-12,ACQ_A,PM02,Initial (new + win-back),2267,312,0,312,1955,0.8624,1955,68329.29,4442.36
2025-12,ACQ_A,PM02,Refund,0,0,0,0,0,,87,-3365.03,0.0
2025-12,ACQ_A,PM02,Renewal,2249,277,72,205,2044,0.9088,2044,48411.77,3378.05
2025-12,ACQ_A,PM02,Token pack,1202,100,0,100,1102,0.9168,1102,63681.39,3888.18
2025-12,ACQ_A,PM03,Initial (new + win-back),206,33,0,33,173,0.8398,173,6194.54,401.25
2025-12,ACQ_A,PM03,Refund,0,0,0,0,0,,9,-260.54,0.0
2025-12,ACQ_A,PM03,Renewal,197,21,5,16,181,0.9188,181,4221.94,295.56
2025-12,ACQ_A,PM03,Token pack,111,10,0,10,101,0.9099,101,5658.54,346.57
2025-12,ACQ_B,PM01,Chargeback,0,0,0,0,0,,49,-1305.75,1225.0
2025-12,ACQ_B,PM01,Initial (new + win-back),7944,1262,0,1262,6682,0.8411,6682,201596.25,14100.38
2025-12,ACQ_B,PM01,Refund,0,0,0,0,0,,270,-9420.75,0.0
2025-12,ACQ_B,PM01,Renewal,7157,1042,334,708,6449,0.9011,6449,131325.81,9814.25
2025-12,ACQ_B,PM01,Token pack,3544,356,0,356,3188,0.8995,3188,159478.12,10525.09
2025-12,ACQ_B,PM02,Chargeback,0,0,0,0,0,,29,-755.75,725.0
2025-12,ACQ_B,PM02,Initial (new + win-back),3842,559,0,559,3283,0.8545,3283,99032.36,6926.84
2025-12,ACQ_B,PM02,Refund,0,0,0,0,0,,144,-4562.68,0.0
2025-12,ACQ_B,PM02,Renewal,3574,494,144,350,3224,0.9021,3224,65017.36,4868.24
2025-12,ACQ_B,PM02,Token pack,1695,168,0,168,1527,0.9009,1527,74404.73,4922.38
2025-12,ACQ_B,PM03,Chargeback,0,0,0,0,0,,1,-26.97,25.0
2025-12,ACQ_B,PM03,Initial (new + win-back),358,60,0,60,298,0.8324,298,9192.0,640.92
2025-12,ACQ_B,PM03,Refund,0,0,0,0,0,,14,-355.42,0.0
2025-12,ACQ_B,PM03,Renewal,330,47,11,36,294,0.8909,294,6225.79,461.75
2025-12,ACQ_B,PM03,Token pack,170,18,0,18,152,0.8941,152,6618.48,442.71
2025-12,CRYPTO_GW,PM04,Initial (new + win-back),645,23,0,23,622,0.9643,622,22522.24,337.83
2025-12,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,25,-992.64,0.0
2025-12,CRYPTO_GW,PM04,Renewal,567,0,0,0,567,1.0,567,13041.14,195.62
2025-12,CRYPTO_GW,PM04,Token pack,361,8,0,8,353,0.9778,353,18977.66,284.66
2025-12,CRYPTO_GW,PM05,Initial (new + win-back),391,15,0,15,376,0.9616,376,13388.48,200.83
2025-12,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,22,-731.97,0.0
2025-12,CRYPTO_GW,PM05,Renewal,342,0,0,0,342,1.0,342,8589.08,128.84
2025-12,CRYPTO_GW,PM05,Token pack,222,5,0,5,217,0.9775,217,10347.53,155.21
2025-12,CRYPTO_GW,PM06,Initial (new + win-back),662,27,0,27,635,0.9592,635,22897.0,343.46
2025-12,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,37,-1315.58,0.0
2025-12,CRYPTO_GW,PM06,Renewal,620,0,0,0,620,1.0,620,15177.11,227.66
2025-12,CRYPTO_GW,PM06,Token pack,352,9,0,9,343,0.9744,343,16261.93,243.93
2025-12,CRYPTO_GW,PM07,Initial (new + win-back),184,8,0,8,176,0.9565,176,6465.51,96.98
2025-12,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,7,-207.89,0.0
2025-12,CRYPTO_GW,PM07,Renewal,165,0,0,0,165,1.0,165,4013.3,60.2
2025-12,CRYPTO_GW,PM07,Token pack,113,3,0,3,110,0.9735,110,6012.31,90.18
2026-01,ACQ_A,PM01,Chargeback,0,0,0,0,0,,39,-1004.02,975.0
2026-01,ACQ_A,PM01,Initial (new + win-back),4696,666,0,666,4030,0.8582,4030,142383.37,9241.59
2026-01,ACQ_A,PM01,Refund,0,0,0,0,0,,162,-6660.89,0.0
2026-01,ACQ_A,PM01,Renewal,4799,599,188,411,4388,0.9144,4388,105392.14,7332.37
2026-01,ACQ_A,PM01,Token pack,2125,160,0,160,1965,0.9247,1965,110202.92,6748.91
2026-01,ACQ_A,PM02,Chargeback,0,0,0,0,0,,20,-637.01,500.0
2026-01,ACQ_A,PM02,Initial (new + win-back),2392,323,0,323,2069,0.865,2069,71976.73,4682.87
2026-01,ACQ_A,PM02,Refund,0,0,0,0,0,,88,-3019.37,0.0
2026-01,ACQ_A,PM02,Renewal,2396,320,94,226,2170,0.9057,2170,53413.8,3697.26
2026-01,ACQ_A,PM02,Token pack,1043,93,0,93,950,0.9108,950,52431.56,3216.24
2026-01,ACQ_A,PM03,Chargeback,0,0,0,0,0,,1,-56.07,25.0
2026-01,ACQ_A,PM03,Initial (new + win-back),206,32,0,32,174,0.8447,174,5981.63,389.89
2026-01,ACQ_A,PM03,Refund,0,0,0,0,0,,5,-132.23,0.0
2026-01,ACQ_A,PM03,Renewal,210,26,12,14,196,0.9333,196,4806.06,332.93
2026-01,ACQ_A,PM03,Token pack,78,7,0,7,71,0.9103,71,3772.08,232.31
2026-01,ACQ_B,PM01,Chargeback,0,0,0,0,0,,64,-1763.85,1600.0
2026-01,ACQ_B,PM01,Initial (new + win-back),7987,1286,0,1286,6701,0.839,6701,200996.78,14070.11
2026-01,ACQ_B,PM01,Refund,0,0,0,0,0,,280,-8953.91,0.0
2026-01,ACQ_B,PM01,Renewal,7387,1142,383,759,6628,0.8973,6628,134754.21,10073.65
2026-01,ACQ_B,PM01,Token pack,3430,333,0,333,3097,0.9029,3097,151589.03,10024.44
2026-01,ACQ_B,PM02,Chargeback,0,0,0,0,0,,28,-743.81,700.0
2026-01,ACQ_B,PM02,Initial (new + win-back),4124,646,0,646,3478,0.8434,3478,102573.81,7197.83
2026-01,ACQ_B,PM02,Refund,0,0,0,0,0,,136,-4625.63,0.0
2026-01,ACQ_B,PM02,Renewal,3821,528,152,376,3445,0.9016,3445,70244.72,5248.18
2026-01,ACQ_B,PM02,Token pack,1721,185,0,185,1536,0.8925,1536,77704.64,5123.08
2026-01,ACQ_B,PM03,Chargeback,0,0,0,0,0,,3,-57.95,75.0
2026-01,ACQ_B,PM03,Initial (new + win-back),427,72,0,72,355,0.8314,355,10315.35,725.42
2026-01,ACQ_B,PM03,Refund,0,0,0,0,0,,14,-385.38,0.0
2026-01,ACQ_B,PM03,Renewal,323,45,11,34,289,0.8947,289,5737.42,430.95
2026-01,ACQ_B,PM03,Token pack,159,17,0,17,142,0.8931,142,8053.58,525.81
2026-01,CRYPTO_GW,PM04,Initial (new + win-back),681,26,0,26,655,0.9618,655,23675.21,355.13
2026-01,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,31,-1365.35,0.0
2026-01,CRYPTO_GW,PM04,Renewal,593,0,0,0,593,1.0,593,14318.32,214.77
2026-01,CRYPTO_GW,PM04,Token pack,364,8,0,8,356,0.978,356,17505.07,262.58
2026-01,CRYPTO_GW,PM05,Initial (new + win-back),389,15,0,15,374,0.9614,374,13392.27,200.88
2026-01,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,16,-366.22,0.0
2026-01,CRYPTO_GW,PM05,Renewal,324,0,0,0,324,1.0,324,6974.46,104.62
2026-01,CRYPTO_GW,PM05,Token pack,226,5,0,5,221,0.9779,221,12717.63,190.76
2026-01,CRYPTO_GW,PM06,Initial (new + win-back),969,40,0,40,929,0.9587,929,33781.83,506.73
2026-01,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,43,-1846.26,0.0
2026-01,CRYPTO_GW,PM06,Renewal,580,0,0,0,580,1.0,580,13455.53,201.83
2026-01,CRYPTO_GW,PM06,Token pack,366,9,0,9,357,0.9754,357,18879.76,283.2
2026-01,CRYPTO_GW,PM07,Initial (new + win-back),213,9,0,9,204,0.9577,204,7586.21,113.79
2026-01,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,11,-389.06,0.0
2026-01,CRYPTO_GW,PM07,Renewal,152,0,0,0,152,1.0,152,3385.23,50.78
2026-01,CRYPTO_GW,PM07,Token pack,99,2,0,2,97,0.9798,97,4228.58,63.43
2026-02,ACQ_A,PM01,Chargeback,0,0,0,0,0,,20,-582.77,500.0
2026-02,ACQ_A,PM01,Initial (new + win-back),3267,433,0,433,2834,0.8675,2834,102228.57,6614.47
2026-02,ACQ_A,PM01,Refund,0,0,0,0,0,,125,-4647.35,0.0
2026-02,ACQ_A,PM01,Renewal,3649,429,103,326,3323,0.9107,3323,80640.91,5598.3
2026-02,ACQ_A,PM01,Token pack,1826,146,0,146,1680,0.92,1680,99277.69,6048.27
2026-02,ACQ_A,PM02,Chargeback,0,0,0,0,0,,8,-229.34,200.0
2026-02,ACQ_A,PM02,Initial (new + win-back),1623,241,0,241,1382,0.8515,1382,49831.55,3224.44
2026-02,ACQ_A,PM02,Refund,0,0,0,0,0,,53,-2035.85,0.0
2026-02,ACQ_A,PM02,Renewal,1801,225,65,160,1641,0.9112,1641,40709.61,2813.38
2026-02,ACQ_A,PM02,Token pack,905,79,0,79,826,0.9127,826,46238.35,2832.21
2026-02,ACQ_A,PM03,Chargeback,0,0,0,0,0,,1,-16.4,25.0
2026-02,ACQ_A,PM03,Initial (new + win-back),147,19,0,19,128,0.8707,128,4726.09,304.73
2026-02,ACQ_A,PM03,Refund,0,0,0,0,0,,3,-109.47,0.0
2026-02,ACQ_A,PM03,Renewal,147,16,7,9,138,0.9388,138,3193.19,223.93
