experiment_id,date,variant,metric,value
EXP07,2025-12-19,Control,checkout_completions,93.0
EXP07,2025-12-19,Treatment,crypto_checkout_starts,193.0
EXP07,2025-12-19,Treatment,checkout_completions,108.0
EXP07,2025-12-20,Control,crypto_checkout_starts,197.0
EXP07,2025-12-20,Control,checkout_completions,93.0
EXP07,2025-12-20,Treatment,crypto_checkout_starts,182.0
EXP07,2025-12-20,Treatment,checkout_completions,108.0
EXP07,2025-12-21,Control,crypto_checkout_starts,180.0
EXP07,2025-12-21,Control,checkout_completions,89.0
EXP07,2025-12-21,Treatment,crypto_checkout_starts,208.0
EXP07,2025-12-21,Treatment,checkout_completions,101.0
EXP07,2025-12-22,Control,crypto_checkout_starts,208.0
EXP07,2025-12-22,Control,checkout_completions,107.0
EXP07,2025-12-22,Treatment,crypto_checkout_starts,192.0
EXP07,2025-12-22,Treatment,checkout_completions,115.0
EXP07,2025-12-23,Control,crypto_checkout_starts,196.0
EXP07,2025-12-23,Control,checkout_completions,90.0
EXP07,2025-12-23,Treatment,crypto_checkout_starts,205.0
EXP07,2025-12-23,Treatment,checkout_completions,105.0
EXP07,2025-12-24,Control,crypto_checkout_starts,171.0
EXP07,2025-12-24,Control,checkout_completions,92.0
EXP07,2025-12-24,Treatment,crypto_checkout_starts,196.0
EXP07,2025-12-24,Treatment,checkout_completions,109.0
EXP07,2025-12-25,Control,crypto_checkout_starts,212.0
EXP07,2025-12-25,Control,checkout_completions,98.0
EXP07,2025-12-25,Treatment,crypto_checkout_starts,192.0
EXP07,2025-12-25,Treatment,checkout_completions,115.0
EXP07,2025-12-26,Control,crypto_checkout_starts,155.0
EXP07,2025-12-26,Control,checkout_completions,71.0
EXP07,2025-12-26,Treatment,crypto_checkout_starts,186.0
EXP07,2025-12-26,Treatment,checkout_completions,109.0
EXP07,2025-12-27,Control,crypto_checkout_starts,201.0
EXP07,2025-12-27,Control,checkout_completions,103.0
EXP07,2025-12-27,Treatment,crypto_checkout_starts,184.0
EXP07,2025-12-27,Treatment,checkout_completions,114.0
EXP07,2025-12-28,Control,crypto_checkout_starts,198.0
EXP07,2025-12-28,Control,checkout_completions,75.0
EXP07,2025-12-28,Treatment,crypto_checkout_starts,192.0
EXP07,2025-12-28,Treatment,checkout_completions,100.0
EXP07,2025-12-29,Control,crypto_checkout_starts,202.0
EXP07,2025-12-29,Control,checkout_completions,84.0
EXP07,2025-12-29,Treatment,crypto_checkout_starts,186.0
EXP07,2025-12-29,Treatment,checkout_completions,95.0
EXP07,2025-12-30,Control,crypto_checkout_starts,200.0
EXP07,2025-12-30,Control,checkout_completions,79.0
EXP07,2025-12-30,Treatment,crypto_checkout_starts,213.0
EXP07,2025-12-30,Treatment,checkout_completions,125.0
EXP07,2025-12-31,Control,crypto_checkout_starts,209.0
EXP07,2025-12-31,Control,checkout_completions,102.0
EXP07,2025-12-31,Treatment,crypto_checkout_starts,184.0
EXP07,2025-12-31,Treatment,checkout_completions,100.0
EXP07,2026-01-01,Control,crypto_checkout_starts,198.0
EXP07,2026-01-01,Control,checkout_completions,87.0
EXP07,2026-01-01,Treatment,crypto_checkout_starts,206.0
EXP07,2026-01-01,Treatment,checkout_completions,113.0
EXP07,2026-01-02,Control,crypto_checkout_starts,200.0
EXP07,2026-01-02,Control,checkout_completions,81.0
EXP07,2026-01-02,Treatment,crypto_checkout_starts,182.0
EXP07,2026-01-02,Treatment,checkout_completions,107.0
EXP07,2026-01-03,Control,crypto_checkout_starts,195.0
EXP07,2026-01-03,Control,checkout_completions,90.0
EXP07,2026-01-03,Treatment,crypto_checkout_starts,197.0
EXP07,2026-01-03,Treatment,checkout_completions,108.0
EXP07,2026-01-04,Control,crypto_checkout_starts,215.0
EXP07,2026-01-04,Control,checkout_completions,97.0
EXP07,2026-01-04,Treatment,crypto_checkout_starts,192.0
EXP07,2026-01-04,Treatment,checkout_completions,101.0
EXP07,2026-01-05,Control,crypto_checkout_starts,162.0
EXP07,2026-01-05,Control,checkout_completions,78.0
EXP07,2026-01-05,Treatment,crypto_checkout_starts,202.0
EXP07,2026-01-05,Treatment,checkout_completions,100.0
EXP07,2026-01-06,Control,crypto_checkout_starts,179.0
EXP07,2026-01-06,Control,checkout_completions,94.0
EXP07,2026-01-06,Treatment,crypto_checkout_starts,170.0
EXP07,2026-01-06,Treatment,checkout_completions,88.0
EXP07,2026-01-07,Control,crypto_checkout_starts,195.0
EXP07,2026-01-07,Control,checkout_completions,85.0
EXP07,2026-01-07,Treatment,crypto_checkout_starts,187.0
EXP07,2026-01-07,Treatment,checkout_completions,107.0
EXP07,2026-01-08,Control,crypto_checkout_starts,176.0
EXP07,2026-01-08,Control,checkout_completions,84.0
EXP07,2026-01-08,Treatment,crypto_checkout_starts,203.0
EXP07,2026-01-08,Treatment,checkout_completions,127.0
EXP07,2026-01-09,Control,crypto_checkout_starts,191.0
EXP07,2026-01-09,Control,checkout_completions,79.0
EXP07,2026-01-09,Treatment,crypto_checkout_starts,189.0
EXP07,2026-01-09,Treatment,checkout_completions,96.0
EXP07,2026-01-10,Control,crypto_checkout_starts,192.0
EXP07,2026-01-10,Control,checkout_completions,96.0
EXP07,2026-01-10,Treatment,crypto_checkout_starts,166.0
EXP07,2026-01-10,Treatment,checkout_completions,91.0
EXP07,2026-01-11,Control,crypto_checkout_starts,180.0
EXP07,2026-01-11,Control,checkout_completions,82.0
EXP07,2026-01-11,Treatment,crypto_checkout_starts,193.0
EXP07,2026-01-11,Treatment,checkout_completions,106.0
EXP08,2026-01-12,Control,renewal_attempts,1816.0
EXP08,2026-01-12,Control,first_attempt_declines,219.0
EXP08,2026-01-12,Control,recovered_by_retry,62.0
EXP08,2026-01-12,Treatment,renewal_attempts,1739.0
EXP08,2026-01-12,Treatment,first_attempt_declines,135.0
EXP08,2026-01-12,Treatment,recovered_by_retry,77.0
EXP08,2026-01-13,Control,renewal_attempts,1769.0
EXP08,2026-01-13,Control,first_attempt_declines,208.0
EXP08,2026-01-13,Control,recovered_by_retry,78.0
EXP08,2026-01-13,Treatment,renewal_attempts,1772.0
EXP08,2026-01-13,Treatment,first_attempt_declines,140.0
EXP08,2026-01-13,Treatment,recovered_by_retry,79.0
EXP08,2026-01-14,Control,renewal_attempts,1831.0
EXP08,2026-01-14,Control,first_attempt_declines,205.0
EXP08,2026-01-14,Control,recovered_by_retry,59.0
EXP08,2026-01-14,Treatment,renewal_attempts,1809.0
EXP08,2026-01-14,Treatment,first_attempt_declines,125.0
EXP08,2026-01-14,Treatment,recovered_by_retry,63.0
EXP08,2026-01-15,Control,renewal_attempts,1829.0
EXP08,2026-01-15,Control,first_attempt_declines,249.0
EXP08,2026-01-15,Control,recovered_by_retry,80.0
EXP08,2026-01-15,Treatment,renewal_attempts,1715.0
EXP08,2026-01-15,Treatment,first_attempt_declines,130.0
EXP08,2026-01-15,Treatment,recovered_by_retry,65.0
EXP08,2026-01-16,Control,renewal_attempts,1848.0
EXP08,2026-01-16,Control,first_attempt_declines,224.0
EXP08,2026-01-16,Control,recovered_by_retry,77.0
EXP08,2026-01-16,Treatment,renewal_attempts,1773.0
EXP08,2026-01-16,Treatment,first_attempt_declines,131.0
EXP08,2026-01-16,Treatment,recovered_by_retry,68.0
EXP08,2026-01-17,Control,renewal_attempts,1816.0
EXP08,2026-01-17,Control,first_attempt_declines,246.0
EXP08,2026-01-17,Control,recovered_by_retry,64.0
EXP08,2026-01-17,Treatment,renewal_attempts,1788.0
EXP08,2026-01-17,Treatment,first_attempt_declines,117.0
EXP08,2026-01-17,Treatment,recovered_by_retry,57.0
EXP08,2026-01-18,Control,renewal_attempts,1817.0
EXP08,2026-01-18,Control,first_attempt_declines,217.0
EXP08,2026-01-18,Control,recovered_by_retry,73.0
EXP08,2026-01-18,Treatment,renewal_attempts,1705.0
EXP08,2026-01-18,Treatment,first_attempt_declines,96.0
EXP08,2026-01-18,Treatment,recovered_by_retry,54.0
EXP08,2026-01-19,Control,renewal_attempts,1758.0
EXP08,2026-01-19,Control,first_attempt_declines,227.0
EXP08,2026-01-19,Control,recovered_by_retry,82.0
EXP08,2026-01-19,Treatment,renewal_attempts,1823.0
EXP08,2026-01-19,Treatment,first_attempt_declines,124.0
EXP08,2026-01-19,Treatment,recovered_by_retry,63.0
EXP08,2026-01-20,Control,renewal_attempts,1811.0
EXP08,2026-01-20,Control,first_attempt_declines,248.0
EXP08,2026-01-20,Control,recovered_by_retry,70.0
EXP08,2026-01-20,Treatment,renewal_attempts,1811.0
EXP08,2026-01-20,Treatment,first_attempt_declines,128.0
EXP08,2026-01-20,Treatment,recovered_by_retry,73.0
EXP08,2026-01-21,Control,renewal_attempts,1817.0
EXP08,2026-01-21,Control,first_attempt_declines,212.0
EXP08,2026-01-21,Control,recovered_by_retry,62.0
EXP08,2026-01-21,Treatment,renewal_attempts,1846.0
EXP08,2026-01-21,Treatment,first_attempt_declines,130.0
EXP08,2026-01-21,Treatment,recovered_by_retry,61.0
EXP08,2026-01-22,Control,renewal_attempts,1848.0
EXP08,2026-01-22,Control,first_attempt_declines,204.0
EXP08,2026-01-22,Control,recovered_by_retry,65.0
EXP08,2026-01-22,Treatment,renewal_attempts,1750.0
EXP08,2026-01-22,Treatment,first_attempt_declines,149.0
EXP08,2026-01-22,Treatment,recovered_by_retry,83.0
EXP08,2026-01-23,Control,renewal_attempts,1876.0
EXP08,2026-01-23,Control,first_attempt_declines,235.0
EXP08,2026-01-23,Control,recovered_by_retry,79.0
EXP08,2026-01-23,Treatment,renewal_attempts,1846.0
EXP08,2026-01-23,Treatment,first_attempt_declines,117.0
EXP08,2026-01-23,Treatment,recovered_by_retry,61.0
EXP08,2026-01-24,Control,renewal_attempts,1735.0
EXP08,2026-01-24,Control,first_attempt_declines,235.0
EXP08,2026-01-24,Control,recovered_by_retry,84.0
EXP08,2026-01-24,Treatment,renewal_attempts,1741.0
EXP08,2026-01-24,Treatment,first_attempt_declines,108.0
EXP08,2026-01-24,Treatment,recovered_by_retry,49.0
EXP08,2026-01-25,Control,renewal_attempts,1794.0
EXP08,2026-01-25,Control,first_attempt_declines,219.0
EXP08,2026-01-25,Control,recovered_by_retry,68.0
EXP08,2026-01-25,Treatment,renewal_attempts,1882.0
EXP08,2026-01-25,Treatment,first_attempt_declines,144.0
EXP08,2026-01-25,Treatment,recovered_by_retry,73.0
EXP08,2026-01-26,Control,renewal_attempts,1797.0
EXP08,2026-01-26,Control,first_attempt_declines,230.0
EXP08,2026-01-26,Control,recovered_by_retry,78.0
EXP08,2026-01-26,Treatment,renewal_attempts,1796.0
EXP08,2026-01-26,Treatment,first_attempt_declines,130.0
EXP08,2026-01-26,Treatment,recovered_by_retry,70.0
EXP08,2026-01-27,Control,renewal_attempts,1810.0
EXP08,2026-01-27,Control,first_attempt_declines,250.0
EXP08,2026-01-27,Control,recovered_by_retry,83.0
EXP08,2026-01-27,Treatment,renewal_attempts,1842.0
EXP08,2026-01-27,Treatment,first_attempt_declines,139.0
EXP08,2026-01-27,Treatment,recovered_by_retry,70.0
EXP08,2026-01-28,Control,renewal_attempts,1779.0
EXP08,2026-01-28,Control,first_attempt_declines,207.0
EXP08,2026-01-28,Control,recovered_by_retry,64.0
EXP08,2026-01-28,Treatment,renewal_attempts,1786.0
EXP08,2026-01-28,Treatment,first_attempt_declines,125.0
EXP08,2026-01-28,Treatment,recovered_by_retry,65.0
EXP08,2026-01-29,Control,renewal_attempts,1842.0
EXP08,2026-01-29,Control,first_attempt_declines,249.0
EXP08,2026-01-29,Control,recovered_by_retry,81.0
EXP08,2026-01-29,Treatment,renewal_attempts,1792.0
EXP08,2026-01-29,Treatment,first_attempt_declines,142.0
EXP08,2026-01-29,Treatment,recovered_by_retry,65.0
EXP08,2026-01-30,Control,renewal_attempts,1829.0
EXP08,2026-01-30,Control,first_attempt_declines,224.0
EXP08,2026-01-30,Control,recovered_by_retry,73.0
EXP08,2026-01-30,Treatment,renewal_attempts,1742.0
EXP08,2026-01-30,Treatment,first_attempt_declines,102.0
EXP08,2026-01-30,Treatment,recovered_by_retry,49.0
EXP08,2026-01-31,Control,renewal_attempts,1771.0
EXP08,2026-01-31,Control,first_attempt_declines,244.0
EXP08,2026-01-31,Control,recovered_by_retry,80.0
EXP08,2026-01-31,Treatment,renewal_attempts,1855.0
EXP08,2026-01-31,Treatment,first_attempt_declines,125.0
EXP08,2026-01-31,Treatment,recovered_by_retry,58.0
EXP08,2026-02-01,Control,renewal_attempts,1764.0
EXP08,2026-02-01,Control,first_attempt_declines,226.0
EXP08,2026-02-01,Control,recovered_by_retry,60.0
EXP08,2026-02-01,Treatment,renewal_attempts,1815.0
EXP08,2026-02-01,Treatment,first_attempt_declines,126.0
EXP08,2026-02-01,Treatment,recovered_by_retry,54.0
EXP08,2026-02-02,Control,renewal_attempts,1849.0
EXP08,2026-02-02,Control,first_attempt_declines,251.0
EXP08,2026-02-02,Control,recovered_by_retry,72.0
EXP08,2026-02-02,Treatment,renewal_attempts,1780.0
EXP08,2026-02-02,Treatment,first_attempt_declines,115.0
EXP08,2026-02-02,Treatment,recovered_by_retry,52.0
EXP08,2026-02-03,Control,renewal_attempts,1860.0
EXP08,2026-02-03,Control,first_attempt_declines,245.0
EXP08,2026-02-03,Control,recovered_by_retry,68.0
EXP08,2026-02-03,Treatment,renewal_attempts,1823.0
EXP08,2026-02-03,Treatment,first_attempt_declines,135.0
EXP08,2026-02-03,Treatment,recovered_by_retry,67.0
EXP08,2026-02-04,Control,renewal_attempts,1808.0
EXP08,2026-02-04,Control,first_attempt_declines,230.0
EXP08,2026-02-04,Control,recovered_by_retry,67.0
EXP08,2026-02-04,Treatment,renewal_attempts,1667.0
EXP08,2026-02-04,Treatment,first_attempt_declines,131.0
EXP08,2026-02-04,Treatment,recovered_by_retry,72.0
EXP08,2026-02-05,Control,renewal_attempts,1751.0
EXP08,2026-02-05,Control,first_attempt_declines,239.0
EXP08,2026-02-05,Control,recovered_by_retry,84.0
EXP08,2026-02-05,Treatment,renewal_attempts,1782.0
EXP08,2026-02-05,Treatment,first_attempt_declines,116.0
EXP08,2026-02-05,Treatment,recovered_by_retry,50.0
EXP08,2026-02-06,Control,renewal_attempts,1760.0
EXP08,2026-02-06,Control,first_attempt_declines,235.0
EXP08,2026-02-06,Control,recovered_by_retry,72.0
EXP08,2026-02-06,Treatment,renewal_attempts,1741.0
EXP08,2026-02-06,Treatment,first_attempt_declines,118.0
EXP08,2026-02-06,Treatment,recovered_by_retry,58.0
EXP08,2026-02-07,Control,renewal_attempts,1847.0
EXP08,2026-02-07,Control,first_attempt_declines,207.0
EXP08,2026-02-07,Control,recovered_by_retry,60.0
EXP08,2026-02-07,Treatment,renewal_attempts,1795.0
EXP08,2026-02-07,Treatment,first_attempt_declines,120.0
EXP08,2026-02-07,Treatment,recovered_by_retry,71.0
EXP08,2026-02-08,Control,renewal_attempts,1780.0
EXP08,2026-02-08,Control,first_attempt_declines,205.0
EXP08,2026-02-08,Control,recovered_by_retry,53.0
EXP08,2026-02-08,Treatment,renewal_attempts,1826.0
EXP08,2026-02-08,Treatment,first_attempt_declines,124.0
EXP08,2026-02-08,Treatment,recovered_by_retry,69.0
EXP09,2026-03-09,Control,paywall_viewers,15437.0
EXP09,2026-03-09,Control,paid_conversions,1304.0
EXP09,2026-03-09,Control,token_buyers_30d,121.0
EXP09,2026-03-09,Treatment,paywall_viewers,15304.0
EXP09,2026-03-09,Treatment,paid_conversions,1312.0
EXP09,2026-03-09,Treatment,token_buyers_30d,157.0
EXP09,2026-03-10,Control,paywall_viewers,15533.0
EXP09,2026-03-10,Control,paid_conversions,1289.0
EXP09,2026-03-10,Control,token_buyers_30d,130.0
EXP09,2026-03-10,Treatment,paywall_viewers,15365.0
EXP09,2026-03-10,Treatment,paid_conversions,1266.0
EXP09,2026-03-10,Treatment,token_buyers_30d,174.0
EXP09,2026-03-11,Control,paywall_viewers,15344.0
EXP09,2026-03-11,Control,paid_conversions,1278.0
EXP09,2026-03-11,Control,token_buyers_30d,144.0
EXP09,2026-03-11,Treatment,paywall_viewers,15628.0
EXP09,2026-03-11,Treatment,paid_conversions,1336.0
EXP09,2026-03-11,Treatment,token_buyers_30d,167.0
EXP09,2026-03-12,Control,paywall_viewers,15380.0
EXP09,2026-03-12,Control,paid_conversions,1345.0
EXP09,2026-03-12,Control,token_buyers_30d,137.0
EXP09,2026-03-12,Treatment,paywall_viewers,15402.0
EXP09,2026-03-12,Treatment,paid_conversions,1338.0
EXP09,2026-03-12,Treatment,token_buyers_30d,147.0
EXP09,2026-03-13,Control,paywall_viewers,15473.0
EXP09,2026-03-13,Control,paid_conversions,1303.0
EXP09,2026-03-13,Control,token_buyers_30d,126.0
EXP09,2026-03-13,Treatment,paywall_viewers,15555.0
EXP09,2026-03-13,Treatment,paid_conversions,1366.0
EXP09,2026-03-13,Treatment,token_buyers_30d,172.0
EXP09,2026-03-14,Control,paywall_viewers,15515.0
EXP09,2026-03-14,Control,paid_conversions,1349.0
EXP09,2026-03-14,Control,token_buyers_30d,133.0
EXP09,2026-03-14,Treatment,paywall_viewers,15693.0
EXP09,2026-03-14,Treatment,paid_conversions,1343.0
EXP09,2026-03-14,Treatment,token_buyers_30d,142.0
EXP09,2026-03-15,Control,paywall_viewers,15632.0
EXP09,2026-03-15,Control,paid_conversions,1353.0
EXP09,2026-03-15,Control,token_buyers_30d,144.0
EXP09,2026-03-15,Treatment,paywall_viewers,15659.0
EXP09,2026-03-15,Treatment,paid_conversions,1321.0
EXP09,2026-03-15,Treatment,token_buyers_30d,147.0
EXP09,2026-03-16,Control,paywall_viewers,15509.0
EXP09,2026-03-16,Control,paid_conversions,1330.0
EXP09,2026-03-16,Control,token_buyers_30d,133.0
EXP09,2026-03-16,Treatment,paywall_viewers,15547.0
EXP09,2026-03-16,Treatment,paid_conversions,1339.0
EXP09,2026-03-16,Treatment,token_buyers_30d,139.0
EXP09,2026-03-17,Control,paywall_viewers,15643.0
EXP09,2026-03-17,Control,paid_conversions,1349.0
EXP09,2026-03-17,Control,token_buyers_30d,143.0
EXP09,2026-03-17,Treatment,paywall_viewers,15609.0
EXP09,2026-03-17,Treatment,paid_conversions,1416.0
EXP09,2026-03-17,Treatment,token_buyers_30d,164.0
EXP09,2026-03-18,Control,paywall_viewers,15560.0
EXP09,2026-03-18,Control,paid_conversions,1325.0
EXP09,2026-03-18,Control,token_buyers_30d,134.0
EXP09,2026-03-18,Treatment,paywall_viewers,15462.0
EXP09,2026-03-18,Treatment,paid_conversions,1354.0
EXP09,2026-03-18,Treatment,token_buyers_30d,131.0
EXP09,2026-03-19,Control,paywall_viewers,15585.0
EXP09,2026-03-19,Control,paid_conversions,1396.0
EXP09,2026-03-19,Control,token_buyers_30d,156.0
EXP09,2026-03-19,Treatment,paywall_viewers,15475.0
EXP09,2026-03-19,Treatment,paid_conversions,1312.0
EXP09,2026-03-19,Treatment,token_buyers_30d,163.0
EXP09,2026-03-20,Control,paywall_viewers,15621.0
EXP09,2026-03-20,Control,paid_conversions,1373.0
EXP09,2026-03-20,Control,token_buyers_30d,145.0
EXP09,2026-03-20,Treatment,paywall_viewers,15280.0
EXP09,2026-03-20,Treatment,paid_conversions,1284.0
EXP09,2026-03-20,Treatment,token_buyers_30d,138.0
EXP09,2026-03-21,Control,paywall_viewers,15498.0
EXP09,2026-03-21,Control,paid_conversions,1305.0
EXP09,2026-03-21,Control,token_buyers_30d,112.0
EXP09,2026-03-21,Treatment,paywall_viewers,15613.0
EXP09,2026-03-21,Treatment,paid_conversions,1363.0
EXP09,2026-03-21,Treatment,token_buyers_30d,135.0
EXP09,2026-03-22,Control,paywall_viewers,15505.0
EXP09,2026-03-22,Control,paid_conversions,1307.0
EXP09,2026-03-22,Control,token_buyers_30d,147.0
EXP09,2026-03-22,Treatment,paywall_viewers,15301.0
EXP09,2026-03-22,Treatment,paid_conversions,1321.0
EXP09,2026-03-22,Treatment,token_buyers_30d,132.0
EXP09,2026-03-23,Control,paywall_viewers,15467.0
EXP09,2026-03-23,Control,paid_conversions,1339.0
EXP09,2026-03-23,Control,token_buyers_30d,149.0
EXP09,2026-03-23,Treatment,paywall_viewers,15618.0
EXP09,2026-03-23,Treatment,paid_conversions,1366.0
EXP09,2026-03-23,Treatment,token_buyers_30d,161.0
EXP09,2026-03-24,Control,paywall_viewers,15536.0
EXP09,2026-03-24,Control,paid_conversions,1287.0
EXP09,2026-03-24,Control,token_buyers_30d,142.0
EXP09,2026-03-24,Treatment,paywall_viewers,15428.0
EXP09,2026-03-24,Treatment,paid_conversions,1347.0
EXP09,2026-03-24,Treatment,token_buyers_30d,127.0
EXP09,2026-03-25,Control,paywall_viewers,15696.0
EXP09,2026-03-25,Control,paid_conversions,1324.0
EXP09,2026-03-25,Control,token_buyers_30d,142.0
EXP09,2026-03-25,Treatment,paywall_viewers,15473.0
EXP09,2026-03-25,Treatment,paid_conversions,1321.0
EXP09,2026-03-25,Treatment,token_buyers_30d,178.0
EXP09,2026-03-26,Control,paywall_viewers,15439.0
EXP09,2026-03-26,Control,paid_conversions,1337.0
EXP09,2026-03-26,Control,token_buyers_30d,139.0
EXP09,2026-03-26,Treatment,paywall_viewers,15261.0
EXP09,2026-03-26,Treatment,paid_conversions,1333.0
EXP09,2026-03-26,Treatment,token_buyers_30d,158.0
EXP09,2026-03-27,Control,paywall_viewers,15567.0
EXP09,2026-03-27,Control,paid_conversions,1257.0
EXP09,2026-03-27,Control,token_buyers_30d,135.0
EXP09,2026-03-27,Treatment,paywall_viewers,15350.0
EXP09,2026-03-27,Treatment,paid_conversions,1330.0
EXP09,2026-03-27,Treatment,token_buyers_30d,157.0
EXP09,2026-03-28,Control,paywall_viewers,15557.0
EXP09,2026-03-28,Control,paid_conversions,1284.0
EXP09,2026-03-28,Control,token_buyers_30d,138.0
EXP09,2026-03-28,Treatment,paywall_viewers,15450.0
EXP09,2026-03-28,Treatment,paid_conversions,1303.0
EXP09,2026-03-28,Treatment,token_buyers_30d,173.0
EXP09,2026-03-29,Control,paywall_viewers,15404.0
EXP09,2026-03-29,Control,paid_conversions,1316.0
EXP09,2026-03-29,Control,token_buyers_30d,125.0
EXP09,2026-03-29,Treatment,paywall_viewers,15578.0
EXP09,2026-03-29,Treatment,paid_conversions,1415.0
EXP09,2026-03-29,Treatment,token_buyers_30d,175.0
EXP09,2026-03-30,Control,paywall_viewers,15201.0
EXP09,2026-03-30,Control,paid_conversions,1317.0
EXP09,2026-03-30,Control,token_buyers_30d,149.0
EXP09,2026-03-30,Treatment,paywall_viewers,15443.0
EXP09,2026-03-30,Treatment,paid_conversions,1337.0
EXP09,2026-03-30,Treatment,token_buyers_30d,149.0
EXP09,2026-03-31,Control,paywall_viewers,15419.0
EXP09,2026-03-31,Control,paid_conversions,1298.0
EXP09,2026-03-31,Control,token_buyers_30d,134.0
EXP09,2026-03-31,Treatment,paywall_viewers,15502.0
EXP09,2026-03-31,Treatment,paid_conversions,1336.0
EXP09,2026-03-31,Treatment,token_buyers_30d,151.0
EXP09,2026-04-01,Control,paywall_viewers,15603.0
EXP09,2026-04-01,Control,paid_conversions,1345.0
EXP09,2026-04-01,Control,token_buyers_30d,148.0
EXP09,2026-04-01,Treatment,paywall_viewers,15574.0
EXP09,2026-04-01,Treatment,paid_conversions,1298.0
EXP09,2026-04-01,Treatment,token_buyers_30d,134.0
EXP09,2026-04-02,Control,paywall_viewers,15481.0
EXP09,2026-04-02,Control,paid_conversions,1310.0
EXP09,2026-04-02,Control,token_buyers_30d,143.0
EXP09,2026-04-02,Treatment,paywall_viewers,15546.0
EXP09,2026-04-02,Treatment,paid_conversions,1249.0
EXP09,2026-04-02,Treatment,token_buyers_30d,142.0
EXP09,2026-04-03,Control,paywall_viewers,15508.0
EXP09,2026-04-03,Control,paid_conversions,1306.0
EXP09,2026-04-03,Control,token_buyers_30d,133.0
EXP09,2026-04-03,Treatment,paywall_viewers,15254.0
EXP09,2026-04-03,Treatment,paid_conversions,1255.0
EXP09,2026-04-03,Treatment,token_buyers_30d,120.0
EXP09,2026-04-04,Control,paywall_viewers,15649.0
EXP09,2026-04-04,Control,paid_conversions,1326.0
EXP09,2026-04-04,Control,token_buyers_30d,142.0
EXP09,2026-04-04,Treatment,paywall_viewers,15338.0
EXP09,2026-04-04,Treatment,paid_conversions,1298.0
EXP09,2026-04-04,Treatment,token_buyers_30d,159.0
EXP09,2026-04-05,Control,paywall_viewers,15631.0
EXP09,2026-04-05,Control,paid_conversions,1350.0
EXP09,2026-04-05,Control,token_buyers_30d,130.0
EXP09,2026-04-05,Treatment,paywall_viewers,15420.0
EXP09,2026-04-05,Treatment,paid_conversions,1314.0
EXP09,2026-04-05,Treatment,token_buyers_30d,141.0
EXP10,2026-07-13,Control,paywall_viewers,18039.0
EXP10,2026-07-13,Control,paid_conversions,1636.0
EXP10,2026-07-13,Control,first_payment_net_usd,44433.51
EXP10,2026-07-13,Treatment,paywall_viewers,18147.0
EXP10,2026-07-13,Treatment,paid_conversions,1647.0
EXP10,2026-07-13,Treatment,first_payment_net_usd,41856.72
EXP10,2026-07-14,Control,paywall_viewers,18153.0
EXP10,2026-07-14,Control,paid_conversions,1681.0
EXP10,2026-07-14,Control,first_payment_net_usd,42752.48
EXP10,2026-07-14,Treatment,paywall_viewers,18032.0
EXP10,2026-07-14,Treatment,paid_conversions,1639.0
EXP10,2026-07-14,Treatment,first_payment_net_usd,39870.42
EXP10,2026-07-15,Control,paywall_viewers,17858.0
EXP10,2026-07-15,Control,paid_conversions,1673.0
EXP10,2026-07-15,Control,first_payment_net_usd,42746.4
EXP10,2026-07-15,Treatment,paywall_viewers,18046.0
EXP10,2026-07-15,Treatment,paid_conversions,1667.0
EXP10,2026-07-15,Treatment,first_payment_net_usd,42667.28
EXP10,2026-07-16,Control,paywall_viewers,17736.0
EXP10,2026-07-16,Control,paid_conversions,1601.0
EXP10,2026-07-16,Control,first_payment_net_usd,42188.3
EXP10,2026-07-16,Treatment,paywall_viewers,18223.0
EXP10,2026-07-16,Treatment,paid_conversions,1613.0
EXP10,2026-07-16,Treatment,first_payment_net_usd,41427.48
EXP10,2026-07-17,Control,paywall_viewers,17938.0
EXP10,2026-07-17,Control,paid_conversions,1566.0
EXP10,2026-07-17,Control,first_payment_net_usd,39447.16
EXP10,2026-07-17,Treatment,paywall_viewers,18059.0
EXP10,2026-07-17,Treatment,paid_conversions,1686.0
EXP10,2026-07-17,Treatment,first_payment_net_usd,45819.32
EXP10,2026-07-18,Control,paywall_viewers,18052.0
EXP10,2026-07-18,Control,paid_conversions,1623.0
EXP10,2026-07-18,Control,first_payment_net_usd,44580.81
EXP10,2026-07-18,Treatment,paywall_viewers,18033.0
EXP10,2026-07-18,Treatment,paid_conversions,1769.0
EXP10,2026-07-18,Treatment,first_payment_net_usd,47038.24
EXP10,2026-07-19,Control,paywall_viewers,17862.0
EXP10,2026-07-19,Control,paid_conversions,1599.0
EXP10,2026-07-19,Control,first_payment_net_usd,39876.47
EXP10,2026-07-19,Treatment,paywall_viewers,17860.0
EXP10,2026-07-19,Treatment,paid_conversions,1700.0
EXP10,2026-07-19,Treatment,first_payment_net_usd,42577.61
EXP10,2026-07-20,Control,paywall_viewers,17795.0
EXP10,2026-07-20,Control,paid_conversions,1576.0
EXP10,2026-07-20,Control,first_payment_net_usd,39245.03
EXP10,2026-07-20,Treatment,paywall_viewers,18062.0
EXP10,2026-07-20,Treatment,paid_conversions,1649.0
EXP10,2026-07-20,Treatment,first_payment_net_usd,43109.0
EXP10,2026-07-21,Control,paywall_viewers,17762.0
EXP10,2026-07-21,Control,paid_conversions,1631.0
EXP10,2026-07-21,Control,first_payment_net_usd,44083.2
EXP10,2026-07-21,Treatment,paywall_viewers,17983.0
