month,country_code,txn_type,product_id,transactions,gross_usd,tax_usd,net_usd,processing_fees_usd
2026-05,ES,Refund - subscription,P12M,12,-665.36,-115.47,-549.85,0.0
2026-05,ES,Refund - subscription,P1M,10,-162.0,-28.11,-133.89,0.0
2026-05,ES,Refund - subscription,P3M,3,-93.69,-16.26,-77.43,0.0
2026-05,ES,Refund - token pack,TP100,3,-34.71,-6.03,-28.68,0.0
2026-05,ES,Refund - token pack,TP275,1,-28.94,-5.02,-23.92,0.0
2026-05,ES,Refund - token pack,TP2800,1,-231.59,-40.19,-191.4,0.0
2026-05,ES,Refund - token pack,TP600,1,-57.89,-10.05,-47.84,0.0
2026-05,ES,Renewal,P12M,71,4714.81,818.27,3896.49,240.24
2026-05,ES,Renewal,P1M,619,10028.1,1740.41,8287.67,663.83
2026-05,ES,Renewal,P3M,111,3497.93,607.06,2890.8,193.28
2026-05,ES,Token pack,TP100,172,1989.78,345.32,1644.37,140.35
2026-05,ES,Token pack,TP1300,33,3821.06,663.18,3157.88,186.89
2026-05,ES,Token pack,TP275,91,2633.44,456.99,2176.34,158.16
2026-05,ES,Token pack,TP2800,21,4863.38,844.01,4019.37,246.54
2026-05,ES,Token pack,TP4500,15,5210.85,904.35,4306.48,232.03
2026-05,ES,Token pack,TP600,35,2026.14,351.66,1674.44,102.02
2026-05,FR,Chargeback,P12M,5,-275.55,-45.9,-229.6,115.0
2026-05,FR,Chargeback,P1M,10,-161.0,-26.81,-134.2,210.0
2026-05,FR,Chargeback,P3M,2,-62.08,-10.34,-51.74,40.0
2026-05,FR,New subscription,P12M,509,28221.6,4703.58,23517.94,1368.92
2026-05,FR,New subscription,P1M,656,10627.5,1771.2,8856.3,689.04
2026-05,FR,New subscription,P3M,222,6933.38,1155.57,5777.79,385.6
2026-05,FR,Reactivation,P12M,85,4712.89,785.43,3927.36,239.49
2026-05,FR,Reactivation,P1M,84,1360.8,226.8,1134.0,90.44
2026-05,FR,Reactivation,P3M,29,905.68,151.03,754.81,51.22
2026-05,FR,Refund - subscription,P12M,19,-1053.51,-175.56,-877.84,0.0
2026-05,FR,Refund - subscription,P1M,42,-680.4,-113.4,-567.0,0.0
2026-05,FR,Refund - subscription,P3M,9,-281.07,-46.88,-234.26,0.0
2026-05,FR,Refund - token pack,TP100,7,-80.99,-13.51,-67.48,0.0
2026-05,FR,Refund - token pack,TP1300,1,-115.79,-19.3,-96.49,0.0
2026-05,FR,Refund - token pack,TP275,7,-202.58,-33.75,-168.83,0.0
2026-05,FR,Refund - token pack,TP600,6,-347.34,-57.9,-289.44,0.0
2026-05,FR,Renewal,P12M,205,12894.81,2149.15,10745.71,663.03
2026-05,FR,Renewal,P1M,1631,26422.85,4403.71,22019.1,1701.36
2026-05,FR,Renewal,P3M,311,9824.07,1637.39,8186.74,549.17
2026-05,FR,Token pack,TP100,509,5888.34,981.36,4906.97,414.68
2026-05,FR,Token pack,TP1300,111,12852.55,2142.08,10710.39,663.48
2026-05,FR,Token pack,TP275,244,7060.99,1176.83,5884.14,395.04
2026-05,FR,Token pack,TP2800,57,13200.6,2200.12,11000.43,613.44
2026-05,FR,Token pack,TP4500,50,17369.46,2894.92,14474.5,835.4
2026-05,FR,Token pack,TP600,156,9030.59,1505.07,7525.44,470.79
2026-05,GB,Chargeback,P12M,3,-255.07,-42.52,-212.57,65.0
2026-05,GB,Chargeback,P1M,6,-111.72,-18.61,-93.11,130.0
2026-05,GB,Chargeback,P3M,1,-39.89,-6.65,-33.24,20.0
2026-05,GB,New subscription,P12M,356,22840.65,3806.78,19033.89,1122.95
2026-05,GB,New subscription,P1M,384,7198.75,1199.76,5998.9,442.24
2026-05,GB,New subscription,P3M,136,4915.04,819.19,4095.85,260.82
2026-05,GB,Reactivation,P12M,67,4298.71,716.44,3582.23,232.11
2026-05,GB,Reactivation,P1M,80,1499.72,249.94,1249.75,95.0
2026-05,GB,Reactivation,P3M,28,1011.92,168.66,843.26,51.66
2026-05,GB,Refund - subscription,P12M,16,-1026.56,-171.09,-855.47,0.0
2026-05,GB,Refund - subscription,P1M,16,-299.95,-49.97,-249.92,0.0
2026-05,GB,Refund - subscription,P3M,6,-216.84,-36.12,-180.72,0.0
2026-05,GB,Refund - token pack,TP100,5,-66.95,-11.15,-55.8,0.0
2026-05,GB,Refund - token pack,TP1300,2,-267.98,-44.66,-223.32,0.0
2026-05,GB,Refund - token pack,TP275,3,-100.47,-16.74,-83.73,0.0
2026-05,GB,Refund - token pack,TP600,2,-133.98,-22.32,-111.64,0.0
2026-05,GB,Renewal,P12M,195,15501.95,2583.7,12918.28,758.27
2026-05,GB,Renewal,P1M,1279,23976.9,3996.21,19980.78,1514.98
2026-05,GB,Renewal,P3M,253,9264.02,1544.01,7719.98,509.14
2026-05,GB,Token pack,TP100,387,5180.64,863.44,4317.19,346.73
2026-05,GB,Token pack,TP1300,86,11522.86,1920.42,9602.4,580.09
2026-05,GB,Token pack,TP275,228,7634.94,1272.5,6362.43,419.41
2026-05,GB,Token pack,TP2800,46,12327.39,2054.52,10272.77,546.92
2026-05,GB,Token pack,TP4500,24,9647.7,1608.0,8039.76,456.94
2026-05,GB,Token pack,TP600,126,8440.31,1406.72,7033.58,423.67
2026-05,IN,Chargeback,P1M,4,-55.96,-8.52,-47.44,90.0
2026-05,IN,New subscription,P12M,198,9480.24,1446.12,8034.12,479.43
2026-05,IN,New subscription,P1M,161,2252.39,343.58,1908.81,151.63
2026-05,IN,New subscription,P3M,57,1537.29,234.49,1302.8,80.17
2026-05,IN,Reactivation,P12M,35,1675.8,255.59,1420.21,89.13
2026-05,IN,Reactivation,P1M,27,377.73,57.6,320.13,25.38
2026-05,IN,Reactivation,P3M,9,242.73,36.99,205.74,12.44
2026-05,IN,Refund - subscription,P12M,10,-478.8,-73.01,-405.79,0.0
2026-05,IN,Refund - subscription,P1M,3,-41.97,-6.39,-35.58,0.0
2026-05,IN,Refund - token pack,TP100,3,-29.97,-4.56,-25.41,0.0
2026-05,IN,Renewal,P12M,70,3999.6,610.08,3389.52,204.34
2026-05,IN,Renewal,P1M,366,5120.34,781.05,4339.29,343.86
2026-05,IN,Renewal,P3M,70,1920.9,293.04,1627.86,110.89
2026-05,IN,Token pack,TP100,95,949.05,144.78,804.27,70.23
2026-05,IN,Token pack,TP1300,17,1699.83,259.29,1440.54,75.4
2026-05,IN,Token pack,TP275,42,1049.58,160.08,889.5,62.69
2026-05,IN,Token pack,TP2800,9,1799.91,274.58,1525.33,78.9
2026-05,IN,Token pack,TP4500,10,2999.9,457.6,2542.3,159.3
2026-05,IN,Token pack,TP600,28,1399.72,213.55,1186.17,67.75
2026-05,IT,Chargeback,P12M,1,-55.11,-9.94,-45.17,20.0
2026-05,IT,Chargeback,P1M,3,-48.3,-8.71,-39.6,65.0
2026-05,IT,Chargeback,P3M,2,-62.08,-11.2,-50.88,45.0
2026-05,IT,New subscription,P12M,182,10091.07,1819.69,8271.26,518.22
2026-05,IT,New subscription,P1M,214,3466.82,625.19,2841.7,219.35
2026-05,IT,New subscription,P3M,92,2873.26,518.14,2355.2,149.84
2026-05,IT,Reactivation,P12M,28,1552.5,279.97,1272.51,81.39
2026-05,IT,Reactivation,P1M,32,518.4,93.44,424.96,36.03
2026-05,IT,Reactivation,P3M,10,312.3,56.31,256.0,19.5
2026-05,IT,Refund - subscription,P12M,7,-388.15,-70.0,-318.15,0.0
2026-05,IT,Refund - subscription,P1M,16,-259.2,-46.73,-212.48,0.0
2026-05,IT,Refund - subscription,P3M,5,-156.15,-28.15,-128.0,0.0
2026-05,IT,Refund - token pack,TP275,1,-28.94,-5.22,-23.72,0.0
2026-05,IT,Refund - token pack,TP2800,1,-231.59,-41.76,-189.83,0.0
2026-05,IT,Refund - token pack,TP600,1,-57.89,-10.44,-47.45,0.0
2026-05,IT,Renewal,P12M,69,4576.13,825.23,3750.88,234.6
2026-05,IT,Renewal,P1M,595,9639.3,1738.19,7901.03,641.57
2026-05,IT,Renewal,P3M,121,3834.55,691.47,3143.13,206.31
2026-05,IT,Token pack,TP100,154,1781.54,321.23,1460.3,124.18
2026-05,IT,Token pack,TP1300,39,4515.79,814.32,3701.47,213.48
2026-05,IT,Token pack,TP275,104,3009.63,542.75,2466.88,158.36
2026-05,IT,Token pack,TP2800,22,5094.98,918.74,4176.22,230.77
2026-05,IT,Token pack,TP4500,13,4516.07,814.34,3701.64,195.25
2026-05,IT,Token pack,TP600,49,2836.56,511.56,2325.05,139.92
2026-05,JP,Chargeback,P1M,2,-27.98,-2.54,-25.44,45.0
2026-05,JP,Chargeback,P3M,2,-53.94,-4.9,-49.04,50.0
2026-05,JP,New subscription,P12M,99,4740.12,430.95,4309.17,237.65
2026-05,JP,New subscription,P1M,153,2140.47,194.6,1945.87,138.97
2026-05,JP,New subscription,P3M,48,1294.56,117.65,1176.91,69.5
2026-05,JP,Reactivation,P12M,21,1005.48,91.39,914.09,51.91
2026-05,JP,Reactivation,P1M,18,251.82,22.86,228.96,18.38
2026-05,JP,Reactivation,P3M,9,242.73,22.05,220.68,14.26
2026-05,JP,Refund - subscription,P12M,5,-239.4,-21.76,-217.64,0.0
2026-05,JP,Refund - subscription,P1M,7,-97.93,-8.9,-89.03,0.0
2026-05,JP,Refund - subscription,P3M,2,-53.94,-4.9,-49.04,0.0
2026-05,JP,Refund - token pack,TP600,2,-99.98,-9.08,-90.9,0.0
2026-05,JP,Renewal,P12M,59,3496.92,317.88,3179.04,182.96
2026-05,JP,Renewal,P1M,352,4924.48,447.67,4476.81,341.04
2026-05,JP,Renewal,P3M,55,1495.35,135.92,1359.43,91.51
2026-05,JP,Token pack,TP100,93,929.07,84.48,844.59,68.98
2026-05,JP,Token pack,TP1300,11,1099.89,99.99,999.9,52.0
2026-05,JP,Token pack,TP275,59,1474.41,134.01,1340.4,86.32
2026-05,JP,Token pack,TP2800,16,3199.84,290.88,2908.96,154.0
2026-05,JP,Token pack,TP4500,11,3299.89,299.97,2999.92,157.8
2026-05,JP,Token pack,TP600,44,2199.56,199.92,1999.64,115.6
2026-05,MX,Chargeback,P12M,3,-143.64,-19.8,-123.84,70.0
2026-05,MX,Chargeback,P1M,5,-69.95,-9.65,-60.3,105.0
2026-05,MX,Chargeback,P3M,3,-80.91,-11.16,-69.75,70.0
2026-05,MX,New subscription,P12M,207,9911.16,1367.04,8544.12,485.76
2026-05,MX,New subscription,P1M,227,3175.73,438.11,2737.62,205.05
2026-05,MX,New subscription,P3M,86,2319.42,319.92,1999.5,130.75
2026-05,MX,Reactivation,P12M,23,1101.24,151.85,949.39,61.25
2026-05,MX,Reactivation,P1M,20,279.8,38.6,241.2,16.77
2026-05,MX,Reactivation,P3M,12,323.64,44.64,279.0,20.34
2026-05,MX,Refund - subscription,P12M,8,-383.04,-52.8,-330.24,0.0
2026-05,MX,Refund - subscription,P1M,10,-139.9,-19.3,-120.6,0.0
2026-05,MX,Refund - subscription,P3M,2,-53.94,-7.44,-46.5,0.0
2026-05,MX,Refund - token pack,TP100,2,-19.98,-2.76,-17.22,0.0
2026-05,MX,Refund - token pack,TP2800,1,-199.99,-27.58,-172.41,0.0
2026-05,MX,Refund - token pack,TP4500,1,-299.99,-41.38,-258.61,0.0
2026-05,MX,Refund - token pack,TP600,3,-149.97,-20.7,-129.27,0.0
2026-05,MX,Renewal,P12M,69,4095.72,564.89,3530.83,201.33
2026-05,MX,Renewal,P1M,418,5847.82,806.63,5041.19,396.57
2026-05,MX,Renewal,P3M,88,2400.36,331.06,2069.3,136.45
2026-05,MX,Token pack,TP100,124,1238.76,170.88,1067.88,91.25
2026-05,MX,Token pack,TP1300,22,2199.78,303.4,1896.38,115.8
2026-05,MX,Token pack,TP275,53,1324.47,182.69,1141.78,73.43
2026-05,MX,Token pack,TP2800,19,3799.81,524.06,3275.75,186.5
2026-05,MX,Token pack,TP4500,12,3599.88,496.56,3103.32,165.6
2026-05,MX,Token pack,TP600,39,1949.61,268.99,1680.62,102.95
2026-05,NL,Chargeback,P12M,1,-55.11,-9.56,-45.55,20.0
2026-05,NL,Chargeback,P1M,4,-64.4,-11.16,-53.24,80.0
2026-05,NL,New subscription,P12M,149,8261.36,1433.81,6827.5,403.64
2026-05,NL,New subscription,P1M,164,2656.8,461.1,2195.8,172.71
2026-05,NL,New subscription,P3M,62,1936.3,336.04,1600.23,102.5
2026-05,NL,Reactivation,P12M,22,1219.83,211.71,1008.04,63.92
2026-05,NL,Reactivation,P1M,25,405.0,70.26,334.75,26.48
2026-05,NL,Reactivation,P3M,11,343.53,59.62,283.91,21.09
2026-05,NL,Refund - subscription,P12M,4,-221.8,-38.48,-183.28,0.0
2026-05,NL,Refund - subscription,P1M,6,-97.2,-16.86,-80.34,0.0
2026-05,NL,Refund - subscription,P3M,2,-62.46,-10.84,-51.62,0.0
2026-05,NL,Refund - token pack,TP100,1,-11.57,-2.01,-9.56,0.0
2026-05,NL,Refund - token pack,TP2800,1,-231.59,-40.19,-191.4,0.0
2026-05,NL,Refund - token pack,TP600,1,-57.89,-10.05,-47.84,0.0
2026-05,NL,Renewal,P12M,64,4243.31,736.44,3506.82,217.92
2026-05,NL,Renewal,P1M,523,8472.88,1470.49,7002.34,557.96
2026-05,NL,Renewal,P3M,94,2984.4,517.9,2466.37,168.06
2026-05,NL,Token pack,TP100,166,1920.37,333.29,1587.04,138.63
2026-05,NL,Token pack,TP1300,24,2778.96,482.35,2296.61,140.08
2026-05,NL,Token pack,TP275,85,2459.79,426.86,2032.86,138.51
2026-05,NL,Token pack,TP2800,34,7874.06,1366.56,6507.5,402.3
2026-05,NL,Token pack,TP4500,15,5210.84,904.35,4306.49,261.95
2026-05,NL,Token pack,TP600,52,3010.26,522.43,2487.77,157.33
2026-05,PL,Chargeback,P12M,1,-55.11,-10.31,-44.8,20.0
2026-05,PL,New subscription,P12M,119,6598.03,1233.79,5364.19,313.46
2026-05,PL,New subscription,P1M,164,2656.8,496.83,2160.08,174.28
2026-05,PL,New subscription,P3M,56,1748.91,327.04,1421.87,96.54
2026-05,PL,Reactivation,P12M,22,1219.85,228.13,991.71,60.71
2026-05,PL,Reactivation,P1M,22,356.4,66.66,289.74,23.76
2026-05,PL,Reactivation,P3M,5,156.15,29.2,126.95,9.87
2026-05,PL,Refund - subscription,P12M,8,-443.6,-82.96,-360.64,0.0
2026-05,PL,Refund - subscription,P1M,7,-113.4,-21.21,-92.19,0.0
2026-05,PL,Refund - subscription,P3M,1,-31.23,-5.84,-25.39,0.0
2026-05,PL,Refund - token pack,TP100,1,-11.57,-2.16,-9.41,0.0
2026-05,PL,Refund - token pack,TP275,1,-28.94,-5.41,-23.53,0.0
2026-05,PL,Renewal,P12M,42,2884.59,539.37,2345.16,148.56
2026-05,PL,Renewal,P1M,385,6237.19,1166.24,5070.89,412.03
2026-05,PL,Renewal,P3M,82,2588.75,484.08,2104.67,142.52
2026-05,PL,Token pack,TP100,97,1122.18,209.85,912.35,80.81
2026-05,PL,Token pack,TP1300,24,2778.96,519.6,2259.31,120.16
2026-05,PL,Token pack,TP275,76,2199.38,411.19,1788.02,114.53
2026-05,PL,Token pack,TP2800,20,4631.8,866.14,3765.66,244.5
2026-05,PL,Token pack,TP4500,9,3126.51,584.64,2541.87,145.91
2026-05,PL,Token pack,TP600,38,2199.81,411.28,1788.4,115.18
2026-05,ROW,Chargeback,P12M,6,-335.28,-15.96,-319.32,135.0
2026-05,ROW,Chargeback,P1M,6,-83.94,-4.01,-79.93,130.0
2026-05,ROW,Chargeback,P3M,2,-53.94,-2.56,-51.38,40.0
2026-05,ROW,New subscription,P12M,623,29829.24,1420.44,28408.8,1464.85
2026-05,ROW,New subscription,P1M,528,7386.72,351.76,7034.96,480.16
2026-05,ROW,New subscription,P3M,223,6014.31,286.36,5727.95,335.91
2026-05,ROW,Reactivation,P12M,106,5075.28,241.68,4833.6,279.09
2026-05,ROW,Reactivation,P1M,89,1245.11,59.26,1185.85,83.04
2026-05,ROW,Reactivation,P3M,32,863.04,41.05,821.99,50.58
2026-05,ROW,Refund - subscription,P12M,22,-1053.36,-50.16,-1003.2,0.0
2026-05,ROW,Refund - subscription,P1M,14,-195.86,-9.35,-186.51,0.0
2026-05,ROW,Refund - subscription,P3M,5,-134.85,-6.4,-128.45,0.0
2026-05,ROW,Refund - token pack,TP100,1,-9.99,-0.48,-9.51,0.0
2026-05,ROW,Renewal,P12M,205,11639.4,554.29,11085.11,605.62
2026-05,ROW,Renewal,P1M,1192,16676.08,794.14,15881.94,1114.21
2026-05,ROW,Renewal,P3M,278,7575.66,360.7,7214.96,421.33
2026-05,ROW,Token pack,TP100,319,3186.81,151.74,3035.07,229.4
2026-05,ROW,Token pack,TP1300,72,7199.28,342.77,6856.51,349.4
2026-05,ROW,Token pack,TP275,176,4398.24,209.44,4188.8,248.1
2026-05,ROW,Token pack,TP2800,53,10599.47,504.73,10094.74,485.8
2026-05,ROW,Token pack,TP4500,24,7199.76,342.88,6856.88,358.8
2026-05,ROW,Token pack,TP600,116,5798.84,276.08,5522.76,304.05
2026-05,SE,Chargeback,P12M,1,-55.11,-11.02,-44.09,25.0
2026-05,SE,New subscription,P12M,93,5156.47,1031.33,4125.13,269.84
2026-05,SE,New subscription,P1M,111,1798.2,359.64,1438.56,113.6
2026-05,SE,New subscription,P3M,37,1155.52,231.15,924.52,60.75
2026-05,SE,Reactivation,P12M,12,665.38,133.08,532.3,35.95
2026-05,SE,Reactivation,P1M,13,210.6,42.12,168.48,13.79
2026-05,SE,Reactivation,P3M,6,187.38,37.49,149.93,10.98
2026-05,SE,Refund - subscription,P12M,5,-277.24,-55.45,-221.79,0.0
2026-05,SE,Refund - subscription,P1M,9,-145.8,-29.16,-116.64,0.0
2026-05,SE,Refund - subscription,P3M,2,-62.46,-12.5,-49.98,0.0
2026-05,SE,Refund - token pack,TP100,1,-11.57,-2.31,-9.25,0.0
2026-05,SE,Renewal,P12M,45,3050.91,610.2,2440.72,153.61
2026-05,SE,Renewal,P1M,299,4843.9,968.76,3875.05,309.65
2026-05,SE,Renewal,P3M,49,1554.64,310.96,1243.77,89.05
2026-05,SE,Token pack,TP100,109,1260.96,252.16,1008.74,90.3
2026-05,SE,Token pack,TP1300,19,2200.01,440.03,1759.97,107.24
2026-05,SE,Token pack,TP275,49,1418.04,283.65,1134.35,72.31
2026-05,SE,Token pack,TP2800,13,3010.67,602.16,2408.51,139.4
2026-05,SE,Token pack,TP4500,5,1736.95,347.4,1389.55,78.77
2026-05,SE,Token pack,TP600,23,1331.47,266.32,1065.13,67.33
2026-05,US,Chargeback,P12M,8,-407.04,-23.04,-384.0,165.0
2026-05,US,Chargeback,P1M,29,-405.71,-22.93,-382.78,640.0
2026-05,US,Chargeback,P3M,8,-215.76,-12.24,-203.52,175.0
2026-05,US,New subscription,P12M,2090,100069.2,5664.24,94404.96,5154.89
2026-05,US,New subscription,P1M,2401,33589.99,1901.32,31688.67,2267.08
2026-05,US,New subscription,P3M,848,22870.56,1294.55,21576.01,1339.47
2026-05,US,Reactivation,P12M,411,19678.68,1113.81,18564.87,1070.15
2026-05,US,Reactivation,P1M,407,5693.93,322.32,5371.61,388.55
2026-05,US,Reactivation,P3M,156,4207.32,238.13,3969.19,250.14
2026-05,US,Refund - subscription,P12M,95,-4548.6,-257.46,-4291.14,0.0
2026-05,US,Refund - subscription,P1M,100,-1399.0,-79.19,-1319.81,0.0
2026-05,US,Refund - subscription,P3M,25,-674.25,-38.18,-636.07,0.0
2026-05,US,Refund - token pack,TP100,26,-259.74,-14.77,-244.97,0.0
2026-05,US,Refund - token pack,TP1300,7,-699.93,-39.62,-660.31,0.0
2026-05,US,Refund - token pack,TP275,18,-449.82,-25.43,-424.39,0.0
2026-05,US,Refund - token pack,TP2800,4,-799.96,-45.28,-754.68,0.0
2026-05,US,Refund - token pack,TP4500,3,-899.97,-50.94,-849.03,0.0
2026-05,US,Refund - token pack,TP600,11,-549.89,-31.13,-518.76,0.0
2026-05,US,Renewal,P12M,897,50820.36,2876.63,47943.73,2683.49
2026-05,US,Renewal,P1M,6735,94222.65,5333.36,88889.29,6420.79
2026-05,US,Renewal,P3M,1317,36011.49,2038.39,33973.1,2106.84
2026-05,US,Token pack,TP100,2163,21608.37,1223.1,20385.27,1621.84
2026-05,US,Token pack,TP1300,471,47095.29,2665.86,44429.43,2321.53
2026-05,US,Token pack,TP275,1181,29513.19,1670.55,27842.64,1722.14
2026-05,US,Token pack,TP2800,294,58797.06,3328.08,55468.98,2948.67
2026-05,US,Token pack,TP4500,185,55498.15,3141.33,52356.82,2714.08
2026-05,US,Token pack,TP600,710,35492.9,2008.99,33483.91,1851.69
2026-06,AU,Chargeback,P12M,1,-47.88,-4.35,-43.53,25.0
2026-06,AU,Chargeback,P1M,4,-55.96,-5.09,-50.87,80.0
2026-06,AU,New subscription,P12M,233,11156.04,1014.18,10141.86,562.28
2026-06,AU,New subscription,P1M,301,4210.99,382.8,3828.19,282.9
2026-06,AU,New subscription,P3M,112,3020.64,274.63,2746.01,170.19
2026-06,AU,Reactivation,P12M,42,2010.96,182.81,1828.15,112.22
2026-06,AU,Reactivation,P1M,55,769.45,69.93,699.52,52.96
2026-06,AU,Reactivation,P3M,20,539.4,49.02,490.38,30.87
2026-06,AU,Refund - subscription,P12M,10,-478.8,-43.51,-435.29,0.0
2026-06,AU,Refund - subscription,P1M,14,-195.86,-17.79,-178.07,0.0
2026-06,AU,Refund - subscription,P3M,7,-188.79,-17.16,-171.63,0.0
2026-06,AU,Refund - token pack,TP100,8,-79.92,-7.28,-72.64,0.0
2026-06,AU,Refund - token pack,TP1300,3,-299.97,-27.27,-272.7,0.0
2026-06,AU,Refund - token pack,TP275,5,-124.95,-11.35,-113.6,0.0
2026-06,AU,Renewal,P12M,134,6679.92,607.29,6072.63,358.44
2026-06,AU,Renewal,P1M,820,11471.8,1042.86,10428.94,783.18
2026-06,AU,Renewal,P3M,123,3344.31,304.06,3040.25,197.39
2026-06,AU,Token pack,TP100,252,2517.48,228.86,2288.62,188.45
2026-06,AU,Token pack,TP1300,53,5299.47,481.77,4817.7,274.3
2026-06,AU,Token pack,TP275,149,3723.51,338.51,3385.0,223.95
2026-06,AU,Token pack,TP2800,31,6199.69,563.58,5636.11,332.4
2026-06,AU,Token pack,TP4500,17,5099.83,463.6,4636.23,254.4
2026-06,AU,Token pack,TP600,104,5198.96,472.63,4726.33,270.3
2026-06,BR,Chargeback,P12M,1,-47.88,-2.28,-45.6,25.0
2026-06,BR,Chargeback,P1M,4,-55.96,-2.68,-53.28,85.0
2026-06,BR,New subscription,P12M,302,14459.76,688.56,13771.2,716.81
2026-06,BR,New subscription,P1M,296,4141.04,197.24,3943.8,272.53
2026-06,BR,New subscription,P3M,99,2670.03,127.11,2542.92,135.16
2026-06,BR,Reactivation,P12M,37,1771.56,84.36,1687.2,94.96
2026-06,BR,Reactivation,P1M,40,559.6,26.68,532.92,37.73
2026-06,BR,Reactivation,P3M,15,404.55,19.24,385.31,23.66
2026-06,BR,Refund - subscription,P12M,10,-478.8,-22.8,-456.0,0.0
2026-06,BR,Refund - subscription,P1M,12,-167.88,-8.04,-159.84,0.0
2026-06,BR,Refund - subscription,P3M,4,-107.88,-5.12,-102.76,0.0
2026-06,BR,Refund - token pack,TP100,3,-29.97,-1.44,-28.53,0.0
2026-06,BR,Refund - token pack,TP600,2,-99.98,-4.76,-95.22,0.0
2026-06,BR,Renewal,P12M,82,4046.16,192.66,3853.5,207.68
2026-06,BR,Renewal,P1M,603,8435.97,401.73,8034.24,564.02
2026-06,BR,Renewal,P3M,107,2924.79,139.27,2785.52,171.01
2026-06,BR,Token pack,TP100,139,1388.61,66.14,1322.47,98.52
2026-06,BR,Token pack,TP1300,23,2299.77,109.48,2190.29,101.8
2026-06,BR,Token pack,TP275,81,2024.19,96.39,1927.8,114.51
2026-06,BR,Token pack,TP2800,17,3399.83,161.88,3237.95,157.0
2026-06,BR,Token pack,TP4500,6,1799.94,85.74,1714.2,93.3
2026-06,BR,Token pack,TP600,43,2149.57,102.34,2047.23,106.1
2026-06,CA,Chargeback,P12M,2,-119.76,-13.78,-105.98,45.0
2026-06,CA,Chargeback,P1M,6,-83.94,-9.66,-74.28,135.0
2026-06,CA,Chargeback,P3M,4,-107.88,-12.41,-95.47,85.0
2026-06,CA,New subscription,P12M,330,15800.4,1817.72,13982.68,808.77
2026-06,CA,New subscription,P1M,338,4728.62,543.96,4184.66,315.62
2026-06,CA,New subscription,P3M,119,3209.43,369.25,2840.18,180.57
2026-06,CA,Reactivation,P12M,56,2681.28,308.47,2372.81,145.59
2026-06,CA,Reactivation,P1M,70,979.3,112.7,866.6,70.68
2026-06,CA,Reactivation,P3M,26,701.22,80.67,620.55,43.31
2026-06,CA,Refund - subscription,P12M,23,-1101.24,-126.71,-974.53,0.0
2026-06,CA,Refund - subscription,P1M,13,-181.87,-20.93,-160.94,0.0
2026-06,CA,Refund - subscription,P3M,1,-26.97,-3.1,-23.87,0.0
2026-06,CA,Refund - token pack,TP100,1,-9.99,-1.15,-8.84,0.0
2026-06,CA,Refund - token pack,TP1300,4,-399.96,-46.0,-353.96,0.0
2026-06,CA,Refund - token pack,TP275,3,-74.97,-8.61,-66.36,0.0
2026-06,CA,Refund - token pack,TP600,1,-49.99,-5.75,-44.24,0.0
2026-06,CA,Renewal,P12M,155,7685.4,884.13,6801.27,403.07
2026-06,CA,Renewal,P1M,992,13878.08,1596.59,12281.49,948.33
2026-06,CA,Renewal,P3M,158,4285.26,493.01,3792.25,248.01
2026-06,CA,Token pack,TP100,322,3216.78,370.02,2846.76,239.78
2026-06,CA,Token pack,TP1300,61,6099.39,701.7,5397.69,322.2
2026-06,CA,Token pack,TP275,191,4773.09,549.07,4224.02,272.32
2026-06,CA,Token pack,TP2800,45,8999.55,1035.39,7964.16,447.6
2026-06,CA,Token pack,TP4500,20,5999.8,690.21,5309.59,305.4
2026-06,CA,Token pack,TP600,119,5948.81,684.37,5264.44,330.5
2026-06,CH,Chargeback,P1M,5,-81.0,-6.06,-74.94,110.0
2026-06,CH,Chargeback,P3M,1,-31.23,-2.34,-28.89,20.0
2026-06,CH,New subscription,P12M,93,5192.0,389.05,4802.91,256.0
2026-06,CH,New subscription,P1M,126,2055.34,154.0,1901.34,134.27
2026-06,CH,New subscription,P3M,40,1257.9,94.3,1163.6,67.95
2026-06,CH,Reactivation,P12M,25,1395.73,104.57,1291.07,65.04
2026-06,CH,Reactivation,P1M,23,375.14,28.07,347.07,23.62
2026-06,CH,Reactivation,P3M,11,345.93,25.94,319.99,19.59
2026-06,CH,Refund - subscription,P12M,5,-279.15,-20.9,-258.2,0.0
2026-06,CH,Refund - subscription,P1M,5,-81.55,-6.1,-75.45,0.0
2026-06,CH,Refund - token pack,TP4500,1,-349.79,-26.21,-323.58,0.0
2026-06,CH,Renewal,P12M,51,2959.18,221.73,2737.38,154.66
2026-06,CH,Renewal,P1M,313,5105.78,382.58,4723.17,328.27
2026-06,CH,Renewal,P3M,54,1705.15,127.79,1577.34,93.79
2026-06,CH,Token pack,TP100,120,1397.81,104.72,1293.09,96.03
2026-06,CH,Token pack,TP1300,24,2798.16,209.7,2588.41,130.24
2026-06,CH,Token pack,TP275,51,1486.11,111.33,1374.63,85.71
2026-06,CH,Token pack,TP2800,20,4663.8,349.45,4314.35,231.14
2026-06,CH,Token pack,TP4500,10,3497.9,262.1,3235.8,185.15
2026-06,CH,Token pack,TP600,39,2273.31,170.4,2102.88,122.13
2026-06,DE,Chargeback,P12M,6,-360.48,-57.55,-302.9,135.0
2026-06,DE,Chargeback,P1M,9,-145.8,-23.29,-122.51,195.0
2026-06,DE,Chargeback,P3M,2,-62.46,-9.98,-52.48,45.0
