date,feature_id,user_type,active_users,units,tokens_consumed,compute_cost_usd,content_cost_usd,p95_latency_ms,error_rate,cache_hit_rate
2024-11-09,F06,Premium,364,5127,10254,61.53,0.0,13231.0,0.0023,0.0
2024-11-10,F06,Premium,358,5061,10122,60.73,0.0,14552.0,0.0032,0.0
2024-11-11,F06,Premium,357,4659,9319,55.91,0.0,12972.0,0.0047,0.0
2024-11-12,F06,Premium,330,4595,9191,55.14,0.0,13899.0,0.0043,0.0
2024-11-13,F06,Premium,350,4627,9254,55.53,0.0,14462.0,0.0047,0.0
2024-11-14,F06,Premium,311,4659,9318,55.91,0.0,13725.0,0.0041,0.0
2024-11-15,F06,Premium,354,4832,9665,57.99,0.0,14369.0,0.0023,0.0
2024-11-16,F06,Premium,341,5005,10010,60.06,0.0,13365.0,0.0066,0.0
2024-11-17,F06,Premium,349,4941,9881,59.29,0.0,13977.0,0.0052,0.0
2024-11-18,F06,Premium,335,4549,9098,54.59,0.0,14916.0,0.0039,0.0
2024-11-19,F06,Premium,322,4487,8973,53.84,0.0,14063.0,0.0036,0.0
2024-11-20,F06,Premium,361,4518,9036,54.22,0.0,15434.0,0.0036,0.0
2024-11-21,F06,Premium,340,4549,9099,54.59,0.0,14279.0,0.0033,0.0
2024-11-22,F06,Premium,352,4719,9439,56.63,0.0,15892.0,0.0023,0.0
2024-11-23,F06,Premium,396,4888,9776,58.66,0.0,15201.0,0.0064,0.0
2024-11-24,F06,Premium,379,4826,9652,57.91,0.0,17373.0,0.0046,0.0
2024-11-25,F06,Premium,327,4443,8887,53.32,0.0,16463.0,0.0035,0.0
2024-11-26,F06,Premium,377,4383,8766,52.6,0.0,16765.0,0.0038,0.0
2024-11-27,F06,Premium,322,4414,8828,52.97,0.0,16315.0,0.0038,0.0
2024-11-28,F06,Premium,337,4445,8890,53.34,0.0,16054.0,0.0052,0.0
2024-11-29,F06,Premium,351,4611,9223,55.34,0.0,17010.0,0.0039,0.0
2024-11-30,F06,Premium,387,4777,9553,57.32,0.0,16394.0,0.0029,0.0
2024-12-01,F06,Premium,376,5120,10241,61.45,0.0,17093.0,0.0023,0.0
2024-12-02,F06,Premium,373,4715,9430,56.58,0.0,15926.0,0.0038,0.0
2024-12-03,F06,Premium,375,4651,9303,55.82,0.0,15554.0,0.0042,0.0
2024-12-04,F06,Premium,357,4685,9369,56.22,0.0,13779.0,0.0036,0.0
2024-12-05,F06,Premium,378,4718,9436,56.61,0.0,13541.0,0.0026,0.0
2024-12-06,F06,Premium,408,4895,9790,58.74,0.0,13829.0,0.0046,0.0
2024-12-07,F06,Premium,421,5071,10141,60.85,0.0,13184.0,0.0035,0.0
2024-12-08,F06,Premium,420,5007,10014,60.08,0.0,13428.0,0.0036,0.0
2024-12-09,F06,Premium,371,4611,9221,55.33,0.0,14483.0,0.0049,0.0
2024-12-10,F06,Premium,353,4549,9098,54.59,0.0,13724.0,0.0031,0.0
2024-12-11,F06,Premium,343,4582,9163,54.98,0.0,12739.0,0.0034,0.0
2024-12-12,F06,Premium,402,4614,9229,55.37,0.0,14855.0,0.0063,0.0
2024-12-13,F06,Premium,388,4788,9576,57.45,0.0,14628.0,0.0042,0.0
2024-12-14,F06,Premium,380,4960,9920,59.52,0.0,14879.0,0.0028,0.0
2024-12-15,F06,Premium,391,4898,9796,58.78,0.0,13107.0,0.0029,0.0
2024-12-16,F06,Premium,349,4511,9022,54.13,0.0,13542.0,0.0035,0.0
2024-12-17,F06,Premium,355,4451,8901,53.41,0.0,13184.0,0.0033,0.0
2024-12-18,F06,Premium,373,4483,8966,53.8,0.0,14623.0,0.003,0.0
2024-12-19,F06,Premium,372,4515,9031,54.19,0.0,13377.0,0.0049,0.0
2024-12-20,F06,Premium,407,4685,9371,56.22,0.0,12986.0,0.0044,0.0
2024-12-21,F06,Premium,459,4854,9709,58.25,0.0,12734.0,0.0028,0.0
2024-12-22,F06,Premium,407,4794,9588,57.53,0.0,15085.0,0.0039,0.0
2024-12-23,F06,Premium,393,4415,8830,52.98,0.0,14446.0,0.0045,0.0
2024-12-24,F06,Premium,377,4357,8713,52.28,0.0,14010.0,0.0042,0.0
2024-12-25,F06,Premium,346,4389,8777,52.66,0.0,13461.0,0.0059,0.0
2024-12-26,F06,Premium,387,4421,8841,53.05,0.0,15247.0,0.0048,0.0
2024-12-27,F06,Premium,369,4587,9174,55.05,0.0,15896.0,0.0046,0.0
2024-12-28,F06,Premium,395,4753,9506,57.03,0.0,16216.0,0.0048,0.0
2024-12-29,F06,Premium,423,4694,9388,56.33,0.0,16865.0,0.0044,0.0
2024-12-30,F06,Premium,360,4324,8647,51.88,0.0,17681.0,0.003,0.0
2024-12-31,F06,Premium,350,4266,8533,51.2,0.0,16543.0,0.0058,0.0
2025-01-01,F06,Premium,361,2673,5346,32.08,0.0,15174.0,0.0044,0.0
2025-01-02,F06,Premium,415,2693,5385,32.31,0.0,15661.0,0.0035,0.0
2025-01-03,F06,Premium,427,2794,5588,33.53,0.0,16109.0,0.0043,0.0
2025-01-04,F06,Premium,396,2904,5808,34.85,0.0,16640.0,0.0046,0.0
2025-01-05,F06,Premium,423,2876,5753,34.52,0.0,14991.0,0.0035,0.0
2025-01-06,F06,Premium,373,2657,5314,31.89,0.0,14740.0,0.0035,0.0
2025-01-07,F06,Premium,393,2630,5260,31.56,0.0,14453.0,0.0063,0.0
2025-01-08,F06,Premium,398,2657,5314,31.89,0.0,14392.0,0.0046,0.0
2025-01-09,F06,Premium,438,2685,5369,32.22,0.0,13344.0,0.003,0.0
2025-01-10,F06,Premium,429,2794,5588,33.53,0.0,13990.0,0.004,0.0
2025-01-11,F06,Premium,438,2904,5808,34.85,0.0,13421.0,0.0069,0.0
2025-01-12,F06,Premium,438,2876,5753,34.52,0.0,13653.0,0.0048,0.0
2025-01-13,F06,Premium,428,2657,5314,31.89,0.0,13787.0,0.0038,0.0
2025-01-14,F06,Premium,387,2630,5260,31.56,0.0,13686.0,0.0031,0.0
2025-01-15,F06,Premium,426,2657,5314,31.89,0.0,14946.0,0.0043,0.0
2025-01-16,F06,Premium,404,2685,5369,32.22,0.0,14207.0,0.0044,0.0
2025-01-17,F06,Premium,423,2794,5588,33.53,0.0,15360.0,0.005,0.0
2025-01-18,F06,Premium,424,2904,5808,34.85,0.0,13638.0,0.0033,0.0
2025-01-19,F06,Premium,429,2876,5753,34.52,0.0,14446.0,0.0044,0.0
2025-01-20,F06,Premium,428,2657,5314,31.89,0.0,12541.0,0.0042,0.0
2025-01-21,F06,Premium,390,2630,5260,31.56,0.0,16054.0,0.0036,0.0
2025-01-22,F06,Premium,358,2657,5314,31.89,0.0,13689.0,0.003,0.0
2025-01-23,F06,Premium,407,2685,5369,32.22,0.0,13941.0,0.0043,0.0
2025-01-24,F06,Premium,432,2794,5588,33.53,0.0,14078.0,0.0059,0.0
2025-01-25,F06,Premium,444,2904,5808,34.85,0.0,14039.0,0.0035,0.0
2025-01-26,F06,Premium,429,2876,5753,34.52,0.0,15078.0,0.0038,0.0
2025-01-27,F06,Premium,405,2657,5314,31.89,0.0,13808.0,0.0028,0.0
2025-01-28,F06,Premium,370,2630,5260,31.56,0.0,13803.0,0.0035,0.0
2025-01-29,F06,Premium,393,2657,5314,31.89,0.0,13117.0,0.004,0.0
2025-01-30,F06,Premium,375,2685,5369,32.22,0.0,16393.0,0.0042,0.0
2025-01-31,F06,Premium,431,2794,5588,33.53,0.0,14420.0,0.0058,0.0
2025-02-01,F06,Premium,446,3592,7184,43.11,0.0,13558.0,0.0048,0.0
2025-02-02,F06,Premium,478,3558,7117,42.7,0.0,14389.0,0.0031,0.0
2025-02-03,F06,Premium,398,3287,6574,39.45,0.0,12499.0,0.0041,0.0
2025-02-04,F06,Premium,441,3253,6507,39.04,0.0,13758.0,0.0037,0.0
2025-02-05,F06,Premium,377,3287,6574,39.45,0.0,13680.0,0.0038,0.0
2025-02-06,F06,Premium,435,3321,6642,39.85,0.0,14008.0,0.0032,0.0
2025-02-07,F06,Premium,446,3457,6913,41.48,0.0,16834.0,0.0032,0.0
2025-02-08,F06,Premium,419,3592,7184,43.11,0.0,15976.0,0.0057,0.0
2025-02-09,F06,Premium,435,3558,7117,42.7,0.0,16935.0,0.0054,0.0
2025-02-10,F06,Premium,414,3287,6574,39.45,0.0,14985.0,0.0035,0.0
2025-02-11,F06,Premium,431,3253,6507,39.04,0.0,15811.0,0.006,0.0
2025-02-12,F06,Premium,435,3287,6574,39.45,0.0,15368.0,0.0031,0.0
2025-02-13,F06,Premium,422,3321,6642,39.85,0.0,16764.0,0.0043,0.0
2025-02-14,F06,Premium,414,3457,6913,41.48,0.0,16686.0,0.0041,0.0
2025-02-15,F06,Premium,433,3592,7184,43.11,0.0,15510.0,0.0026,0.0
2025-02-16,F06,Premium,431,3558,7117,42.7,0.0,16020.0,0.0051,0.0
2025-02-17,F06,Premium,446,3287,6574,39.45,0.0,14707.0,0.0044,0.0
2025-02-18,F06,Premium,424,3253,6507,39.04,0.0,14564.0,0.0034,0.0
2025-02-19,F06,Premium,402,3287,6574,39.45,0.0,13534.0,0.0046,0.0
2025-02-20,F06,Premium,455,3321,6642,39.85,0.0,14626.0,0.0044,0.0
2025-02-21,F06,Premium,442,3457,6913,41.48,0.0,14694.0,0.0036,0.0
2025-02-22,F06,Premium,459,3592,7184,43.11,0.0,14778.0,0.0043,0.0
2025-02-23,F06,Premium,496,3558,7117,42.7,0.0,13663.0,0.004,0.0
2025-02-24,F06,Premium,377,3287,6574,39.45,0.0,14198.0,0.0042,0.0
2025-02-25,F06,Premium,400,3253,6507,39.04,0.0,13714.0,0.0036,0.0
2025-02-26,F06,Premium,427,3287,6574,39.45,0.0,14382.0,0.0036,0.0
2025-02-27,F06,Premium,443,3321,6642,39.85,0.0,14281.0,0.0052,0.0
2025-02-28,F06,Premium,433,3457,6913,41.48,0.0,13216.0,0.0046,0.0
2025-03-01,F06,Premium,500,3347,6694,40.16,0.0,13415.0,0.0046,0.0
2025-03-02,F06,Premium,509,3315,6631,39.78,0.0,14497.0,0.0039,0.0
2025-03-03,F06,Premium,456,3063,6125,36.75,0.0,13665.0,0.0037,0.0
2025-03-04,F06,Premium,419,3031,6062,36.37,0.0,13960.0,0.0024,0.0
2025-03-05,F06,Premium,457,3063,6125,36.75,0.0,13835.0,0.0033,0.0
2025-03-06,F06,Premium,508,3094,6189,37.13,0.0,13264.0,0.004,0.0
2025-03-07,F06,Premium,445,3221,6441,38.65,0.0,13489.0,0.0039,0.0
2025-03-08,F06,Premium,546,3347,6694,40.16,0.0,14074.0,0.0056,0.0
2025-03-09,F06,Premium,486,3315,6631,39.78,0.0,14466.0,0.0047,0.0
2025-03-10,F06,Premium,430,3063,6125,36.75,0.0,14134.0,0.0043,0.0
2025-03-11,F06,Premium,436,3031,6062,36.37,0.0,13659.0,0.003,0.0
2025-03-12,F06,Premium,417,3063,6125,36.75,0.0,13607.0,0.0042,0.0
2025-03-13,F06,Premium,428,3094,6189,37.13,0.0,14133.0,0.0022,0.0
2025-03-14,F06,Premium,520,3221,6441,38.65,0.0,14603.0,0.0044,0.0
2025-03-15,F06,Premium,519,3347,6694,40.16,0.0,13948.0,0.0039,0.0
2025-03-16,F06,Premium,484,3315,6631,39.78,0.0,14162.0,0.0033,0.0
2025-03-17,F06,Premium,474,3063,6125,36.75,0.0,12399.0,0.0052,0.0
2025-03-18,F06,Premium,419,3031,6062,36.37,0.0,14155.0,0.0036,0.0
2025-03-19,F06,Premium,458,3063,6125,36.75,0.0,14771.0,0.005,0.0
2025-03-20,F06,Premium,473,3094,6189,37.13,0.0,14455.0,0.0031,0.0
2025-03-21,F06,Premium,445,3221,6441,38.65,0.0,13288.0,0.0038,0.0
2025-03-22,F06,Premium,485,3347,6694,40.16,0.0,15061.0,0.0037,0.0
2025-03-23,F06,Premium,435,3315,6631,39.78,0.0,12060.0,0.0037,0.0
2025-03-24,F06,Premium,476,3063,6125,36.75,0.0,13089.0,0.007,0.0
2025-03-25,F06,Premium,415,3031,6062,36.37,0.0,13094.0,0.0039,0.0
2025-03-26,F06,Premium,452,3063,6125,36.75,0.0,14138.0,0.0051,0.0
2025-03-27,F06,Premium,427,3094,6189,37.13,0.0,14341.0,0.0024,0.0
2025-03-28,F06,Premium,461,3221,6441,38.65,0.0,14579.0,0.0047,0.0
2025-03-29,F06,Premium,518,3347,6694,40.16,0.0,13593.0,0.0044,0.0
2025-03-30,F06,Premium,504,3315,6631,39.78,0.0,13184.0,0.0052,0.0
2025-03-31,F06,Premium,412,3063,6125,36.75,0.0,16413.0,0.0043,0.0
2025-04-01,F06,Premium,490,3411,6822,40.93,0.0,15137.0,0.0047,0.0
2025-04-02,F06,Premium,449,3447,6893,41.36,0.0,15606.0,0.0043,0.0
2025-04-03,F06,Premium,468,3482,6965,41.79,0.0,13146.0,0.004,0.0
2025-04-04,F06,Premium,521,3624,7249,43.49,0.0,12377.0,0.0032,0.0
2025-04-05,F06,Premium,549,3767,7533,45.2,0.0,13652.0,0.0033,0.0
2025-04-06,F06,Premium,525,3731,7462,44.77,0.0,13608.0,0.0027,0.0
2025-04-07,F06,Premium,465,3447,6893,41.36,0.0,14389.0,0.0032,0.0
2025-04-08,F06,Premium,461,3411,6822,40.93,0.0,13679.0,0.0045,0.0
2025-04-09,F06,Premium,469,3447,6893,41.36,0.0,15061.0,0.0051,0.0
2025-04-10,F06,Premium,499,3482,6965,41.79,0.0,14454.0,0.0039,0.0
2025-04-11,F06,Premium,510,3624,7249,43.49,0.0,13524.0,0.0056,0.0
2025-04-12,F06,Premium,550,3767,7533,45.2,0.0,13341.0,0.0034,0.0
2025-04-13,F06,Premium,477,3731,7462,44.77,0.0,13149.0,0.0031,0.0
2025-04-14,F06,Premium,485,3447,6893,41.36,0.0,13815.0,0.003,0.0
2025-04-15,F06,Premium,450,3411,6822,40.93,0.0,14490.0,0.0045,0.0
2025-04-16,F06,Premium,495,3447,6893,41.36,0.0,14072.0,0.0039,0.0
2025-04-17,F06,Premium,446,3482,6965,41.79,0.0,12732.0,0.0039,0.0
2025-04-18,F06,Premium,535,3624,7249,43.49,0.0,16626.0,0.0035,0.0
2025-04-19,F06,Premium,541,3767,7533,45.2,0.0,14593.0,0.004,0.0
2025-04-20,F06,Premium,575,3731,7462,44.77,0.0,16490.0,0.0046,0.0
2025-04-21,F06,Premium,478,3447,6893,41.36,0.0,15814.0,0.0032,0.0
2025-04-22,F06,Premium,510,3411,6822,40.93,0.0,14877.0,0.0056,0.0
2025-04-23,F06,Premium,420,3447,6893,41.36,0.0,14701.0,0.0042,0.0
2025-04-24,F06,Premium,494,3482,6965,41.79,0.0,17173.0,0.0032,0.0
2025-04-25,F06,Premium,485,3624,7249,43.49,0.0,16140.0,0.0031,0.0
2025-04-26,F06,Premium,523,3767,7533,45.2,0.0,16437.0,0.0034,0.0
2025-04-27,F06,Premium,550,3731,7462,44.77,0.0,16000.0,0.0039,0.0
2025-04-28,F06,Premium,482,3447,6893,41.36,0.0,13426.0,0.0038,0.0
2025-04-29,F06,Premium,491,3411,6822,40.93,0.0,13685.0,0.004,0.0
2025-04-30,F06,Premium,415,3447,6893,41.36,0.0,14099.0,0.004,0.0
2025-05-01,F06,Premium,514,3609,7217,43.3,0.0,14744.0,0.0034,0.0
2025-05-02,F06,Premium,561,3756,7512,45.07,0.0,14531.0,0.0046,0.0
2025-05-03,F06,Premium,509,3903,7806,46.84,0.0,14846.0,0.0065,0.0
2025-05-04,F06,Premium,532,3866,7733,46.4,0.0,13241.0,0.004,0.0
2025-05-05,F06,Premium,528,3572,7143,42.86,0.0,14593.0,0.0048,0.0
2025-05-06,F06,Premium,514,3535,7070,42.42,0.0,13486.0,0.0054,0.0
2025-05-07,F06,Premium,523,3572,7143,42.86,0.0,12935.0,0.0037,0.0
2025-05-08,F06,Premium,473,3609,7217,43.3,0.0,15314.0,0.0055,0.0
2025-05-09,F06,Premium,513,3756,7512,45.07,0.0,14159.0,0.0047,0.0
2025-05-10,F06,Premium,567,3903,7806,46.84,0.0,13954.0,0.0037,0.0
2025-05-11,F06,Premium,578,3866,7733,46.4,0.0,13726.0,0.0031,0.0
2025-05-12,F06,Premium,520,3572,7143,42.86,0.0,14332.0,0.0061,0.0
2025-05-13,F06,Premium,514,3535,7070,42.42,0.0,13531.0,0.0051,0.0
2025-05-14,F06,Premium,483,3572,7143,42.86,0.0,14299.0,0.0047,0.0
2025-05-15,F06,Premium,476,3609,7217,43.3,0.0,12767.0,0.0046,0.0
2025-05-16,F06,Premium,503,3756,7512,45.07,0.0,13610.0,0.0024,0.0
2025-05-17,F06,Premium,527,3903,7806,46.84,0.0,11826.0,0.0068,0.0
2025-05-18,F06,Premium,504,3866,7733,46.4,0.0,13639.0,0.0034,0.0
2025-05-19,F06,Premium,487,3572,7143,42.86,0.0,13339.0,0.003,0.0
2025-05-20,F06,Premium,491,3535,7070,42.42,0.0,14216.0,0.0052,0.0
2025-05-21,F06,Premium,537,3572,7143,42.86,0.0,15025.0,0.0046,0.0
2025-05-22,F06,Premium,480,3609,7217,43.3,0.0,15077.0,0.0036,0.0
2025-05-23,F06,Premium,494,3756,7512,45.07,0.0,14682.0,0.0031,0.0
2025-05-24,F06,Premium,585,3903,7806,46.84,0.0,14399.0,0.0073,0.0
2025-05-25,F06,Premium,556,3866,7733,46.4,0.0,13942.0,0.0051,0.0
2025-05-26,F06,Premium,543,3572,7143,42.86,0.0,13190.0,0.0046,0.0
2025-05-27,F06,Premium,534,3535,7070,42.42,0.0,14205.0,0.0034,0.0
2025-05-28,F06,Premium,529,3572,7143,42.86,0.0,13939.0,0.0018,0.0
2025-05-29,F06,Premium,489,3609,7217,43.3,0.0,13284.0,0.0028,0.0
2025-05-30,F06,Premium,581,3756,7512,45.07,0.0,13684.0,0.0043,0.0
2025-05-31,F06,Premium,560,3903,7806,46.84,0.0,14243.0,0.0019,0.0
2025-06-01,F06,Premium,615,4298,8596,51.58,0.0,15190.0,0.0053,0.0
2025-06-02,F06,Premium,535,3971,7941,47.65,0.0,14147.0,0.0027,0.0
2025-06-03,F06,Premium,530,3930,7860,47.16,0.0,13428.0,0.0029,0.0
2025-06-04,F06,Premium,535,3971,7941,47.65,0.0,14043.0,0.0039,0.0
2025-06-05,F06,Premium,540,4012,8023,48.14,0.0,14004.0,0.0063,0.0
2025-06-06,F06,Premium,586,4175,8351,50.1,0.0,12903.0,0.0044,0.0
2025-06-07,F06,Premium,639,4339,8678,52.07,0.0,16033.0,0.004,0.0
2025-06-08,F06,Premium,598,4298,8596,51.58,0.0,15032.0,0.005,0.0
2025-06-09,F06,Premium,563,3971,7941,47.65,0.0,12927.0,0.0042,0.0
2025-06-10,F06,Premium,562,3930,7860,47.16,0.0,13995.0,0.0054,0.0
2025-06-11,F06,Premium,563,3971,7941,47.65,0.0,15334.0,0.0031,0.0
2025-06-12,F06,Premium,534,4012,8023,48.14,0.0,13911.0,0.0029,0.0
2025-06-13,F06,Premium,530,4175,8351,50.1,0.0,13614.0,0.0038,0.0
2025-06-14,F06,Premium,614,4339,8678,52.07,0.0,14152.0,0.0035,0.0
2025-06-15,F06,Premium,601,4298,8596,51.58,0.0,13601.0,0.0054,0.0
2025-06-16,F06,Premium,522,3971,7941,47.65,0.0,14091.0,0.005,0.0
2025-06-17,F06,Premium,496,3930,7860,47.16,0.0,13641.0,0.006,0.0
2025-06-18,F06,Premium,572,3971,7941,47.65,0.0,14182.0,0.0054,0.0
2025-06-19,F06,Premium,526,4012,8023,48.14,0.0,14480.0,0.0061,0.0
2025-06-20,F06,Premium,617,4175,8351,50.1,0.0,15080.0,0.0038,0.0
2025-06-21,F06,Premium,539,4339,8678,52.07,0.0,13297.0,0.0038,0.0
2025-06-22,F06,Premium,591,4298,8596,51.58,0.0,12738.0,0.0039,0.0
2025-06-23,F06,Premium,525,3971,7941,47.65,0.0,13826.0,0.0032,0.0
2025-06-24,F06,Premium,510,3930,7860,47.16,0.0,14981.0,0.0037,0.0
2025-06-25,F06,Premium,541,3971,7941,47.65,0.0,12970.0,0.0039,0.0
2025-06-26,F06,Premium,519,4012,8023,48.14,0.0,14902.0,0.0045,0.0
2025-06-27,F06,Premium,579,4175,8351,50.1,0.0,14343.0,0.0033,0.0
2025-06-28,F06,Premium,568,4339,8678,52.07,0.0,13360.0,0.0032,0.0
2025-06-29,F06,Premium,578,4298,8596,51.58,0.0,13476.0,0.0041,0.0
2025-06-30,F06,Premium,523,3971,7941,47.65,0.0,13675.0,0.0043,0.0
2025-07-01,F06,Premium,618,4124,8248,49.49,0.0,16808.0,0.0031,0.0
2025-07-02,F06,Premium,607,4167,8334,50.0,0.0,16404.0,0.0045,0.0
2025-07-03,F06,Premium,570,4210,8420,50.52,0.0,15188.0,0.0064,0.0
2025-07-04,F06,Premium,583,4382,8764,52.58,0.0,14957.0,0.0048,0.0
2025-07-05,F06,Premium,649,4554,9107,54.64,0.0,16743.0,0.0042,0.0
2025-07-06,F06,Premium,625,4511,9021,54.13,0.0,16523.0,0.0024,0.0
2025-07-07,F06,Premium,567,4167,8334,50.0,0.0,16071.0,0.0029,0.0
2025-07-08,F06,Premium,544,4124,8248,49.49,0.0,16646.0,0.0049,0.0
2025-07-09,F06,Premium,582,4167,8334,50.0,0.0,15452.0,0.0037,0.0
2025-07-10,F06,Premium,614,4210,8420,50.52,0.0,15326.0,0.0029,0.0
2025-07-11,F06,Premium,639,4382,8764,52.58,0.0,13076.0,0.0031,0.0
2025-07-12,F06,Premium,648,4554,9107,54.64,0.0,13514.0,0.0031,0.0
2025-07-13,F06,Premium,597,4511,9021,54.13,0.0,14242.0,0.0038,0.0
2025-07-14,F06,Premium,580,4167,8334,50.0,0.0,13629.0,0.0052,0.0
2025-07-15,F06,Premium,631,4124,8248,49.49,0.0,13621.0,0.0042,0.0
2025-07-16,F06,Premium,690,4167,8334,50.0,0.0,13864.0,0.0049,0.0
2025-07-17,F06,Premium,630,4210,8420,50.52,0.0,13797.0,0.0049,0.0
2025-07-18,F06,Premium,688,4382,8764,52.58,0.0,14286.0,0.003,0.0
2025-07-19,F06,Premium,758,4554,9107,54.64,0.0,13532.0,0.0039,0.0
2025-07-20,F06,Premium,676,4511,9021,54.13,0.0,13801.0,0.004,0.0
2025-07-21,F06,Premium,675,4167,8334,50.0,0.0,13543.0,0.0026,0.0
2025-07-22,F06,Premium,624,4124,8248,49.49,0.0,13460.0,0.0046,0.0
2025-07-23,F06,Premium,597,4167,8334,50.0,0.0,14317.0,0.0066,0.0
2025-07-24,F06,Premium,644,4210,8420,50.52,0.0,12271.0,0.0045,0.0
2025-07-25,F06,Premium,681,4382,8764,52.58,0.0,12712.0,0.0033,0.0
2025-07-26,F06,Premium,637,4554,9107,54.64,0.0,14457.0,0.0052,0.0
2025-07-27,F06,Premium,673,4511,9021,54.13,0.0,13183.0,0.0051,0.0
2025-07-28,F06,Premium,638,4167,8334,50.0,0.0,13100.0,0.005,0.0
2025-07-29,F06,Premium,585,4124,8248,49.49,0.0,13360.0,0.0031,0.0
2025-07-30,F06,Premium,686,4167,8334,50.0,0.0,13272.0,0.004,0.0
2025-07-31,F06,Premium,622,4210,8420,50.52,0.0,12564.0,0.0035,0.0
2025-08-01,F06,Premium,690,4721,9441,56.65,0.0,13806.0,0.0045,0.0
2025-08-02,F06,Premium,725,4906,9811,58.87,0.0,13931.0,0.0036,0.0
2025-08-03,F06,Premium,753,4859,9719,58.31,0.0,12807.0,0.0035,0.0
2025-08-04,F06,Premium,706,4489,8978,53.87,0.0,12439.0,0.0057,0.0
2025-08-05,F06,Premium,697,4443,8886,53.32,0.0,13794.0,0.0026,0.0
2025-08-06,F06,Premium,729,4489,8978,53.87,0.0,12099.0,0.0052,0.0
2025-08-07,F06,Premium,592,4535,9071,54.43,0.0,14519.0,0.004,0.0
2025-08-08,F06,Premium,729,4721,9441,56.65,0.0,12827.0,0.0023,0.0
2025-08-09,F06,Premium,787,4906,9811,58.87,0.0,12601.0,0.0045,0.0
2025-08-10,F06,Premium,795,4859,9719,58.31,0.0,13590.0,0.0035,0.0
2025-08-11,F06,Premium,699,4489,8978,53.87,0.0,13011.0,0.0057,0.0
2025-08-12,F06,Premium,670,4443,8886,53.32,0.0,13413.0,0.0091,0.0
2025-08-13,F06,Premium,694,4489,8978,53.87,0.0,13460.0,0.0028,0.0
2025-08-14,F06,Premium,723,4535,9071,54.43,0.0,12880.0,0.0036,0.0
2025-08-15,F06,Premium,706,4721,9441,56.65,0.0,12832.0,0.0043,0.0
2025-08-16,F06,Premium,735,4906,9811,58.87,0.0,13969.0,0.0039,0.0
2025-08-17,F06,Premium,817,4859,9719,58.31,0.0,12715.0,0.0044,0.0
2025-08-18,F06,Premium,677,4489,8978,53.87,0.0,13019.0,0.0046,0.0
2025-08-19,F06,Premium,726,4443,8886,53.32,0.0,11881.0,0.0027,0.0
2025-08-20,F06,Premium,647,4489,8978,53.87,0.0,13179.0,0.0031,0.0
2025-08-21,F06,Premium,738,4535,9071,54.43,0.0,12867.0,0.0045,0.0
2025-08-22,F06,Premium,721,4721,9441,56.65,0.0,14810.0,0.0049,0.0
2025-08-23,F06,Premium,743,4906,9811,58.87,0.0,15715.0,0.004,0.0
2025-08-24,F06,Premium,734,4859,9719,58.31,0.0,14467.0,0.0054,0.0
2025-08-25,F06,Premium,669,4489,8978,53.87,0.0,14091.0,0.0061,0.0
2025-08-26,F06,Premium,764,4443,8886,53.32,0.0,16758.0,0.0042,0.0
2025-08-27,F06,Premium,681,4489,8978,53.87,0.0,15337.0,0.003,0.0
2025-08-28,F06,Premium,667,4535,9071,54.43,0.0,14209.0,0.0031,0.0
2025-08-29,F06,Premium,739,4721,9441,56.65,0.0,14561.0,0.0059,0.0
2025-08-30,F06,Premium,821,4906,9811,58.87,0.0,15724.0,0.0046,0.0
2025-08-31,F06,Premium,779,4859,9719,58.31,0.0,13988.0,0.0036,0.0
2025-09-01,F06,Premium,783,5082,10163,60.98,0.0,14759.0,0.0039,0.0
2025-09-02,F06,Premium,752,5029,10059,60.35,0.0,14019.0,0.0036,0.0
2025-09-03,F06,Premium,726,5082,10163,60.98,0.0,14093.0,0.0054,0.0
2025-09-04,F06,Premium,728,5134,10268,61.61,0.0,14062.0,0.0026,0.0
2025-09-05,F06,Premium,739,5344,10687,64.12,0.0,15902.0,0.0041,0.0
2025-09-06,F06,Premium,832,5553,11106,66.64,0.0,14384.0,0.0041,0.0
2025-09-07,F06,Premium,831,5501,11002,66.01,0.0,14039.0,0.0027,0.0
2025-09-08,F06,Premium,766,5082,10163,60.98,0.0,11916.0,0.0059,0.0
2025-09-09,F06,Premium,685,5029,10059,60.35,0.0,12533.0,0.0039,0.0
2025-09-10,F06,Premium,682,5082,10163,60.98,0.0,12635.0,0.0037,0.0
2025-09-11,F06,Premium,757,5134,10268,61.61,0.0,13544.0,0.0044,0.0
2025-09-12,F06,Premium,849,5344,10687,64.12,0.0,12533.0,0.0036,0.0
2025-09-13,F06,Premium,789,5553,11106,66.64,0.0,13045.0,0.0055,0.0
2025-09-14,F06,Premium,756,5501,11002,66.01,0.0,13811.0,0.0038,0.0
2025-09-15,F06,Premium,758,5082,10163,60.98,0.0,12102.0,0.0039,0.0
2025-09-16,F06,Premium,831,5029,10059,60.35,0.0,11863.0,0.0046,0.0
2025-09-17,F06,Premium,697,5082,10163,60.98,0.0,13430.0,0.0027,0.0
2025-09-18,F06,Premium,816,5134,10268,61.61,0.0,11860.0,0.0043,0.0
2025-09-19,F06,Premium,804,5344,10687,64.12,0.0,12420.0,0.0031,0.0
2025-09-20,F06,Premium,811,5553,11106,66.64,0.0,12896.0,0.0028,0.0
2025-09-21,F06,Premium,823,5501,11002,66.01,0.0,12625.0,0.0058,0.0
