cohort_month,months_since_first_payment,calendar_month,channel_id,first_plan_id,market_tier,cohort_size,active_subscribers,mrr_usd,net_revenue_usd,cum_net_revenue_usd,retention_rate,cum_net_revenue_per_sub_usd
2026-03,3,2026-06,CH02,P1M,Tier 3,167,50,523.67,826.16,6104.04,0.2994,36.55
2026-03,4,2026-07,CH02,P1M,Tier 3,167,50,467.37,648.24,6752.28,0.2994,40.43
2026-03,5,2026-08,CH02,P1M,Tier 3,167,49,433.74,464.83,7217.11,0.2934,43.22
2026-03,0,2026-03,CH02,P3M,Tier 1,254,242,2101.12,6957.73,6957.73,0.9528,27.39
2026-03,1,2026-04,CH02,P3M,Tier 1,254,241,2086.18,276.43,7234.15,0.9488,28.48
2026-03,2,2026-05,CH02,P3M,Tier 1,254,241,2091.35,879.21,8113.36,0.9488,31.94
2026-03,3,2026-06,CH02,P3M,Tier 1,254,123,1070.02,3904.75,12018.11,0.4843,47.32
2026-03,4,2026-07,CH02,P3M,Tier 1,254,123,1039.01,1259.55,13277.67,0.4843,52.27
2026-03,5,2026-08,CH02,P3M,Tier 1,254,129,1088.46,761.1,14038.77,0.5079,55.27
2026-03,0,2026-03,CH02,P3M,Tier 2,39,36,306.28,1080.9,1080.9,0.9231,27.72
2026-03,1,2026-04,CH02,P3M,Tier 2,39,36,303.84,9.08,1089.98,0.9231,27.95
2026-03,2,2026-05,CH02,P3M,Tier 2,39,36,305.39,313.35,1403.33,0.9231,35.98
2026-03,3,2026-06,CH02,P3M,Tier 2,39,17,149.44,622.67,2026.0,0.4359,51.95
2026-03,4,2026-07,CH02,P3M,Tier 2,39,18,154.14,177.88,2203.88,0.4615,56.51
2026-03,5,2026-08,CH02,P3M,Tier 2,39,19,152.63,94.53,2298.41,0.4872,58.93
2026-03,0,2026-03,CH02,P3M,Tier 3,66,64,530.83,1908.88,1908.88,0.9697,28.92
2026-03,1,2026-04,CH02,P3M,Tier 3,66,64,530.83,285.28,2194.16,0.9697,33.24
2026-03,2,2026-05,CH02,P3M,Tier 3,66,64,530.83,138.05,2332.21,0.9697,35.34
2026-03,3,2026-06,CH02,P3M,Tier 3,66,31,255.93,794.93,3127.14,0.4697,47.38
2026-03,4,2026-07,CH02,P3M,Tier 3,66,31,246.41,114.78,3241.92,0.4697,49.12
2026-03,5,2026-08,CH02,P3M,Tier 3,66,32,249.79,132.51,3374.44,0.4848,51.13
2026-03,0,2026-03,CH02,P12M,Tier 1,537,513,1970.01,24818.6,24818.6,0.9553,46.22
2026-03,1,2026-04,CH02,P12M,Tier 1,537,507,1941.03,651.86,25470.46,0.9441,47.43
2026-03,2,2026-05,CH02,P12M,Tier 1,537,507,1946.0,1387.19,26857.65,0.9441,50.01
2026-03,3,2026-06,CH02,P12M,Tier 1,537,507,1951.32,1357.69,28215.34,0.9441,52.54
2026-03,4,2026-07,CH02,P12M,Tier 1,537,507,1956.31,1578.69,29794.02,0.9441,55.48
2026-03,5,2026-08,CH02,P12M,Tier 1,537,507,1953.15,1610.07,31404.1,0.9441,58.48
2026-03,0,2026-03,CH02,P12M,Tier 2,80,76,287.2,4297.04,4297.04,0.95,53.71
2026-03,1,2026-04,CH02,P12M,Tier 2,80,76,284.82,32.92,4329.96,0.95,54.12
2026-03,2,2026-05,CH02,P12M,Tier 2,80,76,286.33,269.34,4599.3,0.95,57.49
2026-03,3,2026-06,CH02,P12M,Tier 2,80,76,288.06,158.65,4757.95,0.95,59.47
2026-03,4,2026-07,CH02,P12M,Tier 2,80,76,289.79,52.28,4810.23,0.95,60.13
2026-03,5,2026-08,CH02,P12M,Tier 2,80,76,288.71,19.07,4829.29,0.95,60.37
2026-03,0,2026-03,CH02,P12M,Tier 3,177,176,651.66,7930.58,7930.58,0.9944,44.81
2026-03,1,2026-04,CH02,P12M,Tier 3,177,176,651.66,152.34,8082.92,0.9944,45.67
2026-03,2,2026-05,CH02,P12M,Tier 3,177,176,651.66,957.97,9040.89,0.9944,51.08
2026-03,3,2026-06,CH02,P12M,Tier 3,177,176,651.66,701.24,9742.13,0.9944,55.04
2026-03,4,2026-07,CH02,P12M,Tier 3,177,176,651.66,279.85,10021.98,0.9944,56.62
2026-03,5,2026-08,CH02,P12M,Tier 3,177,176,651.66,156.62,10178.6,0.9944,57.51
2026-03,0,2026-03,CH03,P1M,Tier 1,472,458,6166.92,8369.53,8369.53,0.9703,17.73
2026-03,1,2026-04,CH03,P1M,Tier 1,472,271,3519.91,4723.3,13092.83,0.5742,27.74
2026-03,2,2026-05,CH03,P1M,Tier 1,472,213,2595.77,4482.19,17575.03,0.4513,37.24
2026-03,3,2026-06,CH03,P1M,Tier 1,472,170,1941.7,2616.47,20191.5,0.3602,42.78
2026-03,4,2026-07,CH03,P1M,Tier 1,472,160,1715.53,2855.53,23047.03,0.339,48.83
2026-03,5,2026-08,CH03,P1M,Tier 1,472,155,1568.24,2608.44,25655.47,0.3284,54.35
2026-03,0,2026-03,CH03,P1M,Tier 2,79,78,1030.88,1030.88,1030.88,0.9873,13.05
2026-03,1,2026-04,CH03,P1M,Tier 2,79,39,495.28,870.48,1901.35,0.4937,24.07
2026-03,2,2026-05,CH03,P1M,Tier 2,79,33,398.73,769.31,2670.67,0.4177,33.81
2026-03,3,2026-06,CH03,P1M,Tier 2,79,28,315.66,394.01,3064.68,0.3544,38.79
2026-03,4,2026-07,CH03,P1M,Tier 2,79,26,290.41,299.66,3364.34,0.3291,42.59
2026-03,5,2026-08,CH03,P1M,Tier 2,79,27,274.78,375.86,3740.19,0.3418,47.34
2026-03,0,2026-03,CH03,P1M,Tier 3,112,110,1422.12,1947.48,1947.48,0.9821,17.39
2026-03,1,2026-04,CH03,P1M,Tier 3,112,66,837.62,912.57,2860.04,0.5893,25.54
2026-03,2,2026-05,CH03,P1M,Tier 3,112,49,589.97,967.95,3827.99,0.4375,34.18
2026-03,3,2026-06,CH03,P1M,Tier 3,112,37,425.86,427.33,4255.32,0.3304,37.99
2026-03,4,2026-07,CH03,P1M,Tier 3,112,34,377.07,526.62,4781.94,0.3036,42.7
2026-03,5,2026-08,CH03,P1M,Tier 3,112,31,305.77,973.83,5755.77,0.2768,51.39
2026-03,0,2026-03,CH03,P3M,Tier 1,176,168,1449.74,4548.76,4548.76,0.9545,25.85
2026-03,1,2026-04,CH03,P3M,Tier 1,176,168,1444.91,309.05,4857.81,0.9545,27.6
2026-03,2,2026-05,CH03,P3M,Tier 1,176,168,1448.3,915.52,5773.33,0.9545,32.8
2026-03,3,2026-06,CH03,P3M,Tier 1,176,94,817.06,2847.14,8620.47,0.5341,48.98
2026-03,4,2026-07,CH03,P3M,Tier 1,176,94,807.28,502.47,9122.94,0.5341,51.83
2026-03,5,2026-08,CH03,P3M,Tier 1,176,98,822.38,542.52,9665.46,0.5568,54.92
2026-03,0,2026-03,CH03,P3M,Tier 2,18,17,145.18,826.01,826.01,0.9444,45.89
2026-03,1,2026-04,CH03,P3M,Tier 2,18,17,143.88,0.0,826.01,0.9444,45.89
2026-03,2,2026-05,CH03,P3M,Tier 2,18,17,144.71,23.72,849.73,0.9444,47.21
2026-03,3,2026-06,CH03,P3M,Tier 2,18,9,72.38,317.58,1167.32,0.5,64.85
2026-03,4,2026-07,CH03,P3M,Tier 2,18,9,72.88,52.81,1220.13,0.5,67.79
2026-03,5,2026-08,CH03,P3M,Tier 2,18,11,89.83,78.65,1298.78,0.6111,72.15
2026-03,0,2026-03,CH03,P3M,Tier 3,37,37,306.39,949.86,949.86,1.0,25.67
2026-03,1,2026-04,CH03,P3M,Tier 3,37,37,306.39,252.43,1202.29,1.0,32.49
2026-03,2,2026-05,CH03,P3M,Tier 3,37,37,306.39,131.19,1333.48,1.0,36.04
2026-03,3,2026-06,CH03,P3M,Tier 3,37,20,174.65,493.19,1826.67,0.5405,49.37
2026-03,4,2026-07,CH03,P3M,Tier 3,37,17,137.41,23.8,1850.47,0.4595,50.01
2026-03,5,2026-08,CH03,P3M,Tier 3,37,21,164.33,154.2,2004.67,0.5676,54.18
2026-03,0,2026-03,CH03,P12M,Tier 1,418,398,1525.76,20067.7,20067.7,0.9522,48.01
2026-03,1,2026-04,CH03,P12M,Tier 1,418,396,1512.88,477.26,20544.95,0.9474,49.15
2026-03,2,2026-05,CH03,P12M,Tier 1,418,396,1516.63,1815.69,22360.65,0.9474,53.49
2026-03,3,2026-06,CH03,P12M,Tier 1,418,396,1520.67,2154.36,24515.0,0.9474,58.65
2026-03,4,2026-07,CH03,P12M,Tier 1,418,396,1524.49,1263.04,25778.04,0.9474,61.67
2026-03,5,2026-08,CH03,P12M,Tier 1,418,396,1522.07,1771.2,27549.24,0.9474,65.91
2026-03,0,2026-03,CH03,P12M,Tier 2,62,61,230.24,3150.42,3150.42,0.9839,50.81
2026-03,1,2026-04,CH03,P12M,Tier 2,62,61,228.43,79.89,3230.31,0.9839,52.1
2026-03,2,2026-05,CH03,P12M,Tier 2,62,61,229.58,488.02,3718.32,0.9839,59.97
2026-03,3,2026-06,CH03,P12M,Tier 2,62,61,230.89,232.29,3950.61,0.9839,63.72
2026-03,4,2026-07,CH03,P12M,Tier 2,62,61,232.2,32.41,3983.02,0.9839,64.24
2026-03,5,2026-08,CH03,P12M,Tier 2,62,61,231.38,46.66,4029.69,0.9839,65.0
2026-03,0,2026-03,CH03,P12M,Tier 3,139,137,506.8,6425.39,6425.39,0.9856,46.23
2026-03,1,2026-04,CH03,P12M,Tier 3,139,137,506.8,336.89,6762.28,0.9856,48.65
2026-03,2,2026-05,CH03,P12M,Tier 3,139,137,506.8,564.6,7326.88,0.9856,52.71
2026-03,3,2026-06,CH03,P12M,Tier 3,139,137,506.8,199.96,7526.84,0.9856,54.15
2026-03,4,2026-07,CH03,P12M,Tier 3,139,137,506.8,102.89,7629.73,0.9856,54.89
2026-03,5,2026-08,CH03,P12M,Tier 3,139,137,506.8,779.69,8409.42,0.9856,60.5
2026-03,0,2026-03,CH04,P1M,Tier 1,384,368,4954.61,8002.12,8002.12,0.9583,20.84
2026-03,1,2026-04,CH04,P1M,Tier 1,384,250,3240.01,5905.38,13907.5,0.651,36.22
2026-03,2,2026-05,CH04,P1M,Tier 1,384,192,2411.75,3885.56,17793.06,0.5,46.34
2026-03,3,2026-06,CH04,P1M,Tier 1,384,170,1998.31,3965.7,21758.76,0.4427,56.66
2026-03,4,2026-07,CH04,P1M,Tier 1,384,158,1781.79,4246.14,26004.91,0.4115,67.72
2026-03,5,2026-08,CH04,P1M,Tier 1,384,152,1618.46,3758.92,29763.83,0.3958,77.51
2026-03,0,2026-03,CH04,P1M,Tier 2,43,43,567.37,987.89,987.89,1.0,22.97
2026-03,1,2026-04,CH04,P1M,Tier 2,43,23,291.45,478.9,1466.79,0.5349,34.11
2026-03,2,2026-05,CH04,P1M,Tier 2,43,17,214.87,472.49,1939.28,0.3953,45.1
2026-03,3,2026-06,CH04,P1M,Tier 2,43,15,166.04,377.48,2316.76,0.3488,53.88
2026-03,4,2026-07,CH04,P1M,Tier 2,43,15,152.25,385.15,2701.91,0.3488,62.84
2026-03,5,2026-08,CH04,P1M,Tier 2,43,16,155.33,281.59,2983.49,0.3721,69.38
2026-03,0,2026-03,CH04,P1M,Tier 3,83,83,1075.39,1145.06,1145.06,1.0,13.8
2026-03,1,2026-04,CH04,P1M,Tier 3,83,50,617.23,954.38,2099.45,0.6024,25.29
2026-03,2,2026-05,CH04,P1M,Tier 3,83,35,416.89,494.24,2593.68,0.4217,31.25
2026-03,3,2026-06,CH04,P1M,Tier 3,83,29,332.85,376.39,2970.08,0.3494,35.78
2026-03,4,2026-07,CH04,P1M,Tier 3,83,30,312.23,1320.12,4290.2,0.3614,51.69
2026-03,5,2026-08,CH04,P1M,Tier 3,83,32,319.02,389.19,4679.39,0.3855,56.38
2026-03,0,2026-03,CH04,P3M,Tier 1,138,136,1178.47,4311.51,4311.51,0.9855,31.24
2026-03,1,2026-04,CH04,P3M,Tier 1,138,136,1174.67,987.49,5299.0,0.9855,38.4
2026-03,2,2026-05,CH04,P3M,Tier 1,138,136,1177.44,696.08,5995.08,0.9855,43.44
2026-03,3,2026-06,CH04,P3M,Tier 1,138,88,752.26,2567.91,8562.99,0.6377,62.05
2026-03,4,2026-07,CH04,P3M,Tier 1,138,90,754.69,748.09,9311.08,0.6522,67.47
2026-03,5,2026-08,CH04,P3M,Tier 1,138,90,736.99,875.96,10187.04,0.6522,73.82
2026-03,0,2026-03,CH04,P3M,Tier 2,12,10,84.6,253.8,253.8,0.8333,21.15
2026-03,1,2026-04,CH04,P3M,Tier 2,12,10,84.03,0.0,253.8,0.8333,21.15
2026-03,2,2026-05,CH04,P3M,Tier 2,12,10,84.39,18.64,272.44,0.8333,22.7
2026-03,3,2026-06,CH04,P3M,Tier 2,12,5,37.94,148.41,420.86,0.4167,35.07
2026-03,4,2026-07,CH04,P3M,Tier 2,12,5,38.14,9.08,429.94,0.4167,35.83
2026-03,5,2026-08,CH04,P3M,Tier 2,12,5,38.01,19.22,449.16,0.4167,37.43
2026-03,0,2026-03,CH04,P3M,Tier 3,32,32,266.28,896.06,896.06,1.0,28.0
2026-03,1,2026-04,CH04,P3M,Tier 3,32,32,266.28,147.1,1043.16,1.0,32.6
2026-03,2,2026-05,CH04,P3M,Tier 3,32,32,266.28,33.31,1076.47,1.0,33.64
2026-03,3,2026-06,CH04,P3M,Tier 3,32,13,103.62,349.36,1425.83,0.4062,44.56
2026-03,4,2026-07,CH04,P3M,Tier 3,32,13,103.62,46.64,1472.47,0.4062,46.01
2026-03,5,2026-08,CH04,P3M,Tier 3,32,14,107.42,68.44,1540.9,0.4375,48.15
2026-03,0,2026-03,CH04,P12M,Tier 1,278,264,1014.25,13425.3,13425.3,0.9496,48.29
2026-03,1,2026-04,CH04,P12M,Tier 1,278,264,1010.56,1604.69,15029.99,0.9496,54.06
2026-03,2,2026-05,CH04,P12M,Tier 1,278,264,1013.19,1390.87,16420.85,0.9496,59.07
2026-03,3,2026-06,CH04,P12M,Tier 1,278,264,1016.03,2480.87,18901.73,0.9496,67.99
2026-03,4,2026-07,CH04,P12M,Tier 1,278,264,1018.73,1486.65,20388.37,0.9496,73.34
2026-03,5,2026-08,CH04,P12M,Tier 1,278,264,1017.03,1395.3,21783.68,0.9496,78.36
2026-03,0,2026-03,CH04,P12M,Tier 2,44,42,157.75,1939.65,1939.65,0.9545,44.08
2026-03,1,2026-04,CH04,P12M,Tier 2,44,42,156.63,45.44,1985.09,0.9545,45.12
2026-03,2,2026-05,CH04,P12M,Tier 2,44,42,157.34,18.56,2003.65,0.9545,45.54
2026-03,3,2026-06,CH04,P12M,Tier 2,44,42,158.15,33.55,2037.2,0.9545,46.3
2026-03,4,2026-07,CH04,P12M,Tier 2,44,42,158.96,116.39,2153.59,0.9545,48.95
2026-03,5,2026-08,CH04,P12M,Tier 2,44,42,158.46,292.1,2445.69,0.9545,55.58
2026-03,0,2026-03,CH04,P12M,Tier 3,67,65,242.74,2967.93,2967.93,0.9701,44.3
2026-03,1,2026-04,CH04,P12M,Tier 3,67,65,242.74,435.43,3403.35,0.9701,50.8
2026-03,2,2026-05,CH04,P12M,Tier 3,67,65,242.74,170.47,3573.82,0.9701,53.34
2026-03,3,2026-06,CH04,P12M,Tier 3,67,65,242.74,576.11,4149.93,0.9701,61.94
2026-03,4,2026-07,CH04,P12M,Tier 3,67,65,242.74,622.89,4772.82,0.9701,71.24
2026-03,5,2026-08,CH04,P12M,Tier 3,67,65,242.74,119.02,4891.84,0.9701,73.01
2026-03,0,2026-03,CH05,P1M,Tier 1,928,892,11998.54,16504.52,16504.52,0.9612,17.79
2026-03,1,2026-04,CH05,P1M,Tier 1,928,548,7187.4,10369.41,26873.93,0.5905,28.96
2026-03,2,2026-05,CH05,P1M,Tier 1,928,444,5559.87,8871.68,35745.61,0.4784,38.52
2026-03,3,2026-06,CH05,P1M,Tier 1,928,404,4805.51,8704.55,44450.16,0.4353,47.9
2026-03,4,2026-07,CH05,P1M,Tier 1,928,374,4189.92,6853.0,51303.16,0.403,55.28
2026-03,5,2026-08,CH05,P1M,Tier 1,928,354,3673.53,6786.4,58089.56,0.3815,62.6
2026-03,0,2026-03,CH05,P1M,Tier 2,164,159,2107.53,2916.66,2916.66,0.9695,17.78
2026-03,1,2026-04,CH05,P1M,Tier 2,164,99,1276.89,1558.68,4475.33,0.6037,27.29
2026-03,2,2026-05,CH05,P1M,Tier 2,164,75,927.64,1502.64,5977.98,0.4573,36.45
2026-03,3,2026-06,CH05,P1M,Tier 2,164,62,736.89,778.67,6756.65,0.378,41.2
2026-03,4,2026-07,CH05,P1M,Tier 2,164,49,567.99,647.93,7404.58,0.2988,45.15
2026-03,5,2026-08,CH05,P1M,Tier 2,164,48,518.94,674.31,8078.89,0.2927,49.26
2026-03,0,2026-03,CH05,P1M,Tier 3,220,217,2808.88,3718.34,3718.34,0.9864,16.9
2026-03,1,2026-04,CH05,P1M,Tier 3,220,118,1491.82,2329.87,6048.22,0.5364,27.49
2026-03,2,2026-05,CH05,P1M,Tier 3,220,92,1132.88,1329.76,7377.98,0.4182,33.54
2026-03,3,2026-06,CH05,P1M,Tier 3,220,75,866.53,1019.55,8397.53,0.3409,38.17
2026-03,4,2026-07,CH05,P1M,Tier 3,220,70,741.59,1200.94,9598.47,0.3182,43.63
2026-03,5,2026-08,CH05,P1M,Tier 3,220,67,665.22,804.86,10403.32,0.3045,47.29
2026-03,0,2026-03,CH05,P3M,Tier 1,357,342,2963.07,10954.62,10954.62,0.958,30.69
2026-03,1,2026-04,CH05,P3M,Tier 1,357,341,2943.6,1498.38,12453.0,0.9552,34.88
2026-03,2,2026-05,CH05,P3M,Tier 1,357,341,2951.5,1355.04,13808.03,0.9552,38.68
2026-03,3,2026-06,CH05,P3M,Tier 1,357,216,1839.28,6866.11,20674.15,0.605,57.91
2026-03,4,2026-07,CH05,P3M,Tier 1,357,215,1802.02,1588.37,22262.51,0.6022,62.36
2026-03,5,2026-08,CH05,P3M,Tier 1,357,217,1796.94,1138.03,23400.54,0.6078,65.55
2026-03,0,2026-03,CH05,P3M,Tier 2,38,36,306.06,997.99,997.99,0.9474,26.26
2026-03,1,2026-04,CH05,P3M,Tier 2,38,36,303.63,32.81,1030.8,0.9474,27.13
2026-03,2,2026-05,CH05,P3M,Tier 2,38,36,305.18,19.04,1049.84,0.9474,27.63
2026-03,3,2026-06,CH05,P3M,Tier 2,38,22,178.1,1008.18,2058.02,0.5789,54.16
2026-03,4,2026-07,CH05,P3M,Tier 2,38,22,179.13,120.17,2178.19,0.5789,57.32
2026-03,5,2026-08,CH05,P3M,Tier 2,38,22,178.49,22.98,2201.16,0.5789,57.93
2026-03,0,2026-03,CH05,P3M,Tier 3,78,77,644.28,2032.79,2032.79,0.9872,26.06
2026-03,1,2026-04,CH05,P3M,Tier 3,78,77,644.28,97.69,2130.48,0.9872,27.31
2026-03,2,2026-05,CH05,P3M,Tier 3,78,77,644.28,78.29,2208.77,0.9872,28.32
2026-03,3,2026-06,CH05,P3M,Tier 3,78,45,377.19,1191.47,3400.23,0.5769,43.59
2026-03,4,2026-07,CH05,P3M,Tier 3,78,46,385.75,99.82,3500.05,0.5897,44.87
2026-03,5,2026-08,CH05,P3M,Tier 3,78,46,385.75,246.15,3746.21,0.5897,48.03
2026-03,0,2026-03,CH05,P12M,Tier 1,782,743,2851.78,37543.68,37543.68,0.9501,48.01
2026-03,1,2026-04,CH05,P12M,Tier 1,782,736,2815.13,3570.68,41114.36,0.9412,52.58
2026-03,2,2026-05,CH05,P12M,Tier 1,782,736,2822.48,3334.55,44448.91,0.9412,56.84
2026-03,3,2026-06,CH05,P12M,Tier 1,782,736,2830.38,2040.86,46489.77,0.9412,59.45
2026-03,4,2026-07,CH05,P12M,Tier 1,782,736,2837.84,2617.07,49106.84,0.9412,62.8
2026-03,5,2026-08,CH05,P12M,Tier 1,782,736,2833.12,3182.56,52289.4,0.9412,66.87
2026-03,0,2026-03,CH05,P12M,Tier 2,127,120,453.44,6105.18,6105.18,0.9449,48.07
2026-03,1,2026-04,CH05,P12M,Tier 2,127,120,449.76,75.59,6180.77,0.9449,48.67
2026-03,2,2026-05,CH05,P12M,Tier 2,127,120,452.1,456.73,6637.51,0.9449,52.26
2026-03,3,2026-06,CH05,P12M,Tier 2,127,120,454.77,248.6,6886.1,0.9449,54.22
2026-03,4,2026-07,CH05,P12M,Tier 2,127,120,457.45,129.99,7016.1,0.9449,55.24
2026-03,5,2026-08,CH05,P12M,Tier 2,127,120,455.78,1228.39,8244.49,0.9449,64.92
2026-03,0,2026-03,CH05,P12M,Tier 3,216,210,773.0,9802.52,9802.52,0.9722,45.38
2026-03,1,2026-04,CH05,P12M,Tier 3,216,210,773.0,467.48,10270.0,0.9722,47.55
2026-03,2,2026-05,CH05,P12M,Tier 3,216,210,773.0,861.83,11131.83,0.9722,51.54
2026-03,3,2026-06,CH05,P12M,Tier 3,216,210,773.0,1264.45,12396.29,0.9722,57.39
2026-03,4,2026-07,CH05,P12M,Tier 3,216,210,773.0,935.55,13331.84,0.9722,61.72
2026-03,5,2026-08,CH05,P12M,Tier 3,216,210,773.0,502.34,13834.18,0.9722,64.05
2026-03,0,2026-03,CH06,P1M,Tier 1,776,756,10151.73,15068.06,15068.06,0.9742,19.42
2026-03,1,2026-04,CH06,P1M,Tier 1,776,487,6330.4,9929.71,24997.76,0.6276,32.21
2026-03,2,2026-05,CH06,P1M,Tier 1,776,378,4709.96,7129.93,32127.7,0.4871,41.4
2026-03,3,2026-06,CH06,P1M,Tier 1,776,330,3901.09,6583.23,38710.93,0.4253,49.89
2026-03,4,2026-07,CH06,P1M,Tier 1,776,300,3335.77,4270.77,42981.69,0.3866,55.39
2026-03,5,2026-08,CH06,P1M,Tier 1,776,282,2900.79,5171.01,48152.7,0.3634,62.05
2026-03,0,2026-03,CH06,P1M,Tier 2,138,134,1773.45,2506.3,2506.3,0.971,18.16
2026-03,1,2026-04,CH06,P1M,Tier 2,138,90,1115.96,1622.11,4128.41,0.6522,29.92
2026-03,2,2026-05,CH06,P1M,Tier 2,138,69,824.91,1197.07,5325.48,0.5,38.59
2026-03,3,2026-06,CH06,P1M,Tier 2,138,56,647.38,658.75,5984.24,0.4058,43.36
2026-03,4,2026-07,CH06,P1M,Tier 2,138,47,511.41,645.33,6629.56,0.3406,48.04
2026-03,5,2026-08,CH06,P1M,Tier 2,138,47,466.78,629.27,7258.83,0.3406,52.6
2026-03,0,2026-03,CH06,P1M,Tier 3,153,147,1895.17,2488.75,2488.75,0.9608,16.27
2026-03,1,2026-04,CH06,P1M,Tier 3,153,87,1105.06,1538.8,4027.55,0.5686,26.32
2026-03,2,2026-05,CH06,P1M,Tier 3,153,69,837.15,1172.16,5199.71,0.451,33.99
2026-03,3,2026-06,CH06,P1M,Tier 3,153,58,681.25,1135.63,6335.34,0.3791,41.41
2026-03,4,2026-07,CH06,P1M,Tier 3,153,48,516.21,1144.45,7479.79,0.3137,48.89
2026-03,5,2026-08,CH06,P1M,Tier 3,153,53,488.72,938.08,8417.86,0.3464,55.02
2026-03,0,2026-03,CH06,P3M,Tier 1,249,240,2072.17,6934.09,6934.09,0.9639,27.85
2026-03,1,2026-04,CH06,P3M,Tier 1,249,240,2064.31,778.24,7712.34,0.9639,30.97
2026-03,2,2026-05,CH06,P3M,Tier 1,249,240,2069.84,1234.58,8946.92,0.9639,35.93
2026-03,3,2026-06,CH06,P3M,Tier 1,249,131,1112.67,3954.58,12901.5,0.5261,51.81
2026-03,4,2026-07,CH06,P3M,Tier 1,249,136,1142.99,2237.05,15138.54,0.5462,60.8
2026-03,5,2026-08,CH06,P3M,Tier 1,249,141,1194.6,1113.19,16251.74,0.5663,65.27
2026-03,0,2026-03,CH06,P3M,Tier 2,34,33,280.56,1014.94,1014.94,0.9706,29.85
2026-03,1,2026-04,CH06,P3M,Tier 2,34,33,278.29,431.82,1446.77,0.9706,42.55
2026-03,2,2026-05,CH06,P3M,Tier 2,34,33,279.73,18.49,1465.25,0.9706,43.1
2026-03,3,2026-06,CH06,P3M,Tier 2,34,18,148.24,536.57,2001.83,0.5294,58.88
2026-03,4,2026-07,CH06,P3M,Tier 2,34,18,149.03,0.0,2001.83,0.5294,58.88
2026-03,5,2026-08,CH06,P3M,Tier 2,34,18,148.54,78.28,2080.11,0.5294,61.18
2026-03,0,2026-03,CH06,P3M,Tier 3,69,68,560.2,2128.17,2128.17,0.9855,30.84
2026-03,1,2026-04,CH06,P3M,Tier 3,69,68,560.2,75.25,2203.42,0.9855,31.93
2026-03,2,2026-05,CH06,P3M,Tier 3,69,68,560.2,59.76,2263.19,0.9855,32.8
2026-03,3,2026-06,CH06,P3M,Tier 3,69,38,313.75,1057.33,3320.52,0.5507,48.12
2026-03,4,2026-07,CH06,P3M,Tier 3,69,40,320.93,99.5,3420.02,0.5797,49.57
2026-03,5,2026-08,CH06,P3M,Tier 3,69,40,320.93,447.52,3867.53,0.5797,56.05
2026-03,0,2026-03,CH06,P12M,Tier 1,657,635,2452.07,31444.05,31444.05,0.9665,47.86
2026-03,1,2026-04,CH06,P12M,Tier 1,657,635,2442.4,2263.19,33707.25,0.9665,51.3
2026-03,2,2026-05,CH06,P12M,Tier 1,657,635,2449.44,2484.77,36192.02,0.9665,55.09
2026-03,3,2026-06,CH06,P12M,Tier 1,657,635,2456.96,1443.12,37635.14,0.9665,57.28
2026-03,4,2026-07,CH06,P12M,Tier 1,657,635,2464.04,2374.3,40009.44,0.9665,60.9
2026-03,5,2026-08,CH06,P12M,Tier 1,657,635,2459.56,3237.23,43246.67,0.9665,65.82
2026-03,0,2026-03,CH06,P12M,Tier 2,91,89,336.13,4284.6,4284.6,0.978,47.08
2026-03,1,2026-04,CH06,P12M,Tier 2,91,89,333.43,629.72,4914.32,0.978,54.0
2026-03,2,2026-05,CH06,P12M,Tier 2,91,89,335.15,336.23,5250.54,0.978,57.7
2026-03,3,2026-06,CH06,P12M,Tier 2,91,89,337.11,936.25,6186.8,0.978,67.99
2026-03,4,2026-07,CH06,P12M,Tier 2,91,89,339.08,559.73,6746.53,0.978,74.14
2026-03,5,2026-08,CH06,P12M,Tier 2,91,89,337.85,61.87,6808.39,0.978,74.82
2026-03,0,2026-03,CH06,P12M,Tier 3,200,195,720.2,9078.86,9078.86,0.975,45.39
2026-03,1,2026-04,CH06,P12M,Tier 3,200,195,720.2,450.15,9529.01,0.975,47.65
2026-03,2,2026-05,CH06,P12M,Tier 3,200,195,720.2,480.22,10009.23,0.975,50.05
2026-03,3,2026-06,CH06,P12M,Tier 3,200,195,720.2,684.56,10693.79,0.975,53.47
2026-03,4,2026-07,CH06,P12M,Tier 3,200,195,720.2,252.82,10946.61,0.975,54.73
2026-03,5,2026-08,CH06,P12M,Tier 3,200,195,720.2,152.35,11098.97,0.975,55.49
2026-03,0,2026-03,CH07,P1M,Tier 1,304,293,3940.87,5402.66,5402.66,0.9638,17.77
2026-03,1,2026-04,CH07,P1M,Tier 1,304,193,2503.66,4461.46,9864.11,0.6349,32.45
2026-03,2,2026-05,CH07,P1M,Tier 1,304,156,1985.65,2873.57,12737.68,0.5132,41.9
2026-03,3,2026-06,CH07,P1M,Tier 1,304,148,1803.95,2875.63,15613.31,0.4868,51.36
2026-03,4,2026-07,CH07,P1M,Tier 1,304,140,1631.46,2797.15,18410.46,0.4605,60.56
2026-03,5,2026-08,CH07,P1M,Tier 1,304,129,1416.61,2392.92,20803.38,0.4243,68.43
2026-03,0,2026-03,CH07,P1M,Tier 2,52,51,674.29,707.68,707.68,0.9808,13.61
2026-03,1,2026-04,CH07,P1M,Tier 2,52,31,396.67,437.74,1145.42,0.5962,22.03
2026-03,2,2026-05,CH07,P1M,Tier 2,52,23,283.16,321.06,1466.48,0.4423,28.2
