date,cluster_id,workload,cost_usd,units_served,gpu_hours,avg_utilization
2026-04-07,GC3,Speech,360.55,125477,480.7,0.79
2026-04-07,GC4,Video,560.11,5896,147.4,0.868
2026-04-07,GC5,Image,214.29,47734,104.5,0.753
2026-04-07,GC5,LLM chat,2671.35,4080411,1303.1,0.801
2026-04-07,GC5,Speech,90.14,31369,44.0,0.711
2026-04-07,GC5,Video,700.14,7370,341.5,0.764
2026-04-08,GC1,LLM chat,703.57,1074996,219.9,0.908
2026-04-08,GC1,Video,141.49,1489,44.2,0.9
2026-04-08,GC3,Image,324.79,72346,433.1,0.829
2026-04-08,GC3,Speech,364.31,126783,485.7,0.841
2026-04-08,GC4,Video,565.94,5957,148.9,0.855
2026-04-08,GC5,Image,216.53,48231,105.6,0.761
2026-04-08,GC5,LLM chat,2814.27,4299985,1372.8,0.729
2026-04-08,GC5,Speech,91.08,31696,44.4,0.753
2026-04-08,GC5,Video,707.43,7446,345.1,0.763
2026-04-09,GC1,LLM chat,672.43,1027011,210.1,0.836
2026-04-09,GC1,Video,142.94,1505,44.7,0.952
2026-04-09,GC3,Image,328.14,73092,437.5,0.859
2026-04-09,GC3,Speech,368.06,128090,490.8,0.822
2026-04-09,GC4,Video,571.78,6019,150.5,0.839
2026-04-09,GC5,Image,218.76,48728,106.7,0.756
2026-04-09,GC5,LLM chat,2689.71,4108043,1312.1,0.75
2026-04-09,GC5,Speech,92.02,32023,44.9,0.757
2026-04-09,GC5,Video,714.72,7524,348.6,0.726
2026-04-10,GC1,LLM chat,706.05,1078430,220.6,0.885
2026-04-10,GC1,Video,148.78,1566,46.5,0.918
2026-04-10,GC3,Image,341.53,76076,455.4,0.829
2026-04-10,GC3,Speech,383.09,133318,510.8,0.863
2026-04-10,GC4,Video,595.12,6264,156.6,0.889
2026-04-10,GC5,Image,227.69,50717,111.1,0.79
2026-04-10,GC5,LLM chat,2824.2,4313719,1377.7,0.786
2026-04-10,GC5,Speech,95.77,33330,46.7,0.77
2026-04-10,GC5,Video,743.9,7830,362.9,0.793
2026-04-11,GC1,LLM chat,721.2,1101438,225.4,0.861
2026-04-11,GC1,Video,154.61,1628,48.3,0.926
2026-04-11,GC3,Image,354.92,79059,473.2,0.849
2026-04-11,GC3,Speech,398.11,138546,530.8,0.816
2026-04-11,GC4,Video,618.45,6510,162.8,0.869
2026-04-11,GC5,Image,236.61,52706,115.4,0.768
2026-04-11,GC5,LLM chat,2884.81,4405752,1407.2,0.753
2026-04-11,GC5,Speech,99.53,34637,48.6,0.78
2026-04-11,GC5,Video,773.06,8138,377.1,0.722
2026-04-12,GC1,LLM chat,741.63,1132938,231.8,0.896
2026-04-12,GC1,Video,153.15,1612,47.9,0.868
2026-04-12,GC3,Image,351.57,78314,468.8,0.791
2026-04-12,GC3,Speech,394.36,137240,525.8,0.842
2026-04-12,GC4,Video,612.62,6449,161.2,0.845
2026-04-12,GC5,Image,234.38,52209,114.3,0.793
2026-04-12,GC5,LLM chat,2966.51,4531754,1447.1,0.812
2026-04-12,GC5,Speech,98.59,34310,48.1,0.746
2026-04-12,GC5,Video,765.77,8061,373.5,0.794
2026-04-13,GC1,LLM chat,668.73,1021394,209.0,0.891
2026-04-13,GC1,Video,141.49,1489,44.2,0.846
2026-04-13,GC3,Image,324.79,72346,433.1,0.86
2026-04-13,GC3,Speech,364.31,126783,485.7,0.811
2026-04-13,GC4,Video,565.94,5957,148.9,0.877
2026-04-13,GC5,Image,216.53,48231,105.6,0.781
2026-04-13,GC5,LLM chat,2674.91,4085577,1304.8,0.751
2026-04-13,GC5,Speech,91.08,31696,44.4,0.755
2026-04-13,GC5,Video,707.43,7446,345.1,0.719
2026-04-14,GC1,LLM chat,659.14,1006718,206.0,0.813
2026-04-14,GC1,Video,140.03,1474,43.8,0.906
2026-04-14,GC3,Image,321.44,71601,428.6,0.825
2026-04-14,GC3,Speech,360.55,125477,480.7,0.855
2026-04-14,GC4,Video,560.11,5896,147.4,0.882
2026-04-14,GC5,Image,214.29,47734,104.5,0.74
2026-04-14,GC5,LLM chat,2636.55,4026872,1286.1,0.77
2026-04-14,GC5,Speech,90.14,31369,44.0,0.786
2026-04-14,GC5,Video,700.14,7370,341.5,0.707
2026-04-15,GC1,LLM chat,667.73,1019856,208.7,0.832
2026-04-15,GC1,Video,141.49,1489,44.2,0.841
2026-04-15,GC3,Image,324.79,72346,433.1,0.804
2026-04-15,GC3,Speech,364.31,126783,485.7,0.87
2026-04-15,GC4,Video,565.94,5957,148.9,0.913
2026-04-15,GC5,Image,216.53,48231,105.6,0.763
2026-04-15,GC5,LLM chat,2670.91,4079425,1302.9,0.739
2026-04-15,GC5,Speech,91.08,31696,44.4,0.752
2026-04-15,GC5,Video,707.43,7446,345.1,0.768
2026-04-16,GC1,LLM chat,668.31,1020683,208.8,0.844
2026-04-16,GC1,Video,142.94,1505,44.7,0.876
2026-04-16,GC3,Image,328.14,73092,437.5,0.873
2026-04-16,GC3,Speech,368.06,128090,490.8,0.888
2026-04-16,GC4,Video,571.78,6019,150.5,0.882
2026-04-16,GC5,Image,218.76,48728,106.7,0.766
2026-04-16,GC5,LLM chat,2673.26,4082731,1304.0,0.788
2026-04-16,GC5,Speech,92.02,32023,44.9,0.764
2026-04-16,GC5,Video,714.72,7524,348.6,0.761
2026-04-17,GC1,LLM chat,710.17,1084769,221.9,0.852
2026-04-17,GC1,Video,148.78,1566,46.5,0.843
2026-04-17,GC3,Image,341.53,76076,455.4,0.786
2026-04-17,GC3,Speech,383.09,133318,510.8,0.841
2026-04-17,GC4,Video,595.12,6264,156.6,0.868
2026-04-17,GC5,Image,227.69,50717,111.1,0.812
2026-04-17,GC5,LLM chat,2840.68,4339076,1385.7,0.759
2026-04-17,GC5,Speech,95.77,33330,46.7,0.769
2026-04-17,GC5,Video,743.9,7830,362.9,0.76
2026-04-18,GC1,LLM chat,762.03,1164247,238.1,0.856
2026-04-18,GC1,Video,154.61,1628,48.3,0.911
2026-04-18,GC3,Image,354.92,79059,473.2,0.861
2026-04-18,GC3,Speech,398.11,138546,530.8,0.833
2026-04-18,GC4,Video,618.45,6510,162.8,0.902
2026-04-18,GC5,Image,236.61,52706,115.4,0.736
2026-04-18,GC5,LLM chat,3048.11,4656989,1486.9,0.687
2026-04-18,GC5,Speech,99.53,34637,48.6,0.753
2026-04-18,GC5,Video,773.06,8138,377.1,0.75
2026-04-19,GC1,LLM chat,721.31,1101678,225.4,0.92
2026-04-19,GC1,Video,153.15,1612,47.9,0.882
2026-04-19,GC3,Image,351.57,78314,468.8,0.84
2026-04-19,GC3,Speech,394.36,137240,525.8,0.818
2026-04-19,GC4,Video,612.62,6449,161.2,0.844
2026-04-19,GC5,Image,234.38,52209,114.3,0.772
2026-04-19,GC5,LLM chat,2885.23,4406713,1407.4,0.794
2026-04-19,GC5,Speech,98.59,34310,48.1,0.784
2026-04-19,GC5,Video,765.77,8061,373.5,0.806
2026-04-20,GC1,LLM chat,660.1,1008125,206.3,0.891
2026-04-20,GC1,Video,141.49,1489,44.2,0.846
2026-04-20,GC3,Image,324.79,72346,433.1,0.817
2026-04-20,GC3,Speech,364.31,126783,485.7,0.87
2026-04-20,GC4,Video,565.94,5957,148.9,0.865
2026-04-20,GC5,Image,216.53,48231,105.6,0.769
2026-04-20,GC5,LLM chat,2640.4,4032501,1288.0,0.675
2026-04-20,GC5,Speech,91.08,31696,44.4,0.755
2026-04-20,GC5,Video,707.43,7446,345.1,0.75
2026-04-21,GC1,LLM chat,668.41,1020987,208.9,0.892
2026-04-21,GC1,Video,140.03,1474,43.8,0.842
2026-04-21,GC3,Image,321.44,71601,428.6,0.833
2026-04-21,GC3,Speech,360.55,125477,480.7,0.825
2026-04-21,GC4,Video,560.11,5896,147.4,0.844
2026-04-21,GC5,Image,214.29,47734,104.5,0.775
2026-04-21,GC5,LLM chat,2673.65,4083949,1304.2,0.715
2026-04-21,GC5,Speech,90.14,31369,44.0,0.78
2026-04-21,GC5,Video,700.14,7370,341.5,0.765
2026-04-22,GC1,LLM chat,638.45,974810,199.5,0.872
2026-04-22,GC1,Video,141.49,1489,44.2,0.97
2026-04-22,GC3,Image,324.79,72346,433.1,0.87
2026-04-22,GC3,Speech,364.31,126783,485.7,0.835
2026-04-22,GC4,Video,565.94,5957,148.9,0.872
2026-04-22,GC5,Image,216.53,48231,105.6,0.749
2026-04-22,GC5,LLM chat,2553.79,3899239,1245.8,0.829
2026-04-22,GC5,Speech,91.08,31696,44.4,0.742
2026-04-22,GC5,Video,707.43,7446,345.1,0.786
2026-04-23,GC1,LLM chat,685.18,1046626,214.1,0.922
2026-04-23,GC1,Video,142.94,1505,44.7,0.889
2026-04-23,GC3,Image,328.14,73092,437.5,0.855
2026-04-23,GC3,Speech,368.06,128090,490.8,0.828
2026-04-23,GC4,Video,571.78,6019,150.5,0.838
2026-04-23,GC5,Image,218.76,48728,106.7,0.757
2026-04-23,GC5,LLM chat,2740.71,4186503,1336.9,0.79
2026-04-23,GC5,Speech,92.02,32023,44.9,0.801
2026-04-23,GC5,Video,714.72,7524,348.6,0.774
2026-04-24,GC1,LLM chat,717.4,1095897,224.2,0.903
2026-04-24,GC1,Video,148.78,1566,46.5,0.906
2026-04-24,GC3,Image,341.53,76076,455.4,0.862
2026-04-24,GC3,Speech,383.09,133318,510.8,0.872
2026-04-24,GC4,Video,595.12,6264,156.6,0.862
2026-04-24,GC5,Image,227.69,50717,111.1,0.779
2026-04-24,GC5,LLM chat,2869.61,4383588,1399.8,0.747
2026-04-24,GC5,Speech,95.77,33330,46.7,0.73
2026-04-24,GC5,Video,743.9,7830,362.9,0.791
2026-04-25,GC1,LLM chat,720.32,1100084,225.1,0.867
2026-04-25,GC1,Video,154.61,1628,48.3,0.844
2026-04-25,GC3,Image,354.92,79059,473.2,0.813
2026-04-25,GC3,Speech,398.11,138546,530.8,0.803
2026-04-25,GC4,Video,618.45,6510,162.8,0.926
2026-04-25,GC5,Image,236.61,52706,115.4,0.78
2026-04-25,GC5,LLM chat,2881.29,4400335,1405.5,0.685
2026-04-25,GC5,Speech,99.53,34637,48.6,0.781
2026-04-25,GC5,Video,773.06,8138,377.1,0.763
2026-04-26,GC1,LLM chat,764.6,1168287,238.9,0.891
2026-04-26,GC1,Video,153.15,1612,47.9,0.893
2026-04-26,GC3,Image,351.57,78314,468.8,0.822
2026-04-26,GC3,Speech,394.36,137240,525.8,0.888
2026-04-26,GC4,Video,612.62,6449,161.2,0.861
2026-04-26,GC5,Image,234.38,52209,114.3,0.707
2026-04-26,GC5,LLM chat,3058.42,4673147,1491.9,0.767
2026-04-26,GC5,Speech,98.59,34310,48.1,0.767
2026-04-26,GC5,Video,765.77,8061,373.5,0.717
2026-04-27,GC1,LLM chat,677.4,1034736,211.7,0.796
2026-04-27,GC1,Video,141.49,1489,44.2,0.942
2026-04-27,GC3,Image,324.79,72346,433.1,0.833
2026-04-27,GC3,Speech,364.31,126783,485.7,0.839
2026-04-27,GC4,Video,565.94,5957,148.9,0.898
2026-04-27,GC5,Image,216.53,48231,105.6,0.759
2026-04-27,GC5,LLM chat,2709.6,4138942,1321.8,0.724
2026-04-27,GC5,Speech,91.08,31696,44.4,0.724
2026-04-27,GC5,Video,707.43,7446,345.1,0.765
2026-04-28,GC1,LLM chat,685.36,1047055,214.2,0.896
2026-04-28,GC1,Video,140.03,1474,43.8,0.877
2026-04-28,GC3,Image,321.44,71601,428.6,0.827
2026-04-28,GC3,Speech,360.55,125477,480.7,0.81
2026-04-28,GC4,Video,560.11,5896,147.4,0.826
2026-04-28,GC5,Image,214.29,47734,104.5,0.759
2026-04-28,GC5,LLM chat,2741.43,4188221,1337.3,0.788
2026-04-28,GC5,Speech,90.14,31369,44.0,0.744
2026-04-28,GC5,Video,700.14,7370,341.5,0.751
2026-04-29,GC1,LLM chat,675.02,1031075,210.9,0.884
2026-04-29,GC1,Video,141.49,1489,44.2,0.903
2026-04-29,GC3,Image,324.79,72346,433.1,0.856
2026-04-29,GC3,Speech,364.31,126783,485.7,0.867
2026-04-29,GC4,Video,565.94,5957,148.9,0.848
2026-04-29,GC5,Image,216.53,48231,105.6,0.741
2026-04-29,GC5,LLM chat,2700.08,4124299,1317.1,0.731
2026-04-29,GC5,Speech,91.08,31696,44.4,0.751
2026-04-29,GC5,Video,707.43,7446,345.1,0.733
2026-04-30,GC1,LLM chat,699.24,1068258,218.5,0.869
2026-04-30,GC1,Video,142.94,1505,44.7,0.894
2026-04-30,GC3,Image,328.14,73092,437.5,0.796
2026-04-30,GC3,Speech,368.06,128090,490.8,0.809
2026-04-30,GC4,Video,571.78,6019,150.5,0.919
2026-04-30,GC5,Image,218.76,48728,106.7,0.765
2026-04-30,GC5,LLM chat,2796.95,4273031,1364.4,0.789
2026-04-30,GC5,Speech,92.02,32023,44.9,0.73
2026-04-30,GC5,Video,714.72,7524,348.6,0.806
2026-05-01,GC1,LLM chat,731.7,1117682,228.7,0.896
2026-05-01,GC1,Video,152.85,1609,47.8,0.916
2026-05-01,GC3,Image,350.86,78156,467.8,0.817
2026-05-01,GC3,Speech,393.57,136964,524.8,0.838
2026-05-01,GC4,Video,611.39,6436,160.9,0.85
2026-05-01,GC5,Image,233.91,52104,114.1,0.771
2026-05-01,GC5,LLM chat,2926.8,4470728,1427.7,0.807
2026-05-01,GC5,Speech,98.39,34241,48.0,0.76
2026-05-01,GC5,Video,764.24,8044,372.8,0.746
2026-05-02,GC1,LLM chat,739.82,1129855,231.2,0.805
2026-05-02,GC1,Video,158.84,1672,49.6,0.87
2026-05-02,GC3,Image,364.63,81221,486.2,0.772
2026-05-02,GC3,Speech,409.0,142335,545.3,0.79
2026-05-02,GC4,Video,635.36,6688,167.2,0.928
2026-05-02,GC5,Image,243.08,54147,118.6,0.757
2026-05-02,GC5,LLM chat,2959.27,4519419,1443.5,0.768
2026-05-02,GC5,Speech,102.25,35584,49.9,0.739
2026-05-02,GC5,Video,794.2,8360,387.4,0.789
2026-05-03,GC1,LLM chat,758.22,1158250,236.9,0.817
2026-05-03,GC1,Video,157.34,1656,49.2,0.838
2026-05-03,GC3,Image,361.18,80455,481.6,0.844
2026-05-03,GC3,Speech,405.14,140993,540.2,0.803
2026-05-03,GC4,Video,629.37,6625,165.6,0.878
2026-05-03,GC5,Image,240.79,53637,117.5,0.766
2026-05-03,GC5,LLM chat,3032.88,4632998,1479.5,0.783
2026-05-03,GC5,Speech,101.28,35248,49.4,0.761
2026-05-03,GC5,Video,786.72,8281,383.8,0.756
2026-05-04,GC1,LLM chat,697.87,1066028,218.1,0.832
2026-05-04,GC1,Video,145.35,1530,45.4,0.904
2026-05-04,GC3,Image,333.67,74325,444.9,0.847
2026-05-04,GC3,Speech,374.27,130250,499.0,0.866
2026-05-04,GC4,Video,581.42,6120,153.0,0.895
2026-05-04,GC5,Image,222.44,49550,108.5,0.794
2026-05-04,GC5,LLM chat,2791.48,4264113,1361.7,0.79
2026-05-04,GC5,Speech,93.57,32563,45.6,0.796
2026-05-04,GC5,Video,726.78,7650,354.5,0.719
2026-05-05,GC1,LLM chat,684.75,1045919,214.0,0.867
2026-05-05,GC1,Video,143.86,1514,45.0,0.878
2026-05-05,GC3,Image,330.23,73559,440.3,0.8
2026-05-05,GC3,Speech,370.42,128907,493.9,0.848
2026-05-05,GC4,Video,575.42,6057,151.4,0.904
2026-05-05,GC5,Image,220.15,49039,107.4,0.751
2026-05-05,GC5,LLM chat,2738.99,4183677,1336.1,0.706
2026-05-05,GC5,Speech,92.6,32227,45.2,0.774
2026-05-05,GC5,Video,719.28,7572,350.9,0.71
2026-05-06,GC1,LLM chat,727.58,1111731,227.4,0.919
2026-05-06,GC1,Video,145.35,1530,45.4,0.86
2026-05-06,GC3,Image,333.67,74325,444.9,0.794
2026-05-06,GC3,Speech,374.27,130250,499.0,0.856
2026-05-06,GC4,Video,581.42,6120,153.0,0.911
2026-05-06,GC5,Image,222.44,49550,108.5,0.734
2026-05-06,GC5,LLM chat,2910.31,4446923,1419.7,0.747
2026-05-06,GC5,Speech,93.57,32563,45.6,0.756
2026-05-06,GC5,Video,726.78,7650,354.5,0.768
2026-05-07,GC1,LLM chat,741.59,1133205,231.7,0.844
2026-05-07,GC1,Video,146.85,1546,45.9,0.87
2026-05-07,GC3,Image,337.11,75091,449.5,0.828
2026-05-07,GC3,Speech,378.13,131594,504.2,0.826
2026-05-07,GC4,Video,587.41,6183,154.6,0.911
2026-05-07,GC5,Image,224.74,50061,109.6,0.732
2026-05-07,GC5,LLM chat,2966.35,4532819,1447.0,0.734
2026-05-07,GC5,Speech,94.53,32898,46.1,0.804
2026-05-07,GC5,Video,734.26,7729,358.2,0.794
2026-05-08,GC1,LLM chat,741.05,1132063,231.6,0.874
2026-05-08,GC1,Video,152.85,1609,47.8,0.902
2026-05-08,GC3,Image,350.86,78156,467.8,0.834
2026-05-08,GC3,Speech,393.57,136964,524.8,0.867
2026-05-08,GC4,Video,611.39,6436,160.9,0.937
2026-05-08,GC5,Image,233.91,52104,114.1,0.763
2026-05-08,GC5,LLM chat,2964.19,4528251,1445.9,0.807
2026-05-08,GC5,Speech,98.39,34241,48.0,0.757
2026-05-08,GC5,Video,764.24,8044,372.8,0.696
2026-05-09,GC1,LLM chat,773.59,1181819,241.7,0.901
2026-05-09,GC1,Video,158.84,1672,49.6,0.779
2026-05-09,GC3,Image,364.63,81221,486.2,0.818
2026-05-09,GC3,Speech,409.0,142335,545.3,0.833
2026-05-09,GC4,Video,635.36,6688,167.2,0.864
2026-05-09,GC5,Image,243.08,54147,118.6,0.785
2026-05-09,GC5,LLM chat,3094.37,4727277,1509.5,0.806
2026-05-09,GC5,Speech,102.25,35584,49.9,0.771
2026-05-09,GC5,Video,794.2,8360,387.4,0.748
2026-05-10,GC1,LLM chat,774.35,1183060,242.0,0.872
2026-05-10,GC1,Video,157.34,1656,49.2,0.906
2026-05-10,GC3,Image,361.18,80455,481.6,0.835
2026-05-10,GC3,Speech,405.14,140993,540.2,0.843
2026-05-10,GC4,Video,629.37,6625,165.6,0.917
2026-05-10,GC5,Image,240.79,53637,117.5,0.736
2026-05-10,GC5,LLM chat,3097.4,4732240,1510.9,0.763
2026-05-10,GC5,Speech,101.28,35248,49.4,0.768
2026-05-10,GC5,Video,786.72,8281,383.8,0.727
2026-05-11,GC1,LLM chat,668.2,1020382,208.8,0.891
2026-05-11,GC1,Video,145.35,1530,45.4,0.908
2026-05-11,GC3,Image,333.67,74325,444.9,0.831
2026-05-11,GC3,Speech,374.27,130250,499.0,0.851
2026-05-11,GC4,Video,581.42,6120,153.0,0.89
2026-05-11,GC5,Image,222.44,49550,108.5,0.84
2026-05-11,GC5,LLM chat,2672.8,4081530,1303.8,0.81
2026-05-11,GC5,Speech,93.57,32563,45.6,0.768
2026-05-11,GC5,Video,726.78,7650,354.5,0.765
2026-05-12,GC1,LLM chat,700.15,1069607,218.8,0.866
2026-05-12,GC1,Video,143.86,1514,45.0,0.921
2026-05-12,GC3,Image,330.23,73559,440.3,0.798
2026-05-12,GC3,Speech,370.42,128907,493.9,0.815
2026-05-12,GC4,Video,575.42,6057,151.4,0.881
2026-05-12,GC5,Image,220.15,49039,107.4,0.746
2026-05-12,GC5,LLM chat,2800.58,4278428,1366.1,0.757
2026-05-12,GC5,Speech,92.6,32227,45.2,0.739
2026-05-12,GC5,Video,719.28,7572,350.9,0.762
2026-05-13,GC1,LLM chat,707.83,1081349,221.2,0.903
2026-05-13,GC1,Video,145.35,1530,45.4,0.809
2026-05-13,GC3,Image,333.67,74325,444.9,0.841
2026-05-13,GC3,Speech,374.27,130250,499.0,0.878
2026-05-13,GC4,Video,581.42,6120,153.0,0.889
2026-05-13,GC5,Image,222.44,49550,108.5,0.709
2026-05-13,GC5,LLM chat,2831.31,4325397,1381.1,0.757
2026-05-13,GC5,Speech,93.57,32563,45.6,0.832
2026-05-13,GC5,Video,726.78,7650,354.5,0.797
2026-05-14,GC1,LLM chat,704.81,1076634,220.3,0.925
2026-05-14,GC1,Video,146.85,1546,45.9,0.842
2026-05-14,GC3,Image,337.11,75091,449.5,0.837
2026-05-14,GC3,Speech,378.13,131594,504.2,0.835
2026-05-14,GC4,Video,587.41,6183,154.6,0.913
2026-05-14,GC5,Image,224.74,50061,109.6,0.769
2026-05-14,GC5,LLM chat,2819.26,4306536,1375.2,0.826
2026-05-14,GC5,Speech,94.53,32898,46.1,0.731
2026-05-14,GC5,Video,734.26,7729,358.2,0.749
2026-05-15,GC1,LLM chat,731.99,1118123,228.7,0.898
2026-05-15,GC1,Video,152.85,1609,47.8,0.838
2026-05-15,GC3,Image,350.86,78156,467.8,0.892
2026-05-15,GC3,Speech,393.57,136964,524.8,0.853
2026-05-15,GC4,Video,611.39,6436,160.9,0.826
2026-05-15,GC5,Image,233.91,52104,114.1,0.757
2026-05-15,GC5,LLM chat,2927.95,4472492,1428.3,0.787
2026-05-15,GC5,Speech,98.39,34241,48.0,0.705
2026-05-15,GC5,Video,764.24,8044,372.8,0.784
2026-05-16,GC1,LLM chat,778.35,1189138,243.2,0.88
2026-05-16,GC1,Video,158.84,1672,49.6,0.879
2026-05-16,GC3,Image,364.63,81221,486.2,0.847
2026-05-16,GC3,Speech,409.0,142335,545.3,0.798
2026-05-16,GC4,Video,635.36,6688,167.2,0.923
2026-05-16,GC5,Image,243.08,54147,118.6,0.76
2026-05-16,GC5,LLM chat,3113.4,4756553,1518.7,0.723
2026-05-16,GC5,Speech,102.25,35584,49.9,0.748
2026-05-16,GC5,Video,794.2,8360,387.4,0.796
2026-05-17,GC1,LLM chat,758.98,1159412,237.2,0.917
2026-05-17,GC1,Video,157.34,1656,49.2,0.871
2026-05-17,GC3,Image,361.18,80455,481.6,0.841
2026-05-17,GC3,Speech,405.14,140993,540.2,0.819
2026-05-17,GC4,Video,629.37,6625,165.6,0.888
2026-05-17,GC5,Image,240.79,53637,117.5,0.748
2026-05-17,GC5,LLM chat,3035.91,4637649,1480.9,0.762
2026-05-17,GC5,Speech,101.28,35248,49.4,0.777
2026-05-17,GC5,Video,786.72,8281,383.8,0.78
2026-05-18,GC1,LLM chat,728.68,1113434,227.7,0.864
2026-05-18,GC1,Video,145.35,1530,45.4,0.885
2026-05-18,GC3,Image,333.67,74325,444.9,0.821
2026-05-18,GC3,Speech,374.27,130250,499.0,0.86
2026-05-18,GC4,Video,581.42,6120,153.0,0.894
2026-05-18,GC5,Image,222.44,49550,108.5,0.782
2026-05-18,GC5,LLM chat,2914.74,4453736,1421.8,0.73
2026-05-18,GC5,Speech,93.57,32563,45.6,0.737
2026-05-18,GC5,Video,726.78,7650,354.5,0.76
2026-05-19,GC1,LLM chat,689.36,1053021,215.4,0.87
2026-05-19,GC1,Video,143.86,1514,45.0,0.879
2026-05-19,GC3,Image,330.23,73559,440.3,0.832
2026-05-19,GC3,Speech,370.42,128907,493.9,0.785
2026-05-19,GC4,Video,575.42,6057,151.4,0.914
2026-05-19,GC5,Image,220.15,49039,107.4,0.804
2026-05-19,GC5,LLM chat,2757.45,4212083,1345.1,0.777
2026-05-19,GC5,Speech,92.6,32227,45.2,0.726
2026-05-19,GC5,Video,719.28,7572,350.9,0.731
2026-05-20,GC1,LLM chat,721.22,1101954,225.4,0.829
2026-05-20,GC1,Video,145.35,1530,45.4,0.906
2026-05-20,GC3,Image,333.67,74325,444.9,0.838
2026-05-20,GC3,Speech,374.27,130250,499.0,0.808
2026-05-20,GC4,Video,581.42,6120,153.0,0.858
2026-05-20,GC5,Image,222.44,49550,108.5,0.777
2026-05-20,GC5,LLM chat,2884.89,4407815,1407.3,0.775
2026-05-20,GC5,Speech,93.57,32563,45.6,0.738
2026-05-20,GC5,Video,726.78,7650,354.5,0.799
2026-05-21,GC1,LLM chat,680.45,1039154,212.6,0.891
2026-05-21,GC1,Video,146.85,1546,45.9,0.933
2026-05-21,GC3,Image,337.11,75091,449.5,0.796
2026-05-21,GC3,Speech,378.13,131594,504.2,0.859
2026-05-21,GC4,Video,587.41,6183,154.6,0.899
2026-05-21,GC5,Image,224.74,50061,109.6,0.739
2026-05-21,GC5,LLM chat,2721.82,4156618,1327.7,0.744
2026-05-21,GC5,Speech,94.53,32898,46.1,0.814
2026-05-21,GC5,Video,734.26,7729,358.2,0.761
2026-05-22,GC1,LLM chat,707.96,1081151,221.2,0.851
2026-05-22,GC1,Video,152.85,1609,47.8,0.873
2026-05-22,GC3,Image,350.86,78156,467.8,0.835
2026-05-22,GC3,Speech,393.57,136964,524.8,0.828
2026-05-22,GC4,Video,611.39,6436,160.9,0.857
2026-05-22,GC5,Image,233.91,52104,114.1,0.755
2026-05-22,GC5,LLM chat,2831.82,4324603,1381.4,0.726
2026-05-22,GC5,Speech,98.39,34241,48.0,0.733
2026-05-22,GC5,Video,764.24,8044,372.8,0.773
2026-05-23,GC1,LLM chat,756.47,1155475,236.4,0.885
2026-05-23,GC1,Video,158.84,1672,49.6,0.861
2026-05-23,GC3,Image,364.63,81221,486.2,0.836
2026-05-23,GC3,Speech,409.0,142335,545.3,0.835
2026-05-23,GC4,Video,635.36,6688,167.2,0.913
2026-05-23,GC5,Image,243.08,54147,118.6,0.825
2026-05-23,GC5,LLM chat,3025.88,4621901,1476.0,0.771
2026-05-23,GC5,Speech,102.25,35584,49.9,0.763
2026-05-23,GC5,Video,794.2,8360,387.4,0.811
2026-05-24,GC1,LLM chat,773.1,1181134,241.6,0.864
2026-05-24,GC1,Video,157.34,1656,49.2,0.891
2026-05-24,GC3,Image,361.18,80455,481.6,0.835
2026-05-24,GC3,Speech,405.14,140993,540.2,0.796
2026-05-24,GC4,Video,629.37,6625,165.6,0.941
2026-05-24,GC5,Image,240.79,53637,117.5,0.749
2026-05-24,GC5,LLM chat,3092.4,4724535,1508.5,0.686
2026-05-24,GC5,Speech,101.28,35248,49.4,0.709
2026-05-24,GC5,Video,786.72,8281,383.8,0.794
2026-05-25,GC1,LLM chat,715.75,1093530,223.7,0.883
2026-05-25,GC1,Video,145.35,1530,45.4,0.924
2026-05-25,GC3,Image,333.67,74325,444.9,0.825
2026-05-25,GC3,Speech,374.27,130250,499.0,0.895
2026-05-25,GC4,Video,581.42,6120,153.0,0.914
2026-05-25,GC5,Image,222.44,49550,108.5,0.815
2026-05-25,GC5,LLM chat,2862.98,4374121,1396.6,0.657
2026-05-25,GC5,Speech,93.57,32563,45.6,0.793
2026-05-25,GC5,Video,726.78,7650,354.5,0.796
2026-05-26,GC1,LLM chat,670.27,1023651,209.5,0.867
2026-05-26,GC1,Video,143.86,1514,45.0,0.927
2026-05-26,GC3,Image,330.23,73559,440.3,0.814
2026-05-26,GC3,Speech,370.42,128907,493.9,0.876
2026-05-26,GC4,Video,575.42,6057,151.4,0.889
2026-05-26,GC5,Image,220.15,49039,107.4,0.732
2026-05-26,GC5,LLM chat,2681.09,4094603,1307.9,0.739
2026-05-26,GC5,Speech,92.6,32227,45.2,0.763
2026-05-26,GC5,Video,719.28,7572,350.9,0.776
2026-05-27,GC1,LLM chat,712.74,1088902,222.7,0.857
2026-05-27,GC1,Video,145.35,1530,45.4,0.909
2026-05-27,GC3,Image,333.67,74325,444.9,0.8
2026-05-27,GC3,Speech,374.27,130250,499.0,0.91
2026-05-27,GC4,Video,581.42,6120,153.0,0.887
2026-05-27,GC5,Image,222.44,49550,108.5,0.713
2026-05-27,GC5,LLM chat,2850.95,4355607,1390.7,0.765
2026-05-27,GC5,Speech,93.57,32563,45.6,0.778
2026-05-27,GC5,Video,726.78,7650,354.5,0.788
2026-05-28,GC1,LLM chat,675.06,1030853,211.0,0.863
2026-05-28,GC1,Video,146.85,1546,45.9,0.9
2026-05-28,GC3,Image,337.11,75091,449.5,0.856
2026-05-28,GC3,Speech,378.13,131594,504.2,0.823
